# SignalP-5.0	Organism: euk	Timestamp: 20251013113035
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_82|Q3KMQ8|Co-chaperonin|ATW13506.1|tpos:1-102	OTHER	0.000528	0.999472	
antigen_83|A0A0H2X1F2|Oligopeptidase|ATW13507.1|tpos:1-608	OTHER	0.001492	0.998508	
antigen_28|O84646|Exodeoxyribonuclease|ATW14005.1|tpos:1-1004	OTHER	0.000989	0.999011	
antigen_64|O84882|Probable|ATW14231.1|tpos:1-878	SP(Sec/SPI)	0.853375	0.146625	CS pos: 24-25. LFG-QD. Pr: 0.3968
antigen_59|A7XYT8|PmPC|ATW13785.1|tpos:429-617	OTHER	0.000778	0.999222	
antigen_60|A4ZW48|PmpE|ATW14226.1|tpos:1-964	SP(Sec/SPI)	0.819547	0.180453	CS pos: 18-19. GLA-RE. Pr: 0.6678
antigen_114|A0A6H2W5F9|60|ATW13970.1|tpos:1-533	OTHER	0.001021	0.998979	
antigen_117|W8VVI5|Major|ATW14044.1|tpos:19-362	OTHER	0.005092	0.994908	
antigen_0|O84025|Large|ATW13430.1|tpos:1-108	OTHER	0.001998	0.998002	
antigen_21|O84593|PPM-type|ATW13954.1|tpos:1-602	OTHER	0.033888	0.966112	
antigen_105|K0GHV4|Cysteine-rich|ATW13813.1|tpos:1-150	OTHER	0.000373	0.999627	
antigen_107|O84480|Uncharacterized|ATW13845.1|tpos:1-309	OTHER	0.001636	0.998364	
antigen_1|O84061|Macro|ATW13458.1|tpos:1-367	OTHER	0.003944	0.996056	
antigen_33|O84801|Uncharacterized|ATW14154.1|tpos:1-163	SP(Sec/SPI)	0.999603	0.000397	CS pos: 19-20. TEA-FS. Pr: 0.8979
antigen_75|O84008|Uncharacterized|ATW13415.1|tpos:1-363	OTHER	0.000737	0.999263	
antigen_76|O84009|Uncharacterized|ATW13416.1|tpos:1-189	OTHER	0.000804	0.999196	
antigen_77|O84039|Uncharacterized|ATW13444.1|tpos:1-403	OTHER	0.000830	0.999170	
antigen_5|O84149|Integral|ATW13539.1|tpos:1-1449	OTHER	0.000474	0.999526	
antigen_91|A0A0H2X0J8|tryptophan|ATW13556.1|tpos:1-178	OTHER	0.000757	0.999243	
antigen_92|B7SCF6|IncF|ATW13511.1|tpos:1-100	OTHER	0.003248	0.996752	
antigen_94|K0GHP7|Inclusion|ATW13611.1|tpos:1-178	OTHER	0.002755	0.997245	
antigen_96|O84311|Uncharacterized|ATW13685.1|tpos:1-266	OTHER	0.002375	0.997625	
antigen_41|P0C0Z7|Chaperonin|ATW13505.1|tpos:1-544	OTHER	0.000647	0.999353	
antigen_45|P0CI27|Inclusion|ATW13513.1|tpos:1-273	OTHER	0.000887	0.999113	
antigen_46|P0DJI4|Inclusion|ATW13510.1|tpos:1-132	OTHER	0.004906	0.995094	
antigen_47|P0DPS6|Inclusion|ATW13512.1|tpos:1-167	OTHER	0.003066	0.996934	
antigen_48|P17821|Chaperone|ATW13770.1|tpos:1-660	OTHER	0.000641	0.999359	
antigen_110|O84575|Gen.|ATW14283.1|tpos:1-500	OTHER	0.000151	0.999849	
antigen_113|O84870|Low|ATW14218.1|tpos:1-172	OTHER	0.003175	0.996825	
antigen_55|A0A097IW33|Major|ATW14044.1|tpos:208-392	OTHER	0.005413	0.994587	
antigen_56|O84760|HSP60|ATW14116.1|tpos:1-512	OTHER	0.000702	0.999298	
antigen_43|P0CD83|Large|ATW13889.1|tpos:1-138	OTHER	0.002236	0.997764	
antigen_44|P0CE15|Histone|ATW14105.1|tpos:1-125	OTHER	0.000441	0.999559	
antigen_42|P0CC04|Large|ATW14273.1|tpos:1-547	SP(Sec/SPI)	0.546079	0.453921	CS pos: 24-25. ASG-VL. Pr: 0.1432
antigen_93|A0A6H2W3T1|Inclusion|ATW13610.1|tpos:1-115	OTHER	0.001521	0.998479	
antigen_95|A0A0H2X273|Negative|ATW13663.1|tpos:1-854	OTHER	0.000843	0.999157	
antigen_68|O84588|Protein|ATW13950.1|tpos:1-183	OTHER	0.000695	0.999305	
antigen_12|O84385|Probable|ATW13756.1|tpos:1-257	SP(Sec/SPI)	0.917199	0.082801	CS pos: 24-25. TGC-LK. Pr: 0.5052
antigen_13|O84419|Probable|ATW13785.1|tpos:1-1770	SP(Sec/SPI)	0.997663	0.002337	CS pos: 20-21. TEA-SS. Pr: 0.9042
antigen_14|O84449|Sulfur-rich|ATW13813.1|tpos:1-150	OTHER	0.000373	0.999627	
antigen_106|A0A6H2W286|Helix-turn-helix|ATW13817.1|tpos:1-183	OTHER	0.000362	0.999638	
antigen_11|O84383|GTPase|ATW13754.1|tpos:1-447	OTHER	0.003874	0.996126	
antigen_70|K0G1Q6|Glycogen|ATW13626.1|tpos:1-49	OTHER	0.003240	0.996760	
antigen_71|O84463|Probable|ATW13828.1|tpos:1-238	OTHER	0.000741	0.999259	
antigen_73|O84741|UPF0098|ATW14097.1|tpos:1-150	OTHER	0.001860	0.998140	
antigen_29|O84647|Predicted|ATW14006.1|tpos:1-559	OTHER	0.003611	0.996389	
antigen_108|O84500|DNA|ATW14275.1|tpos:1-866	OTHER	0.020884	0.979116	
antigen_22|O84606|Invasin|ATW13967.1|tpos:1-200	SP(Sec/SPI)	0.961844	0.038156	CS pos: 20-21. VYG-AG. Pr: 0.7989
antigen_23|O84608|Thioredoxin|ATW13969.1|tpos:1-195	OTHER	0.001095	0.998905	
antigen_24|O84616|4-aminobenzoate|ATW14285.1|tpos:1-226	OTHER	0.000471	0.999529	
antigen_115|O84678|Uncharacterized|ATW14036.1|tpos:1-283	OTHER	0.000552	0.999448	
antigen_27|O84639|Na(+)-translocating|ATW13999.1|tpos:1-465	OTHER	0.004067	0.995933	
antigen_111|A0A0H3MCE5|General|ATW13937.1|tpos:1-760	SP(Sec/SPI)	0.645084	0.354916	CS pos: 24-25. SFS-IT. Pr: 0.2789
antigen_31|O84701|Uncharacterized|ATW14058.1|tpos:1-398	OTHER	0.000596	0.999404	
antigen_32|O84799|DNA|ATW14152.1|tpos:1-595	OTHER	0.004651	0.995349	
antigen_112|A0A0H3MDT2|Proline|ATW13939.1|tpos:1-356	OTHER	0.000414	0.999586	
antigen_69|B7SC61|PorB|ATW14076.1|tpos:1-130	SP(Sec/SPI)	0.948486	0.051514	CS pos: 26-27. LDA-MP. Pr: 0.5557
antigen_72|O84621|UPF0242|ATW13982.1|tpos:1-419	OTHER	0.002295	0.997705	
antigen_37|O84854|Uncharacterized|ATW14201.1|tpos:1-172	OTHER	0.000586	0.999414	
antigen_38|O84858|Integral|ATW14205.1|tpos:1-405	OTHER	0.002382	0.997618	
antigen_39|O84866|Protein|ATW14214.1|tpos:1-601	SP(Sec/SPI)	0.997247	0.002753	CS pos: 23-24. VQG-ES. Pr: 0.9127
antigen_49|P18333|RNA|ATW13981.1|tpos:1-571	OTHER	0.000822	0.999178	
antigen_50|P18584|Probable|ATW14179.1|tpos:1-497	SP(Sec/SPI)	0.882658	0.117342	CS pos: 16-17. VFS-SP. Pr: 0.2878
antigen_19|O84583|Protein|ATW13944.1|tpos:1-439	OTHER	0.000941	0.999059	
antigen_20|O84591|Enolase|ATW13953.1|tpos:1-424	OTHER	0.002067	0.997933	
antigen_63|B7SC76|PmpH|ATW14229.1|tpos:1-1016	SP(Sec/SPI)	0.983272	0.016728	CS pos: 24-25. GFA-SS. Pr: 0.4581
antigen_30|O84700|Type|ATW14057.1|tpos:1-323	OTHER	0.003004	0.996996	
antigen_102|O84412|DnaK|ATW13780.1|tpos:1-124	OTHER	0.000626	0.999374	
antigen_103|O84432|Uncharacterized|ATW13797.1|tpos:1-621	OTHER	0.017888	0.982112	
antigen_25|O84623|Uncharacterized|ATW13984.1|tpos:1-266	OTHER	0.001092	0.998908	
antigen_26|O84627|CHLPN|ATW13988.1|tpos:1-651	OTHER	0.000429	0.999571	
antigen_116|Q1ALY9|Uncharacterized|ATW14041.1|tpos:10-124	OTHER	0.001439	0.998561	
antigen_118|Q3KKY9|ATP-dependent|ATW14067.1|tpos:1-419	OTHER	0.006160	0.993840	
antigen_57|O84417|Probable|ATW13784.1|tpos:1-975	OTHER	0.003653	0.996347	
antigen_16|O84534|Uncharacterized|ATW13897.1|tpos:1-298	OTHER	0.000748	0.999252	
antigen_17|O84546|Aspartate--tRNA(Asp/Asn)|ATW13910.1|tpos:1-582	OTHER	0.000990	0.999010	
antigen_66|B0B815|Large|ATW14273.1|tpos:1-547	SP(Sec/SPI)	0.546079	0.453921	CS pos: 24-25. ASG-VL. Pr: 0.1432
