# SignalP-5.0	Organism: euk	Timestamp: 20250905162424
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_101|B0B7W6|Chaperone|CP156064.1|tpos:143136-143795	OTHER	0.000641	0.999359	
antigen_102|O84412|DnaK|CP156064.1|tpos:147501-147624	OTHER	0.000626	0.999374	
antigen_63|B7SC76|PmpH|CP156064.1|tpos:149517-150035	OTHER	0.000799	0.999201	
antigen_54|Q9S529|Metal-binding|CP156064.1|tpos:25279-25604	SP(Sec/SPI)	0.855454	0.144546	CS pos: 30-31. CSS-SR. Pr: 0.4590
antigen_91|A0A0H2X0J8|tryptophan|CP156064.1|tpos:61264-61439	OTHER	0.002223	0.997777	
antigen_40|O84883|Uncharacterized|CP156064.1|tpos:1-391	OTHER	0.001503	0.998497	
antigen_94|K0GHP7|Inclusion|CP156064.1|tpos:82264-82441	OTHER	0.002755	0.997245	
antigen_29|O84647|Predicted|CP156064.1|tpos:232868-233426	OTHER	0.003611	0.996389	
antigen_19|O84583|Protein|CP156064.1|tpos:206681-207119	OTHER	0.000941	0.999059	
antigen_49|P18333|RNA|CP156064.1|tpos:22567-22804	OTHER	0.000607	0.999393	
antigen_85|P0DJI3|Inclusion|CP156064.1|tpos:42659-42799	OTHER	0.000368	0.999632	
antigen_34|O84818|Probable|CP156064.1|tpos:150853-152111	OTHER	0.001212	0.998788	
antigen_64|O84882|Probable|CP156064.1|tpos:149502-150311	OTHER	0.001442	0.998558	
antigen_122|A0A0H2X3D0|Periplasmic|CP156064.1|tpos:306502-306998	SP(Sec/SPI)	0.882658	0.117342	CS pos: 16-17. VFS-SP. Pr: 0.2878
antigen_58|O84418|Probable|CP156064.1|tpos:150358-152111	SP(Sec/SPI)	0.984833	0.015167	CS pos: 22-23. VSG-FC. Pr: 0.8342
antigen_59|A7XYT8|PmPC|CP156064.1|tpos:150978-151170	OTHER	0.000795	0.999205	
antigen_60|A4ZW48|PmpE|CP156064.1|tpos:149422-150281	OTHER	0.000688	0.999312	
antigen_25|O84623|Uncharacterized|CP156064.1|tpos:221638-221903	OTHER	0.001092	0.998908	
antigen_13|O84419|Probable|CP156064.1|tpos:150627-152111	OTHER	0.001846	0.998154	
antigen_57|O84417|Probable|CP156064.1|tpos:149342-150316	OTHER	0.003653	0.996347	
antigen_50|P18584|Probable|CP156064.1|tpos:306502-306998	SP(Sec/SPI)	0.882658	0.117342	CS pos: 16-17. VFS-SP. Pr: 0.2878
antigen_48|P17821|Chaperone|CP156064.1|tpos:143136-143795	OTHER	0.000641	0.999359	
antigen_62|O84879|Probable|CP156064.1|tpos:149377-150266	SP(Sec/SPI)	0.917049	0.082951	CS pos: 16-17. SFA-EM. Pr: 0.8167
antigen_61|A1X1L1|PmpF|CP156064.1|tpos:149500-149980	OTHER	0.001028	0.998972	
