# SignalP-5.0	Organism: euk	Timestamp: 20250922143226
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_75|O25766|tRNA|NZ_CP094172.1|tpos:108422-108650	OTHER	0.100525	0.899475	
antigen_124|Q9ZJS2|Large|NZ_CP094172.1|tpos:58366-58487	OTHER	0.000628	0.999372	
antigen_133|B6JL99|GTPase|NZ_CP094172.1|tpos:194188-194488	OTHER	0.012118	0.987882	
antigen_145|B6JNX2|Thymidylate|NZ_CP094172.1|tpos:18797-18987	OTHER	0.000907	0.999093	
antigen_59|B5Z8N3|Formamidase|NZ_CP094172.1|tpos:287461-287718	OTHER	0.001493	0.998507	
antigen_167|Q09068|Acid-activated|NZ_CP094172.1|tpos:452008-452202	SP(Sec/SPI)	0.838676	0.161324	CS pos: 20-21. ICG-LT. Pr: 0.2799
antigen_43|B6JPT1|Lysine--tRNA|NZ_CP094172.1|tpos:242516-243051	OTHER	0.001335	0.998665	
antigen_11|Q1CSR0|Glycerol-3-phosphate|NZ_CP094172.1|tpos:157116-157427	OTHER	0.006131	0.993869	
antigen_162|O25291|Putative|NZ_CP094172.1|tpos:222977-223324	OTHER	0.001675	0.998325	
antigen_112|Q9ZJJ4|UDP-N-acetylenolpyruvoylglucosamine|NZ_CP094172.1|tpos:36832-37090	OTHER	0.001770	0.998230	
antigen_109|O25531|D-glycero-beta-D-manno-heptose-1,7-bisphosphate|NZ_CP094172.1|tpos:62441-62550	OTHER	0.000109	0.999891	
antigen_110|B2UV74|Large|NZ_CP094172.1|tpos:58218-58283	OTHER	0.000490	0.999510	
antigen_111|B2UW06|6,7-dimethyl-8-ribityllumazine|NZ_CP094172.1|tpos:477979-478134	OTHER	0.000923	0.999077	
antigen_24|Q1CUZ6|Probable|NZ_CP094172.1|tpos:422499-422738	OTHER	0.000452	0.999548	
antigen_72|Q9ZJ57|Transcription-repair-coupling|NZ_CP094172.1|tpos:1862-2230	OTHER	0.004173	0.995827	
antigen_107|Q9ZK83|Putative|NZ_CP094172.1|tpos:114250-114438	OTHER	0.000309	0.999691	
antigen_108|Q1CUK9|Aliphatic|NZ_CP094172.1|tpos:287459-287716	OTHER	0.000803	0.999197	
antigen_141|Q9ZJS6|Large|NZ_CP094172.1|tpos:58911-59088	OTHER	0.001020	0.998980	
antigen_163|Q9ZL09|GTPase|NZ_CP094172.1|tpos:194195-194362	OTHER	0.031727	0.968273	
antigen_196|O25889|Uncharacterized|NZ_CP094172.1|tpos:52620-52847	OTHER	0.002767	0.997233	
antigen_39|O25963|UDP-N-acetylenolpyruvoylglucosamine|NZ_CP094172.1|tpos:36832-37090	OTHER	0.001770	0.998230	
antigen_156|B6JLX1|D-alanine--D-alanine|NZ_CP094172.1|tpos:282007-282353	OTHER	0.004148	0.995852	
antigen_151|P56191|D-alanine--D-alanine|NZ_CP094172.1|tpos:282007-282353	OTHER	0.004148	0.995852	
antigen_31|Q9ZK20|Transcription|NZ_CP094172.1|tpos:87639-87814	OTHER	0.000796	0.999204	
antigen_130|P55994|Chaperone|NZ_CP094172.1|tpos:438661-439280	OTHER	0.002931	0.997069	
antigen_149|B5Z7V8|Phosphatidylglycerol--prolipoprotein|NZ_CP094172.1|tpos:158779-159062	OTHER	0.000626	0.999374	
antigen_190|Q9ZMR3|tRNA|NZ_CP094172.1|tpos:420832-421251	OTHER	0.000951	0.999049	
antigen_132|O25970|Dual-specificity|NZ_CP094172.1|tpos:34336-34692	OTHER	0.001281	0.998719	
antigen_62|Q9ZM94|1-deoxy-D-xylulose-5-phosphate|NZ_CP094172.1|tpos:358314-358792	OTHER	0.001184	0.998816	
antigen_65|Q1CS87|Phosphopentomutase|NZ_CP094172.1|tpos:96852-97263	OTHER	0.356711	0.643289	
antigen_192|Q1CS25|Formamidase|NZ_CP094172.1|tpos:287461-287718	OTHER	0.001493	0.998507	
antigen_10|Q9ZJX4|Tryptophan--tRNA|NZ_CP094172.1|tpos:71997-72322	OTHER	0.001746	0.998254	
antigen_170|Q1CRJ9|Ribosomal|NZ_CP094172.1|tpos:33065-33335	OTHER	0.001141	0.998859	
antigen_36|Q9ZM69|Copper-transporting|NZ_CP094172.1|tpos:353850-354590	OTHER	0.001020	0.998980	
antigen_63|O26009|Thymidylate|NZ_CP094172.1|tpos:18797-18987	OTHER	0.000907	0.999093	
antigen_52|Q9ZJI7|Ribosomal|NZ_CP094172.1|tpos:33065-33335	OTHER	0.001141	0.998859	
antigen_15|P56044|Large|NZ_CP094172.1|tpos:108656-108773	OTHER	0.000880	0.999120	
antigen_17|Q1CTA1|Molybdenum|NZ_CP094172.1|tpos:291002-291202	OTHER	0.001569	0.998431	
antigen_105|B6JMI1|Glycerol-3-phosphate|NZ_CP094172.1|tpos:157116-157427	OTHER	0.006131	0.993869	
antigen_93|Q9ZLY1|Phospho-N-acetylmuramoyl-pentapeptide-transferase|NZ_CP094172.1|tpos:186537-186888	OTHER	0.005645	0.994355	
antigen_48|O25610|Uncharacterized|NZ_CP094172.1|tpos:158534-158774	OTHER	0.000365	0.999635	
antigen_71|Q1CT35|GTPase|NZ_CP094172.1|tpos:194195-194361	OTHER	0.031727	0.968273	
antigen_139|O25679|Flagellar|NZ_CP094172.1|tpos:289570-289767	OTHER	0.001226	0.998774	
antigen_147|B6JN25|Probable|NZ_CP094172.1|tpos:94434-94824	OTHER	0.028880	0.971120	
antigen_148|O25088|Sec-independent|NZ_CP094172.1|tpos:370582-370660	SP(Sec/SPI)	0.506694	0.493306	CS pos: 23-24. FGA-KK. Pr: 0.1567
