# SignalP-5.0	Organism: euk	Timestamp: 20251019231009
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_31|Q9ZK20|Transcription|UFG20801.1|tpos:1-175	OTHER	0.000518	0.999482	
antigen_32|B2USG1|Ketol-acid|UFG20519.1|tpos:1-330	OTHER	0.000395	0.999605	
antigen_82|B9XXL6|DEAD-box|UFG20444.1|tpos:1-492	OTHER	0.000351	0.999649	
antigen_83|B2UTQ6|Adenine|UFG20729.1|tpos:1-179	OTHER	0.000410	0.999590	
antigen_84|B5Z9Q3|Large|UFG20310.1|tpos:1-64	OTHER	0.000365	0.999635	
antigen_85|O25608|Oxygen-insensitive|UFG19655.1|tpos:1-210	OTHER	0.001716	0.998284	
antigen_98|B6JPI5|Small|UFG20270.1|tpos:1-129	OTHER	0.002340	0.997660	
antigen_99|P56046|Large|UFG20488.1|tpos:1-104	OTHER	0.000465	0.999535	
antigen_100|B5Z6E8|Ribosome|UFG20583.1|tpos:1-146	OTHER	0.000534	0.999466	
antigen_102|O25688|Ribosome-binding|UFG20582.1|tpos:1-111	OTHER	0.000695	0.999305	
antigen_104|O26043|L-seryl-tRNA(Sec)|UFG20809.1|tpos:7-390	OTHER	0.000248	0.999752	
antigen_114|B2UUR0|Small|UFG19795.1|tpos:1-76	OTHER	0.000870	0.999130	
antigen_116|Q9ZKQ7|D-amino|UFG19645.1|tpos:1-410	OTHER	0.052346	0.947654	
antigen_139|O25679|Flagellar|UFG20594.1|tpos:1-458	OTHER	0.001883	0.998117	
antigen_150|P64382|Uncharacterized|UFG19699.1|tpos:1-104	OTHER	0.000542	0.999458	
antigen_152|Q1CTD7|Ribosomal|UFG19465.1|tpos:1-439	OTHER	0.033670	0.966330	
antigen_159|B5Z9V7|Serine|UFG20360.1|tpos:1-416	OTHER	0.000297	0.999703	
antigen_164|Q48252|Type|UFG20215.1|tpos:31-776	OTHER	0.000241	0.999759	
antigen_181|Q48255|3-dehydroquinate|UFG20591.1|tpos:1-167	OTHER	0.000521	0.999479	
antigen_183|B6JNE5|Large|UFG19941.1|tpos:1-181	OTHER	0.001035	0.998965	
antigen_146|B6JM61|Glutamyl-tRNA(Gln)|UFG19553.1|tpos:1-453	OTHER	0.001999	0.998001	
antigen_151|P56191|D-alanine--D-alanine|UFG19469.1|tpos:1-347	OTHER	0.004900	0.995100	
antigen_158|P55977|Transcription|UFG20070.1|tpos:1-395	OTHER	0.000300	0.999700	
antigen_162|O25291|Putative|UFG20724.1|tpos:1-348	OTHER	0.001642	0.998358	
antigen_166|B5Z8P5|Shikimate|UFG19885.1|tpos:1-263	OTHER	0.000658	0.999342	
antigen_172|Q9ZKY2|Lipid-A-disaccharide|UFG19582.1|tpos:1-360	OTHER	0.002619	0.997381	
antigen_179|O25474|Outer-membrane|UFG19511.1|tpos:1-184	SP(Sec/SPI)	0.996057	0.003943	CS pos: 19-20. AYA-KN. Pr: 0.9721
antigen_157|B5Z9W8|S-adenosylmethionine|UFG20372.1|tpos:1-385	OTHER	0.001437	0.998563	
antigen_160|Q9ZM74|High-affinity|UFG20554.1|tpos:1-330	OTHER	0.499998	0.500002	
antigen_4|B2UU37|Cysteine--tRNA|UFG19597.1|tpos:1-465	OTHER	0.000595	0.999405	
antigen_117|B5Z8J7|Large|UFG19840.1|tpos:1-164	OTHER	0.000999	0.999001	
antigen_118|Q9ZMF0|Putative|UFG20477.1|tpos:1-418	OTHER	0.001150	0.998850	
antigen_119|B6JM54|UPF0102|UFG19546.1|tpos:1-114	OTHER	0.000693	0.999307	
antigen_50|B6JLG3|Dihydroorotase|UFG20737.1|tpos:1-339	OTHER	0.001083	0.998917	
antigen_51|B6JLE8|Diaminopimelate|UFG20723.1|tpos:1-272	OTHER	0.002143	0.997857	
antigen_171|B6JNF0|Large|UFG19946.1|tpos:1-141	OTHER	0.001460	0.998540	
antigen_173|P56120|Ribonuclease|UFG19405.1|tpos:1-142	OTHER	0.000662	0.999338	
antigen_174|Q1CV04|Protein|UFG20333.1|tpos:1-347	OTHER	0.000964	0.999036	
antigen_178|O25157|Uncharacterized|UFG19707.1|tpos:1-616	OTHER	0.000518	0.999482	
antigen_120|B2UTK9|Adenylate|UFG19364.1|tpos:1-191	OTHER	0.100450	0.899550	
antigen_121|B2UV81|Large|UFG19952.1|tpos:1-215	OTHER	0.000377	0.999623	
antigen_123|Q9ZMG1|Uncharacterized|UFG20466.1|tpos:1-132	OTHER	0.000329	0.999671	
antigen_125|Q9ZMK8|Peptide|UFG20424.1|tpos:1-359	SP(Sec/SPI)	0.977452	0.022548	CS pos: 22-23. MQA-NE. Pr: 0.7657
antigen_89|Q1CS66|Large|UFG19840.1|tpos:1-164	OTHER	0.000999	0.999001	
antigen_90|Q1CRI6|4-diphosphocytidyl-2-C-methyl-D-erythritol|UFG20043.1|tpos:1-265	OTHER	0.000417	0.999583	
antigen_91|Q1CUV9|Beta-ketoacyl-[acyl-carrier-protein]|UFG20377.1|tpos:1-330	OTHER	0.000590	0.999410	
antigen_66|O25028|Flagellar|UFG20443.1|tpos:1-342	SP(Sec/SPI)	0.995031	0.004969	CS pos: 19-20. LLA-EK. Pr: 0.9449
antigen_67|Q9ZMF2|3-dehydroquinate|UFG20475.1|tpos:1-343	OTHER	0.000268	0.999732	
antigen_68|B2UU74|tRNA|UFG19630.1|tpos:1-381	OTHER	0.005099	0.994901	
antigen_30|P66119|Large|UFG19951.1|tpos:1-93	OTHER	0.000407	0.999593	
antigen_12|Q9ZKY8|D-glycero-beta-D-manno-heptose-1,7-bisphosphate|UFG19575.1|tpos:1-174	OTHER	0.000239	0.999761	
antigen_13|Q9ZJR5|Large|UFG19952.1|tpos:1-215	OTHER	0.000377	0.999623	
antigen_14|P56144|tRNA|UFG19738.1|tpos:1-242	OTHER	0.006869	0.993131	
antigen_127|Q9ZLC8|RNA|UFG19449.1|tpos:1-414	OTHER	0.000173	0.999827	
antigen_129|B2USN5|Ribosome-binding|UFG20582.1|tpos:1-111	OTHER	0.000695	0.999305	
antigen_130|P55994|Chaperone|UFG20296.1|tpos:1-620	OTHER	0.002931	0.997069	
antigen_60|B6JN65|Fluoride-specific|UFG19862.1|tpos:1-130	OTHER	0.287779	0.712221	
antigen_61|Q9ZM39|Small|UFG20589.1|tpos:1-90	OTHER	0.000382	0.999618	
antigen_62|Q9ZM94|1-deoxy-D-xylulose-5-phosphate|UFG20534.1|tpos:1-616	OTHER	0.000824	0.999176	
antigen_165|Q9ZM13|4-hydroxy-tetrahydrodipicolinate|UFG20614.1|tpos:1-300	OTHER	0.001916	0.998084	
antigen_167|Q09068|Acid-activated|UFG20259.1|tpos:1-195	SP(Sec/SPI)	0.838676	0.161324	CS pos: 20-21. ICG-LT. Pr: 0.2799
antigen_168|Q9ZMH1|Chaperone|UFG20456.1|tpos:1-856	OTHER	0.000378	0.999622	
antigen_101|P56456|Isoleucine--tRNA|UFG20024.1|tpos:1-920	OTHER	0.001092	0.998908	
antigen_48|O25610|Uncharacterized|UFG19657.1|tpos:1-242	OTHER	0.000312	0.999688	
antigen_49|Q9ZK27|Histidine--tRNA|UFG19831.1|tpos:1-442	OTHER	0.001957	0.998043	
antigen_43|B6JPT1|Lysine--tRNA|UFG20359.1|tpos:1-501	OTHER	0.001245	0.998755	
antigen_44|B6JKX5|Translation|UFG20581.1|tpos:1-954	OTHER	0.000631	0.999369	
antigen_63|O26009|Thymidylate|UFG20110.1|tpos:1-191	OTHER	0.000842	0.999158	
antigen_64|Q9ZJZ7|Aspartokinase|UFG19866.1|tpos:1-405	OTHER	0.001637	0.998363	
antigen_65|Q1CS87|Phosphopentomutase|UFG19822.1|tpos:1-413	OTHER	0.379172	0.620828	
antigen_184|Q1CRU8|Large|UFG19946.1|tpos:1-141	OTHER	0.001460	0.998540	
antigen_187|P56071|Threonine--tRNA|UFG20308.1|tpos:1-612	OTHER	0.000484	0.999516	
antigen_192|Q1CS25|Formamidase|UFG19875.1|tpos:1-334	OTHER	0.021932	0.978068	
antigen_198|O26106|UPF0174|UFG20200.1|tpos:38-237	OTHER	0.000870	0.999130	
antigen_199|B2USD7|Glutamate-1-semialdehyde|UFG20498.1|tpos:1-430	OTHER	0.001007	0.998993	
antigen_56|Q1CUW5|UDP-3-O-acylglucosamine|UFG20371.1|tpos:1-336	OTHER	0.000804	0.999196	
antigen_57|O25851|NADH-quinone|UFG19896.1|tpos:1-159	OTHER	0.003901	0.996099	
antigen_36|Q9ZM69|Copper-transporting|UFG20559.1|tpos:1-741	OTHER	0.001052	0.998948	
antigen_37|P56040|Large|UFG19935.1|tpos:1-133	OTHER	0.000444	0.999556	
antigen_103|B2UV70|Large|UFG19941.1|tpos:1-181	OTHER	0.001035	0.998965	
antigen_161|B2UT98|Ribosomal|UFG19465.1|tpos:1-439	OTHER	0.033670	0.966330	
antigen_163|Q9ZL09|GTPase|UFG19557.1|tpos:1-460	OTHER	0.000503	0.999497	
antigen_19|B2UTX4|Large|UFG20694.1|tpos:1-149	OTHER	0.001239	0.998761	
