# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251101175209
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_3|Q9KM70|Multiphosphoryl|WP_057568891.1|tpos:1-400	noTP	0.992281	0.001377	0.006342	
antigen_182|C3LQZ5|23S|WP_142737278.1|tpos:1-440	noTP	0.999204	0.000007	0.000790	
antigen_122|Q9KUD9|Ribosomal|WP_000131547.1|tpos:1-288	noTP	0.999924	0.000072	0.000005	
antigen_123|C3LVM7|Large-conductance|WP_000054763.1|tpos:1-136	noTP	0.991596	0.002550	0.005854	
antigen_124|Q9KPI5|UPF0126|WP_000381501.1|tpos:1-206	noTP	0.998742	0.000946	0.000312	
antigen_177|C3LNU9|Peptide|WP_001903554.1|tpos:1-147	noTP	0.958719	0.040099	0.001182	
antigen_50|Q84I33|DNA|WP_142629304.1|tpos:1-960	noTP	0.999951	0.000015	0.000034	
antigen_163|Q9KSP8|Putative|WP_000818869.1|tpos:1-106	noTP	0.999841	0.000143	0.000016	
antigen_164|Q9KLC1|L-2,4-diaminobutyric|WP_000493522.1|tpos:8-180	noTP	0.996809	0.000975	0.002216	
antigen_166|C3LSG8|D-aminoacyl-tRNA|WP_000560961.1|tpos:1-144	noTP	0.997728	0.000775	0.001497	
antigen_161|A5F6M1|Nucleoid-associated|WP_000051797.1|tpos:1-333	noTP	0.998614	0.000636	0.000750	
antigen_162|C3LRA0|Small|WP_000090471.1|tpos:1-75	noTP	0.795651	0.000025	0.204324	
antigen_90|Q9KPG0|Cell|WP_001137975.1|tpos:1-106	noTP	0.883232	0.109482	0.007287	
antigen_91|Q9KQD8|Protein-glutamate|WP_000985860.1|tpos:1-377	noTP	0.999930	0.000037	0.000032	
antigen_92|C3LT10|Dual-specificity|WP_000206077.1|tpos:1-373	noTP	0.999852	0.000125	0.000023	
antigen_152|Q9KVC9|UPF0758|WP_367007799.1|tpos:1-224	noTP	0.999907	0.000055	0.000038	
antigen_153|Q9KNR7|Chaperonin|WP_001887299.1|tpos:1-544	noTP	0.999878	0.000060	0.000062	
antigen_74|C3LR57|Large|WP_001096669.1|tpos:1-233	noTP	0.999015	0.000056	0.000929	
antigen_75|C3LT39|D-amino|WP_142737720.1|tpos:1-420	SP	0.224690	0.773849	0.001460	CS pos: 22-23. AQA-GH. Pr: 0.6473
antigen_13|C3LS25|DNA|WP_367007780.1|tpos:1-862	noTP	0.999735	0.000109	0.000156	
antigen_193|C3LRP2|Large|WP_000358092.1|tpos:1-117	noTP	0.982782	0.000679	0.016539	
antigen_194|C3LSG5|Phosphoenolpyruvate|WP_000217612.1|tpos:1-542	noTP	0.999728	0.000222	0.000050	
antigen_199|Q9KLP4|Glucose-1-phosphate|WP_142737698.1|tpos:1-407	noTP	0.669174	0.319016	0.011810	
antigen_120|Q9KUP7|Glutathione|WP_000593313.1|tpos:1-318	noTP	0.998745	0.000887	0.000368	
antigen_53|Q9KQB8|Zinc|WP_000996145.1|tpos:1-262	noTP	0.999541	0.000129	0.000330	
antigen_25|Q9KSA4|Acylphosphatase|WP_000414772.1|tpos:1-91	noTP	0.977299	0.000878	0.021823	
antigen_27|C3LSZ2|S-adenosylmethionine:tRNA|WP_142737704.1|tpos:1-352	noTP	0.999959	0.000027	0.000014	
antigen_128|C3LS21|5'-nucleotidase|WP_185841365.1|tpos:1-250	noTP	0.999863	0.000118	0.000019	
antigen_129|Q9KQI2|Thymidylate|WP_142547505.1|tpos:1-212	noTP	0.999935	0.000028	0.000038	
antigen_11|C3LTC2|UPF0253|WP_000870111.1|tpos:1-67	noTP	0.999091	0.000711	0.000198	
antigen_186|C3LSP4|Phosphoglucosamine|WP_001281053.1|tpos:1-446	noTP	0.998802	0.000313	0.000886	
antigen_40|C3LPZ8|Glutamate|WP_114735528.1|tpos:1-265	noTP	0.999674	0.000197	0.000128	
antigen_41|C3LR58|Large|WP_001207198.1|tpos:1-162	noTP	0.999629	0.000073	0.000298	
antigen_42|C3LPV3|Probable|WP_000111630.1|tpos:1-220	noTP	0.999030	0.000076	0.000894	
antigen_118|P0C6Q7|ToxR-activated|WP_142737620.1|tpos:218-977	noTP	0.999288	0.000684	0.000027	
antigen_196|C3LTC5|Proline--tRNA|WP_123162479.1|tpos:1-571	noTP	0.990951	0.000680	0.008368	
antigen_125|Q9KT00|tRNA-dihydrouridine(16)|WP_142737357.1|tpos:1-323	noTP	0.999254	0.000657	0.000089	
antigen_136|Q9KPF9|Ribosomal|WP_000127220.1|tpos:1-316	noTP	0.998584	0.000834	0.000582	
antigen_43|Q9KNM9|K(+)/H(+)|WP_142737546.1|tpos:1-581	noTP	0.998224	0.001748	0.000028	
antigen_168|C3LQX1|Cell|WP_000207194.1|tpos:1-246	noTP	0.999946	0.000036	0.000019	
antigen_189|Q9KMX5|Bifunctional|WP_185841333.1|tpos:1-490	noTP	0.999507	0.000274	0.000218	
antigen_79|Q9KVT3|Shikimate|WP_000168150.1|tpos:1-278	noTP	0.997520	0.000215	0.002265	
antigen_2|Q9KQG2|Aspartate-semialdehyde|WP_001263690.1|tpos:1-370	noTP	0.900346	0.044257	0.055397	
antigen_151|Q9KNM3|DNA-directed|WP_000135052.1|tpos:1-90	noTP	0.998532	0.000456	0.001012	
antigen_170|Q9KS33|Spermidine/putrescine|WP_001881184.1|tpos:1-377	noTP	0.999764	0.000034	0.000202	
antigen_87|C3LNM5|ATP-dependent|WP_000130332.1|tpos:1-426	noTP	0.999812	0.000155	0.000032	
antigen_88|C3LSP6|Ribosome|WP_000147148.1|tpos:1-151	noTP	0.999419	0.000159	0.000422	
antigen_134|C3LTC8|Large|WP_000643440.1|tpos:1-85	noTP	0.999434	0.000250	0.000317	
antigen_135|C3LN49|Glycogen|WP_193836587.1|tpos:1-484	noTP	0.990349	0.006267	0.003384	
antigen_37|C3LSB1|Met|WP_000796267.1|tpos:1-105	noTP	0.999952	0.000009	0.000039	
antigen_38|C3LWT7|Glucosamine-6-phosphate|WP_001237050.1|tpos:1-266	noTP	0.622392	0.025750	0.351858	
antigen_173|C3LN58|Aspartate/glutamate|WP_000093315.1|tpos:1-233	noTP	0.999537	0.000184	0.000279	
antigen_0|C3LR98|Small|WP_001216668.1|tpos:1-122	noTP	0.999699	0.000147	0.000154	
antigen_197|Q9KT50|Nucleoid-associated|WP_000467102.1|tpos:1-109	noTP	0.997117	0.000376	0.002507	
antigen_198|C3LSN2|Iron-sulfur|WP_000005741.1|tpos:1-113	noTP	0.997778	0.001875	0.000348	
antigen_21|C3LS71|Penicillin-binding|WP_142737844.1|tpos:1-601	SP	0.066062	0.925991	0.007947	CS pos: 27-28. CST-QP. Pr: 0.4534
antigen_77|A5F402|UPF0758|WP_367007799.1|tpos:1-224	noTP	0.999907	0.000055	0.000038	
antigen_78|C3LRP3|Large|WP_000091926.1|tpos:1-177	noTP	0.997740	0.000387	0.001873	
antigen_95|Q9KM50|UPF0312|WP_000753204.1|tpos:1-189	SP	0.000867	0.998955	0.000178	CS pos: 22-23. ANA-AD. Pr: 0.8253
antigen_157|A5F089|UPF0181|WP_000459082.1|tpos:1-53	noTP	0.956865	0.002243	0.040891	
