# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251014051419
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_48|Q9I1T6|Methyltransferase|WCU73089.1|tpos:1-316	noTP	0.994849	0.002043	0.003108	
antigen_53|Q9I3D5|Succinate|WCU67904.1|tpos:1-590	noTP	0.627629	0.011961	0.360410	
antigen_56|Q9I3V9|Probable|WCU72130.1|tpos:288-493	noTP	0.999682	0.000180	0.000137	
antigen_57|Q9I403|Amino|WCU68129.1|tpos:1-248	noTP	0.999922	0.000007	0.000071	
antigen_93|A0A0H2Z982|Translocator|WCU67778.1|tpos:1-295	noTP	0.998712	0.000742	0.000546	
antigen_124|A0A2R4KQH6|Rhamnolipids|WCU71810.1|tpos:1-256	noTP	0.863303	0.043090	0.093607	
antigen_125|A0A0H2ZEY4|Outer|WCU71403.1|tpos:1-723	noTP	0.932430	0.065353	0.002217	
antigen_89|A0A0H2ZCB8|Glucose/carbohydrate|WCU72010.1|tpos:1-454	SP	0.002859	0.996655	0.000485	CS pos: 31-32. AHA-AE. Pr: 0.5946
antigen_127|A0A0H2ZKS8|Anaerobically-induced|WCU70478.1|tpos:1-460	SP	0.117753	0.839930	0.042317	CS pos: 29-30. AVA-AG. Pr: 0.5006
antigen_114|A0A080VSR9|Alginate|WCU71650.1|tpos:1-490	SP	0.004217	0.995556	0.000227	CS pos: 32-33. AFA-AN. Pr: 0.7774
antigen_122|A0A0F7QJQ3|Lysyl|WCU70966.1|tpos:1-462	SP	0.008253	0.991454	0.000293	CS pos: 24-25. ALA-AP. Pr: 0.7727
antigen_123|A0A0M3Q8N4|Elastase|WCU71472.1|tpos:53-303	noTP	0.999529	0.000146	0.000325	
antigen_0|G3XD23|UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate|WCU72038.1|tpos:1-316	noTP	0.740036	0.239228	0.020735	
antigen_109|A0A0H2ZI71|Lipase|WCU69441.1|tpos:1-309	SP	0.000989	0.998903	0.000108	CS pos: 23-24. VHA-AT. Pr: 0.8623
antigen_19|Q9HTE9|Serine|WCU70039.1|tpos:1-417	noTP	0.999864	0.000058	0.000078	
antigen_7|P13794|Outer|WCU67711.1|tpos:1-350	SP	0.010674	0.985912	0.003415	CS pos: 19-20. ASA-MN. Pr: 0.3377
antigen_8|P19572|Diaminopimelate|WCU69908.1|tpos:1-415	noTP	0.999424	0.000390	0.000187	
antigen_20|Q9HTK0|4-hydroxybenzoate|WCU69985.1|tpos:1-296	noTP	0.995408	0.002446	0.002146	
antigen_21|Q9HTK2|Transcriptional|WCU69983.1|tpos:1-251	noTP	0.999929	0.000010	0.000061	
antigen_23|Q9HU70|DUF2339|WCU69739.1|tpos:1-1201	SP	0.067884	0.930821	0.001295	CS pos: 16-17. GFA-GE. Pr: 0.6661
antigen_49|Q9I1Z2|Probable|WCU67291.1|tpos:1-310	noTP	0.991660	0.002151	0.006189	
antigen_50|Q9I2P3|DUF3509|WCU67551.1|tpos:1-91	noTP	0.763319	0.021123	0.215559	
antigen_51|Q9I2X2|Inactive|WCU67721.1|tpos:1-508	SP	0.132662	0.865347	0.001992	CS pos: 24-25. ITA-YQ. Pr: 0.3549
antigen_52|Q9I3A5|Probable|WCU67871.1|tpos:1-555	noTP	0.999171	0.000236	0.000592	
antigen_106|A0AAQ3LQT5|Aminopeptidase|WCU72249.1|tpos:1-536	SP	0.008727	0.990089	0.001184	CS pos: 29-30. SEA-QQ. Pr: 0.6425
antigen_107|A0A069Q2Y9|Lipoyl|WCU71199.1|tpos:1-327	noTP	0.999871	0.000060	0.000068	
antigen_64|Q9I685|Adenosylhomocysteinase|WCU70619.1|tpos:1-469	noTP	0.999688	0.000154	0.000158	
antigen_65|Q9I689|ATP-dependent|WCU70615.1|tpos:1-637	noTP	0.896545	0.005746	0.097709	
antigen_44|Q9I0X9|SMI1/KNR4|WCU72773.1|tpos:1-417	noTP	0.986092	0.011707	0.002201	
antigen_31|Q9HWI0|D-alanine--D-alanine|WCU70940.1|tpos:1-346	noTP	0.999241	0.000637	0.000121	
