# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250915144345
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_102|A0A072ZF12|AdeC/adeK/oprM|CP116724.1|tpos:1004322-1004793	SP	0.003696	0.996154	0.000150	CS pos: 14-15. GGC-AI. Pr: 0.3967
antigen_3|O50174|N-succinylglutamate|CP116724.1|tpos:84985-85428	noTP	0.999856	0.000093	0.000051	
antigen_45|Q9I1F4|Monooxygenase|CP116724.1|tpos:959515-959741	noTP	0.999543	0.000433	0.000024	
antigen_25|Q9HUI6|Probable|CP116724.1|tpos:1746529-1746905	noTP	0.999349	0.000550	0.000100	
antigen_84|A0A0H2ZFZ5|Type|CP116724.1|tpos:1069399-1070188	SP	0.400229	0.598266	0.001505	CS pos: 14-15. AVA-QE. Pr: 0.7403
antigen_11|P38100|Carbamoyl|CP116724.1|tpos:2048261-2048488	noTP	0.998786	0.000359	0.000855	
antigen_32|Q9HWM3|Ferric|CP116724.1|tpos:690196-690424	noTP	0.999411	0.000424	0.000165	
antigen_47|Q9I1S2|Hydrogen|CP116724.1|tpos:1552836-1553231	noTP	0.725440	0.221248	0.053312	
antigen_118|A0A0H2ZHY9|Ferric|CP116724.1|tpos:243106-243394	noTP	0.945952	0.039949	0.014098	
antigen_127|A0A0H2ZKS8|Anaerobically-induced|CP116724.1|tpos:130575-131034	SP	0.117753	0.839930	0.042317	CS pos: 29-30. AVA-AG. Pr: 0.5006
antigen_115|A0A8F4FD20|OprL|CP116724.1|tpos:1606151-1606226	noTP	0.988226	0.004355	0.007419	
antigen_117|A0A0H2ZE02|Haem|CP116724.1|tpos:2064077-2065022	noTP	0.898287	0.010320	0.091393	
antigen_83|Q5DIP6|FpvA|CP116724.1|tpos:1069399-1070189	SP	0.400229	0.598266	0.001505	CS pos: 14-15. AVA-QE. Pr: 0.7403
antigen_42|Q9I0T2|3-sulfinopropanoyl-CoA|CP116724.1|tpos:1746535-1746904	noTP	0.998041	0.000844	0.001115	
antigen_29|Q9HVN8|Cell|CP116724.1|tpos:1088373-1088749	noTP	0.999853	0.000068	0.000079	
antigen_85|A0A232D6C1|ATPase,|CP116724.1|tpos:166775-167056	noTP	0.994664	0.000971	0.004365	
antigen_35|Q9HY90|Haem-oxygenase-associated|CP116724.1|tpos:580014-580358	noTP	0.999685	0.000041	0.000273	
antigen_126|O31209|OprD2-like|CP116724.1|tpos:552265-552677	SP	0.223321	0.776502	0.000177	CS pos: 24-25. ALA-EG. Pr: 0.8099
antigen_50|Q9I2P3|DUF3509|CP116724.1|tpos:1333700-1333790	noTP	0.763319	0.021123	0.215559	
antigen_91|A0A023WGH4|OprD|CP116724.1|tpos:1660975-1661227	SP	0.007335	0.992140	0.000525	CS pos: 23-24. AVA-DA. Pr: 0.4911
antigen_66|Q9I6J0|Spermidine-binding|CP116724.1|tpos:134252-134618	SP	0.002683	0.994047	0.003270	CS pos: 24-25. AQA-AD. Pr: 0.6013
antigen_21|Q9HTK2|Transcriptional|CP116724.1|tpos:51961-52167	noTP	0.987599	0.000506	0.011895	
antigen_34|Q9HXX9|Probable|CP116724.1|tpos:526071-526651	noTP	0.999948	0.000006	0.000046	
antigen_75|A0A0H2Z8K0|Alkaline|CP116724.1|tpos:1004493-1004798	noTP	0.977180	0.000267	0.022554	
antigen_110|A0A0C6F3V7|Phospholipase|CP116724.1|tpos:1702969-1703175	SP	0.027102	0.972663	0.000235	CS pos: 20-21. AIG-AV. Pr: 0.6944
antigen_125|A0A0H2ZEY4|Outer|CP116724.1|tpos:1983433-1983788	noTP	0.999418	0.000478	0.000105	
antigen_30|Q9HW10|Probable|CP116724.1|tpos:2255510-2255627	noTP	0.999549	0.000439	0.000012	
antigen_31|Q9HWI0|D-alanine--D-alanine|CP116724.1|tpos:286829-287174	noTP	0.999026	0.000861	0.000113	
antigen_124|A0A2R4KQH6|Rhamnolipids|CP116724.1|tpos:2319019-2319269	noTP	0.991005	0.001951	0.007044	
antigen_57|Q9I403|Amino|CP116724.1|tpos:290123-290322	noTP	0.964312	0.035097	0.000591	
antigen_49|Q9I1Z2|Probable|CP116724.1|tpos:1039861-1040152	noTP	0.882136	0.110801	0.007063	
antigen_86|A0A0H2Z9M5|Major|CP116724.1|tpos:1606176-1606247	noTP	0.999523	0.000440	0.000038	
antigen_71|A0A069PY18|Alginate|CP116724.1|tpos:869670-869818	noTP	0.999938	0.000051	0.000011	
antigen_120|A0A0D7MUN0|O-antigen|CP116724.1|tpos:2105134-2105534	noTP	0.999383	0.000025	0.000592	
