accession,label,feature,subfeature,value
B4RL47,random,mhcii,score,0.3810589008264463
B4RL47,random,mhcii,percentile,2.551900826446281
B4RL47,random,mhcii,num_peptides,121
B4RL47,random,mhcii,num_strong_binders,26
B4RL47,random,mhcii,num_weak_binders,95
P58152,random,mhcii,score,0.36958989743589743
P58152,random,mhcii,percentile,2.6625641025641027
P58152,random,mhcii,num_peptides,39
P58152,random,mhcii,num_strong_binders,8
P58152,random,mhcii,num_weak_binders,31
Q06581,random,mhcii,score,0.3934343464052288
Q06581,random,mhcii,percentile,2.4383660130718954
Q06581,random,mhcii,num_peptides,153
Q06581,random,mhcii,num_strong_binders,34
Q06581,random,mhcii,num_weak_binders,119
B4RK79,random,mhcii,score,0.401451358490566
B4RK79,random,mhcii,percentile,2.138679245283019
B4RK79,random,mhcii,num_peptides,53
B4RK79,random,mhcii,num_strong_binders,13
B4RK79,random,mhcii,num_weak_binders,40
Q5F9D8,random,mhcii,score,0.38479580503144656
Q5F9D8,random,mhcii,percentile,2.6040251572327042
Q5F9D8,random,mhcii,num_peptides,159
Q5F9D8,random,mhcii,num_strong_binders,31
Q5F9D8,random,mhcii,num_weak_binders,128
P04174,random,mhcii,score,0.5096788909090909
P04174,random,mhcii,percentile,1.9641818181818183
P04174,random,mhcii,num_peptides,55
P04174,random,mhcii,num_strong_binders,22
P04174,random,mhcii,num_weak_binders,33
Q50962,random,mhcii,score,0.32918042
Q50962,random,mhcii,percentile,2.799
Q50962,random,mhcii,num_peptides,100
Q50962,random,mhcii,num_strong_binders,11
Q50962,random,mhcii,num_weak_binders,89
B4RR10,random,mhcii,score,0.4164554090909091
B4RR10,random,mhcii,percentile,2.2843181818181817
B4RR10,random,mhcii,num_peptides,132
B4RR10,random,mhcii,num_strong_binders,34
B4RR10,random,mhcii,num_weak_binders,98
P52325,random,mhcii,score,0.3762332296819788
P52325,random,mhcii,percentile,2.447208480565371
P52325,random,mhcii,num_peptides,283
P52325,random,mhcii,num_strong_binders,58
P52325,random,mhcii,num_weak_binders,225
B4RLE8,random,mhcii,score,0.32437819718309857
B4RLE8,random,mhcii,percentile,2.6045774647887323
B4RLE8,random,mhcii,num_peptides,142
B4RLE8,random,mhcii,num_strong_binders,23
B4RLE8,random,mhcii,num_weak_binders,119
B4RK78,random,mhcii,score,0.36558151020408164
B4RK78,random,mhcii,percentile,2.637142857142857
B4RK78,random,mhcii,num_peptides,49
B4RK78,random,mhcii,num_strong_binders,9
B4RK78,random,mhcii,num_weak_binders,40
B4RK82,random,mhcii,score,0.32084788135593223
B4RK82,random,mhcii,percentile,3.0952542372881355
B4RK82,random,mhcii,num_peptides,59
B4RK82,random,mhcii,num_strong_binders,4
B4RK82,random,mhcii,num_weak_binders,55
B4RM87,random,mhcii,score,0.3832262696078431
B4RM87,random,mhcii,percentile,2.560049019607843
B4RM87,random,mhcii,num_peptides,204
B4RM87,random,mhcii,num_strong_binders,45
B4RM87,random,mhcii,num_weak_binders,159
P39897,random,mhcii,score,0.3281168148148148
P39897,random,mhcii,percentile,2.7403703703703703
P39897,random,mhcii,num_peptides,54
P39897,random,mhcii,num_strong_binders,4
P39897,random,mhcii,num_weak_binders,50
B4RQC7,random,mhcii,score,0.3847216785714286
B4RQC7,random,mhcii,percentile,2.5334375
B4RQC7,random,mhcii,num_peptides,224
