accession,label,feature,subfeature,value
A0A379B184,positive,ProtLearn,length,658
A0A379B184,positive,ProtLearn,Hydrophobicity index,0
A0A379B184,positive,ProtLearn,Average flexibility indices,0
A0A379B184,positive,ProtLearn,Average volume of buried residue,138
A0A379B184,positive,ProtLearn,Amino acid composition,5
A0A379B184,positive,ProtLearn,Relative mutability,77
A0A379B184,positive,ProtLearn,Composition,0
A0A379B184,positive,ProtLearn,Polarity,8
A0A379B184,positive,ProtLearn,Volume,71
A0A379B184,positive,ProtLearn,Hydrophobicity,1
A0A379B184,positive,ProtLearn,pK (-COOH),2
A0A379B184,positive,ProtLearn,Hydropathy index,0
A0AAQ1IME3,positive,ProtLearn,length,159
A0AAQ1IME3,positive,ProtLearn,Hydrophobicity index,0
A0AAQ1IME3,positive,ProtLearn,Average flexibility indices,0
A0AAQ1IME3,positive,ProtLearn,Average volume of buried residue,144
A0AAQ1IME3,positive,ProtLearn,Amino acid composition,5
A0AAQ1IME3,positive,ProtLearn,Relative mutability,78
A0AAQ1IME3,positive,ProtLearn,Composition,0
A0AAQ1IME3,positive,ProtLearn,Polarity,8
A0AAQ1IME3,positive,ProtLearn,Volume,78
A0AAQ1IME3,positive,ProtLearn,Hydrophobicity,1
A0AAQ1IME3,positive,ProtLearn,pK (-COOH),2
A0AAQ1IME3,positive,ProtLearn,Hydropathy index,0
A0A379B184,positive,ProtLearn,length,1794
A0A379B184,positive,ProtLearn,Hydrophobicity index,0
A0A379B184,positive,ProtLearn,Average flexibility indices,0
A0A379B184,positive,ProtLearn,Average volume of buried residue,141
A0A379B184,positive,ProtLearn,Amino acid composition,5
A0A379B184,positive,ProtLearn,Relative mutability,77
A0A379B184,positive,ProtLearn,Composition,0
A0A379B184,positive,ProtLearn,Polarity,8
A0A379B184,positive,ProtLearn,Volume,74
A0A379B184,positive,ProtLearn,Hydrophobicity,1
A0A379B184,positive,ProtLearn,pK (-COOH),2
A0A379B184,positive,ProtLearn,Hydropathy index,0
P95359,positive,ProtLearn,length,792
P95359,positive,ProtLearn,Hydrophobicity index,0
P95359,positive,ProtLearn,Average flexibility indices,0
P95359,positive,ProtLearn,Average volume of buried residue,142
P95359,positive,ProtLearn,Amino acid composition,5
P95359,positive,ProtLearn,Relative mutability,77
P95359,positive,ProtLearn,Composition,0
P95359,positive,ProtLearn,Polarity,8
P95359,positive,ProtLearn,Volume,76
P95359,positive,ProtLearn,Hydrophobicity,1
P95359,positive,ProtLearn,pK (-COOH),2
P95359,positive,ProtLearn,Hydropathy index,0
P72074,positive,ProtLearn,length,315
P72074,positive,ProtLearn,Hydrophobicity index,1
P72074,positive,ProtLearn,Average flexibility indices,0
P72074,positive,ProtLearn,Average volume of buried residue,148
P72074,positive,ProtLearn,Amino acid composition,5
P72074,positive,ProtLearn,Relative mutability,76
P72074,positive,ProtLearn,Composition,0
P72074,positive,ProtLearn,Polarity,8
P72074,positive,ProtLearn,Volume,81
P72074,positive,ProtLearn,Hydrophobicity,1
P72074,positive,ProtLearn,pK (-COOH),2
P72074,positive,ProtLearn,Hydropathy index,0
B0LVE7,positive,ProtLearn,length,165
B0LVE7,positive,ProtLearn,Hydrophobicity index,0
B0LVE7,positive,ProtLearn,Average flexibility indices,0
B0LVE7,positive,ProtLearn,Average volume of buried residue,139
B0LVE7,positive,ProtLearn,Amino acid composition,5
B0LVE7,positive,ProtLearn,Relative mutability,82
B0LVE7,positive,ProtLearn,Composition,0
B0LVE7,positive,ProtLearn,Polarity,8
B0LVE7,positive,ProtLearn,Volume,74
B0LVE7,positive,ProtLearn,Hydrophobicity,1
B0LVE7,positive,ProtLearn,pK (-COOH),2
B0LVE7,positive,ProtLearn,Hydropathy index,0
A0A378VW91,positive,ProtLearn,length,63
A0A378VW91,positive,ProtLearn,Hydrophobicity index,0
A0A378VW91,positive,ProtLearn,Average flexibility indices,0
