accession,label,feature,subfeature,value
Q5F4W9,random,targetp,prob_noTP,0.984552
Q5F4W9,random,targetp,prob_SP,0.00788
Q5F4W9,random,targetp,prob_mTP,0.007568
Q04876,random,targetp,prob_noTP,0.999983
Q04876,random,targetp,prob_SP,1.1e-05
Q04876,random,targetp,prob_mTP,6e-06
Q50986,random,targetp,prob_noTP,0.891539
Q50986,random,targetp,prob_SP,0.011411
Q50986,random,targetp,prob_mTP,0.09705
Q5F7G0,random,targetp,prob_noTP,0.999523
Q5F7G0,random,targetp,prob_SP,6.2e-05
Q5F7G0,random,targetp,prob_mTP,0.000415
B4RJY6,random,targetp,prob_noTP,0.955304
B4RJY6,random,targetp,prob_SP,0.000103
B4RJY6,random,targetp,prob_mTP,0.044593
B4RNW8,random,targetp,prob_noTP,0.998696
B4RNW8,random,targetp,prob_SP,0.000668
B4RNW8,random,targetp,prob_mTP,0.000636
O07813,random,targetp,prob_noTP,0.999522
O07813,random,targetp,prob_SP,0.000313
O07813,random,targetp,prob_mTP,0.000164
B4RM65,random,targetp,prob_noTP,0.999863
B4RM65,random,targetp,prob_SP,9.9e-05
B4RM65,random,targetp,prob_mTP,3.8e-05
Q5F9J9,random,targetp,prob_noTP,0.99186
Q5F9J9,random,targetp,prob_SP,0.001272
Q5F9J9,random,targetp,prob_mTP,0.006868
B4RJH7,random,targetp,prob_noTP,0.995678
B4RJH7,random,targetp,prob_SP,0.00394
B4RJH7,random,targetp,prob_mTP,0.000382
B4RNG2,random,targetp,prob_noTP,0.998983
B4RNG2,random,targetp,prob_SP,0.000874
B4RNG2,random,targetp,prob_mTP,0.000143
Q5F8I2,random,targetp,prob_noTP,0.995422
Q5F8I2,random,targetp,prob_SP,0.003695
Q5F8I2,random,targetp,prob_mTP,0.000883
O05131,random,targetp,prob_noTP,0.797064
O05131,random,targetp,prob_SP,0.19832
O05131,random,targetp,prob_mTP,0.004617
Q5F5D9,random,targetp,prob_noTP,0.999876
Q5F5D9,random,targetp,prob_SP,3.7e-05
Q5F5D9,random,targetp,prob_mTP,8.7e-05
Q5F9R5,random,targetp,prob_noTP,0.999158
Q5F9R5,random,targetp,prob_SP,0.000271
Q5F9R5,random,targetp,prob_mTP,0.000571
Q04878,random,targetp,prob_noTP,0.999962
Q04878,random,targetp,prob_SP,2.5e-05
Q04878,random,targetp,prob_mTP,1.3e-05
B4RPR1,random,targetp,prob_noTP,0.995255
B4RPR1,random,targetp,prob_SP,0.0005
B4RPR1,random,targetp,prob_mTP,0.004245
