Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_83|A0A0H2X1F2|Oligopeptidase|WP_012727810.1|tpos:1-608,0.099,0.5,-0.5,0.099,Non-Allergen
antigen_41|P0C0Z7|Chaperonin|WP_011324573.1|tpos:1-544,0.23,0.0,0.0,0.23,Non-Allergen
antigen_42|P0CC04|Large|WP_009873002.1|tpos:7-553,0.6,0.5,0.0,1.1,Allergen
antigen_104|Q3KKY8|ATP-dependent|WP_009872081.1|tpos:1-203,0.085,0.0,-0.5,-0.415,Non-Allergen
antigen_105|K0GHV4|Cysteine-rich|WP_011324736.1|tpos:1-152,0.144,0.5,0.0,0.644,Allergen
antigen_106|A0A6H2W286|Helix-turn-helix|WP_009871802.1|tpos:1-183,0.091,0.0,0.0,0.091,Non-Allergen
antigen_107|O84480|Uncharacterized|WP_012727924.1|tpos:1-309,0.007,0.0,0.0,0.007,Non-Allergen
antigen_108|O84500|DNA|WP_009871855.1|tpos:1-866,0.04,0.0,-0.5,-0.46,Non-Allergen
antigen_93|A0A6H2W3T1|Inclusion|WP_011324655.1|tpos:1-115,0.221,0.5,0.0,0.721,Allergen
antigen_94|K0GHP7|Inclusion|WP_011324656.1|tpos:1-178,0.285,0.0,0.0,0.285,Non-Allergen
antigen_95|A0A0H2X273|Negative|WP_069568412.1|tpos:1-854,0.018,0.0,-0.5,-0.482,Non-Allergen
antigen_62|O84879|Probable|WP_011324914.1|tpos:1-1013,0.373,0.5,-0.5,0.373,Allergen
antigen_54|Q9S529|Metal-binding|WP_009871416.1|tpos:1-326,0.018,0.0,0.0,0.018,Non-Allergen
antigen_114|A0A6H2W5F9|60|WP_414038893.1|tpos:1-533,0.049,0.0,0.0,0.049,Non-Allergen
antigen_115|O84678|Uncharacterized|WP_011324815.1|tpos:1-283,0.126,0.0,0.0,0.126,Non-Allergen
antigen_92|B7SCF6|IncF|WP_011324579.1|tpos:1-104,0.274,0.0,0.0,0.274,Non-Allergen
antigen_66|B0B815|Large|WP_009873002.1|tpos:7-553,0.6,0.5,0.0,1.1,Allergen
antigen_100|B0BC30|Protein|WP_011324721.1|tpos:1-190,0.164,0.0,-0.5,-0.336,Non-Allergen
antigen_72|O84621|UPF0242|WP_011324794.1|tpos:1-429,0.035,0.0,0.0,0.035,Non-Allergen
antigen_116|Q1ALY9|Uncharacterized|WP_414038897.1|tpos:10-124,0.247,0.0,0.0,0.247,Non-Allergen
antigen_117|W8VVI5|Major|WP_414038899.1|tpos:19-359,0.562,0.0,0.0,0.562,Allergen
antigen_57|O84417|Probable|WP_009871764.1|tpos:1-975,0.155,0.5,-0.5,0.155,Non-Allergen
antigen_12|O84385|Probable|WP_011324714.1|tpos:1-257,0.051,0.0,-0.5,-0.449,Non-Allergen
antigen_13|O84419|Probable|WP_069568449.1|tpos:1-1784,0.302,0.5,-0.5,0.302,Allergen
antigen_118|Q3KKY9|ATP-dependent|WP_011324842.1|tpos:1-419,0.123,0.5,0.0,0.623,Allergen
antigen_119|O84739|Probable|WP_010725326.1|tpos:1-221,0.191,0.0,0.0,0.191,Non-Allergen
antigen_103|O84432|Uncharacterized|WP_009871779.1|tpos:1-621,0.21,0.0,0.0,0.21,Non-Allergen
antigen_35|O84819|IncA|WP_012728007.1|tpos:1-264,0.179,0.0,0.0,0.179,Non-Allergen
antigen_40|O84883|Uncharacterized|WP_069586344.1|tpos:1-589,0.099,0.0,0.0,0.099,Non-Allergen
antigen_49|P18333|RNA|WP_009871983.1|tpos:1-571,0.063,0.0,0.0,0.063,Non-Allergen
antigen_50|P18584|Probable|WP_012728200.1|tpos:1-497,0.105,0.0,-0.5,-0.395,Non-Allergen
antigen_16|O84534|Uncharacterized|WP_009871893.1|tpos:1-298,0.279,0.0,0.0,0.279,Non-Allergen
antigen_17|O84546|Aspartate--tRNA(Asp/Asn)|WP_009871906.1|tpos:1-582,0.054,0.0,-0.5,-0.446,Non-Allergen
antigen_10|O84343|ComEC/Rec2-related|WP_009871690.1|tpos:1-509,0.058,0.5,0.0,0.558,Allergen
antigen_11|O84383|GTPase|WP_011324713.1|tpos:1-447,0.03,0.0,-0.5,-0.47,Non-Allergen
antigen_33|O84801|Uncharacterized|WP_009872177.1|tpos:1-163,0.243,0.0,0.0,0.243,Non-Allergen
