# SignalP-5.0	Organism: euk	Timestamp: 20251023125915
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_57|P96116|Zinc-binding|WP_010881610.1|tpos:1-308	SP(Sec/SPI)	0.964751	0.035249	CS pos: 22-23. THA-FG. Pr: 0.7312
antigen_106|R4IZI5||WP_248006741.1|tpos:1-494	OTHER	0.010955	0.989045	
antigen_126|O83769||WP_237250201.1|tpos:1-883	OTHER	0.003213	0.996787	
antigen_103|O84002||WP_010882484.1|tpos:1-351	OTHER	0.000862	0.999138	
antigen_1|O83639|Protein-glutamate|WP_014342514.1|tpos:1-403	OTHER	0.001048	0.998952	
antigen_9|O30405|Glycerophosphodiester|WP_235214078.1|tpos:1-350	SP(Sec/SPI)	0.717625	0.282375	CS pos: 17-18. CAS-ER. Pr: 0.4605
antigen_91|O83123||WP_010881534.1|tpos:1-148	OTHER	0.000505	0.999495	
antigen_92|O83507|C4-type|WP_010881943.1|tpos:1-273	OTHER	0.000997	0.999003	
antigen_30|O83627|Uncharacterized|WP_014342510.1|tpos:1-119	SP(Sec/SPI)	0.928142	0.071858	CS pos: 20-21. CVA-AR. Pr: 0.5400
antigen_46|P19649|Treponemal|WP_010882214.1|tpos:1-325	SP(Sec/SPI)	0.943798	0.056202	CS pos: 24-25. VSA-AS. Pr: 0.6579
antigen_48|O83666|Flagellar|WP_010882105.1|tpos:1-625	OTHER	0.001022	0.998978	
antigen_132|O83296|Chromosome-partitioning|WP_010881721.1|tpos:1-253	OTHER	0.001401	0.998599	
antigen_64|O83095||WP_014342249.1|tpos:1-593	OTHER	0.001354	0.998646	
antigen_83|O83557||WP_014342474.1|tpos:1-571	OTHER	0.381784	0.618216	
antigen_37|A0A2P1DUM5||WP_280143076.1|tpos:116-449	OTHER	0.003367	0.996633	
antigen_129|O67998|Outer|WP_010881902.1|tpos:1-287	SP(Sec/SPI)	0.767747	0.232253	CS pos: 31-32. AWK-AS. Pr: 0.2288
antigen_99|P16665|Antigen|WP_014342705.1|tpos:1-177	OTHER	0.002127	0.997873	
antigen_100|O83383|Uncharacterized|WP_010881816.1|tpos:1-111	OTHER	0.006487	0.993513	
antigen_112|O83619||WP_252507735.1|tpos:1-355	OTHER	0.004744	0.995256	
antigen_65|O83520|ATP-dependent|WP_010881956.1|tpos:1-203	OTHER	0.000687	0.999313	
antigen_135|O83782||WP_108738971.1|tpos:1-387	OTHER	0.001101	0.998899	
antigen_120|O83837|UPF0164|WP_014343552.1|tpos:1-481	OTHER	0.027101	0.972899	
antigen_73|O83487|Probable|WP_010881923.1|tpos:1-245	OTHER	0.000631	0.999369	
antigen_74|O83249|Anti-sigma|WP_010881668.1|tpos:1-108	OTHER	0.013412	0.986588	
antigen_52|O83813||WP_014342606.1|tpos:40-524	OTHER	0.000833	0.999167	
antigen_114|F7IWA5||WP_014342722.1|tpos:1-756	SP(Sec/SPI)	0.974883	0.025117	CS pos: 24-25. VLG-QE. Pr: 0.6127
antigen_124|O83935|Uncharacterized|WP_203226327.1|tpos:1-539	OTHER	0.102562	0.897438	
antigen_111|O83337||WP_014342722.1|tpos:1-756	SP(Sec/SPI)	0.974883	0.025117	CS pos: 24-25. VLG-QE. Pr: 0.6127
antigen_35|O83482||WP_235214122.1|tpos:2-479	SP(Sec/SPI)	0.516865	0.483135	CS pos: 20-21. VAG-FS. Pr: 0.2994
antigen_95|O83414|Flagellar|WP_010881847.1|tpos:1-567	OTHER	0.002684	0.997316	
antigen_102|P56822|Uncharacterized|WP_172841376.1|tpos:9-178	OTHER	0.092410	0.907590	
antigen_123|O83933|Uncharacterized|WP_014343555.1|tpos:1-521	OTHER	0.081220	0.918780	
antigen_113|O83629||WP_108738938.1|tpos:1-609	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_128|O83715|Uncharacterized|WP_108738963.1|tpos:1-219	SP(Sec/SPI)	0.955526	0.044474	CS pos: 25-26. AYS-SE. Pr: 0.6844
antigen_116|O83994||WP_014342700.1|tpos:45-556	OTHER	0.000376	0.999624	
antigen_27|O83169|Uncharacterized|WP_172841373.1|tpos:1-409	OTHER	0.364820	0.635180	
antigen_104|O84001|Adenine|WP_013945592.1|tpos:1-190	OTHER	0.001308	0.998692	
antigen_10|O83923||WP_010882401.1|tpos:1-342	SP(Sec/SPI)	0.917839	0.082161	CS pos: 20-21. LYA-KE. Pr: 0.7101
antigen_86|O83268|Large|WP_010881688.1|tpos:1-129	OTHER	0.000474	0.999526	
antigen_94|O83427|DUF3276|WP_010881860.1|tpos:1-101	OTHER	0.000599	0.999401	
antigen_24|P38369|Outer|WP_010881741.1|tpos:1-417	SP(Sec/SPI)	0.753332	0.246668	CS pos: 26-27. SAA-YP. Pr: 0.3570
antigen_29|O83213|Uncharacterized|WP_010881630.1|tpos:1-281	SP(Sec/SPI)	0.997796	0.002204	CS pos: 23-24. VHA-AP. Pr: 0.9668
antigen_5|P29723|Putative|WP_014342492.1|tpos:1-434	SP(Sec/SPI)	0.953238	0.046762	CS pos: 22-23. CGS-SH. Pr: 0.3355
antigen_22|O83413|Flagellar|WP_108738944.1|tpos:1-124	OTHER	0.000582	0.999418	
antigen_23|O07884|Flagellar|WP_010882172.1|tpos:1-463	OTHER	0.002510	0.997490	
antigen_76|O83613|Ribosome-recycling|WP_010882050.1|tpos:1-183	OTHER	0.000719	0.999281	
antigen_77|O83251|Uncharacterized|WP_237249927.1|tpos:1-143	SP(Sec/SPI)	0.710466	0.289534	CS pos: 18-19. AYA-DS. Pr: 0.5374
antigen_78|O83080|D-lactate|WP_010881486.1|tpos:1-331	OTHER	0.001603	0.998397	
antigen_19|P29725|Basic|WP_010882460.1|tpos:1-361	SP(Sec/SPI)	0.953758	0.046242	CS pos: 20-21. AHA-QS. Pr: 0.7750
antigen_109|O88138||WP_280144321.1|tpos:1-602	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_72|O83164|Uncharacterized|WP_252507745.1|tpos:12-126	OTHER	0.016950	0.983050	
antigen_45|O83325|DNA|WP_014342359.1|tpos:29-648	OTHER	0.000859	0.999141	
antigen_122|O83932|Uncharacterized|WP_014342667.1|tpos:1-544	SP(Sec/SPI)	0.741980	0.258020	CS pos: 34-35. VGA-QE. Pr: 0.3152
antigen_14|O06690|Flagellar|WP_013945205.1|tpos:1-199	OTHER	0.031111	0.968889	
antigen_15|O83751|Uncharacterized|WP_010882217.1|tpos:1-274	OTHER	0.016493	0.983507	
antigen_53|O83732|Uncharacterized|WP_010882196.1|tpos:1-237	OTHER	0.300777	0.699223	
antigen_89|O83974|Nucleoside|WP_010882454.1|tpos:1-149	OTHER	0.003831	0.996169	
antigen_90|O83451|Uncharacterized|WP_235214103.1|tpos:1-154	SP(Sec/SPI)	0.975287	0.024713	CS pos: 21-22. LSA-QD. Pr: 0.3520
antigen_121|O83922|Uncharacterized|WP_010882400.1|tpos:1-323	SP(Sec/SPI)	0.670177	0.329823	CS pos: 24-25. CSL-KR. Pr: 0.1598
antigen_32|O83641|Peptide|WP_014342515.1|tpos:1-291	OTHER	0.001718	0.998282	
antigen_50|O83483|Tetratricopeptide|WP_280144324.1|tpos:1-352	OTHER	0.482992	0.517008	
antigen_51|O83347||WP_010881775.1|tpos:1-172	SP(Sec/SPI)	0.993441	0.006559	CS pos: 20-21. GQS-QH. Pr: 0.8688
antigen_131|O83964|DNA|WP_010882443.1|tpos:1-799	OTHER	0.002795	0.997205	
antigen_108|O83055||WP_010881460.1|tpos:1-660	OTHER	0.236819	0.763181	
antigen_31|O83301||WP_014505444.1|tpos:39-486	OTHER	0.001031	0.998969	
antigen_34|O83449|SPOR|WP_280144323.1|tpos:470-684	OTHER	0.001066	0.998934	
antigen_36|O07950|Membrane|WP_010882265.1|tpos:1-268	SP(Sec/SPI)	0.540023	0.459977	CS pos: 24-25. VAC-TQ. Pr: 0.2065
antigen_38|O83966|Uncharacterized|WP_014342690.1|tpos:1-393	OTHER	0.022477	0.977523	
antigen_42|O83458|LysM|WP_235214104.1|tpos:1-300	SP(Sec/SPI)	0.973039	0.026961	CS pos: 21-22. GAA-QT. Pr: 0.4953
antigen_54|O83731|Uncharacterized|WP_010882195.1|tpos:1-223	SP(Sec/SPI)	0.952254	0.047746	CS pos: 22-23. LHA-GE. Pr: 0.7765
antigen_68|O83246|Chaperone|WP_010881664.1|tpos:1-635	OTHER	0.003750	0.996250	
antigen_110|O83335||WP_108738937.1|tpos:1-762	SP(Sec/SPI)	0.974883	0.025117	CS pos: 24-25. VLG-QE. Pr: 0.6127
antigen_85|O83830|UPF0164|WP_108738973.1|tpos:13-409	SP(Sec/SPI)	0.813721	0.186279	CS pos: 28-29. TMA-AT. Pr: 0.3693
antigen_69|P74934|Enolase|WP_010882261.1|tpos:1-432	OTHER	0.001104	0.998896	
antigen_75|O83630|Tetratricopeptide|WP_010882068.1|tpos:1-593	OTHER	0.127432	0.872568	
antigen_115|O83867||WP_280144319.1|tpos:1-515	OTHER	0.081159	0.918841	
antigen_117|O83528|LptD|WP_014342460.1|tpos:1-991	SP(Sec/SPI)	0.934469	0.065531	CS pos: 21-22. GES-GL. Pr: 0.4537
antigen_119|O83831|UPF0164|WP_014343552.1|tpos:36-478	SP(Sec/SPI)	0.543410	0.456590	CS pos: 20-21. SLG-AW. Pr: 0.2019
antigen_133|F7IVD2||WP_010882157.1|tpos:1-304	OTHER	0.002436	0.997564	
antigen_84|O83828|UPF0164|WP_014342616.1|tpos:1-315	OTHER	0.282040	0.717960	
antigen_61|O83469|Uncharacterized|WP_010881905.1|tpos:1-438	SP(Sec/SPI)	0.946038	0.053962	CS pos: 18-19. VLS-FS. Pr: 0.5294
antigen_44|O83126||WP_010881537.1|tpos:1-204	OTHER	0.117076	0.882924	
antigen_41|O83865|DUF302|WP_014505644.1|tpos:1-122	OTHER	0.001652	0.998348	
antigen_43|O83329|PASTA|WP_010881756.1|tpos:1-342	OTHER	0.004446	0.995554	
antigen_134|O83930||WP_010882408.1|tpos:1-235	OTHER	0.001532	0.998468	
antigen_82|O83661||WP_010882100.1|tpos:1-348	SP(Sec/SPI)	0.954841	0.045159	CS pos: 24-25. GSC-LQ. Pr: 0.4636
antigen_107|R4J012||WP_010881460.1|tpos:1-660	OTHER	0.236819	0.763181	
antigen_93|O83503||WP_010881939.1|tpos:1-62	OTHER	0.000342	0.999658	
antigen_87|O83615|Small|WP_010882052.1|tpos:1-291	OTHER	0.000738	0.999262	
antigen_105|R4IYZ3||WP_108738938.1|tpos:1-609	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_0|O83346|Putative|WP_108738941.1|tpos:1-832	SP(Sec/SPI)	0.994193	0.005807	CS pos: 23-24. AQA-ND. Pr: 0.5276
antigen_16|F7IW56||WP_014342330.1|tpos:1-246	SP(Sec/SPI)	0.941881	0.058119	CS pos: 25-26. VSA-KQ. Pr: 0.7197
antigen_13|O83475|Uncharacterized|WP_108738946.1|tpos:33-423	SP(Sec/SPI)	0.968100	0.031900	CS pos: 20-21. TGC-DF. Pr: 0.4074
antigen_70|F7IVK2||WP_010881813.1|tpos:1-154	OTHER	0.004207	0.995793	
antigen_96|O83548|Triosephosphate|WP_010881984.1|tpos:1-249	OTHER	0.003798	0.996202	
antigen_97|O83086|DUF327|WP_010881496.1|tpos:1-173	OTHER	0.001401	0.998599	
antigen_98|O54312|UDP-N-acetylglucosamine|WP_039487502.1|tpos:1-424	OTHER	0.002480	0.997520	
antigen_2|P07643|Treponemal|WP_014342569.1|tpos:1-345	SP(Sec/SPI)	0.658566	0.341434	CS pos: 25-26. ASG-AK. Pr: 0.2421
antigen_6|Q08255|Glucose/galactose-binding|WP_108738959.1|tpos:1-403	SP(Sec/SPI)	0.861408	0.138592	CS pos: 28-29. CSS-KT. Pr: 0.6061
antigen_66|O83581||WP_010882018.1|tpos:1-221	OTHER	0.004921	0.995079	
antigen_67|O83275|N-acetylmuramoyl-L-alanine|WP_010881695.1|tpos:1-357	OTHER	0.204563	0.795437	
antigen_127|O83163|Uncharacterized|WP_014342713.1|tpos:1-223	SP(Sec/SPI)	0.963157	0.036843	CS pos: 21-22. VWG-AA. Pr: 0.4057
antigen_39|O83481||WP_235214122.1|tpos:473-647	OTHER	0.001196	0.998804	
antigen_40|O83834|Peptidyl-prolyl|WP_010882306.1|tpos:1-264	OTHER	0.486253	0.513747	
antigen_71|O83349|Serine|WP_014342373.1|tpos:1-504	OTHER	0.002351	0.997649	
antigen_55|O83522|Alkyl|WP_010881958.1|tpos:1-188	OTHER	0.000973	0.999027	
antigen_60|O83410|Tyrosine|WP_014342409.1|tpos:1-297	OTHER	0.001049	0.998951	
antigen_81|O83384|Uncharacterized|WP_014342398.1|tpos:1-516	SP(Sec/SPI)	0.946716	0.053284	CS pos: 16-17. VSC-TH. Pr: 0.5883
antigen_18|A0A2P1DUM7||WP_108738941.1|tpos:443-636	OTHER	0.004345	0.995655	
antigen_62|O83111|Glutaredoxin|WP_010881521.1|tpos:1-90	OTHER	0.006223	0.993777	
antigen_63|O83159|Phosphoenolpyruvate|WP_010881571.1|tpos:1-618	OTHER	0.002440	0.997560	
antigen_3|P16055|15|WP_010881618.1|tpos:1-142	SP(Sec/SPI)	0.992945	0.007055	CS pos: 22-23. SFS-SI. Pr: 0.5583
antigen_21|O83920|Tetratricopeptide|WP_014342663.1|tpos:1-478	SP(Sec/SPI)	0.872173	0.127827	CS pos: 24-25. STG-SN. Pr: 0.1715
antigen_8|O83958|Probable|WP_014342684.1|tpos:1-290	SP(Sec/SPI)	0.802010	0.197990	CS pos: 23-24. AAG-EV. Pr: 0.4731
antigen_17|P19478|34|WP_010882415.1|tpos:1-204	SP(Sec/SPI)	0.951702	0.048298	CS pos: 21-22. ACG-GG. Pr: 0.2050
antigen_4|P23033|Chaperonin|WP_010881479.1|tpos:1-544	OTHER	0.000496	0.999504	
antigen_20|O83691|Uncharacterized|WP_010882138.1|tpos:1-440	SP(Sec/SPI)	0.930875	0.069125	CS pos: 20-21. CTS-QT. Pr: 0.3721
antigen_7|P29722|17|WP_010881883.1|tpos:1-156	SP(Sec/SPI)	0.961864	0.038136	CS pos: 22-23. ALC-VS. Pr: 0.5179
antigen_11|O83633|Uncharacterized|WP_010882071.1|tpos:1-250	OTHER	0.005336	0.994664	
antigen_47|O83448|Acidic|WP_280144323.1|tpos:1-251	OTHER	0.191341	0.808659	
antigen_49|O83795||WP_010882267.1|tpos:1-128	OTHER	0.002551	0.997449	
antigen_130|B0LGY7||WP_108738941.1|tpos:495-813	OTHER	0.001880	0.998120	
antigen_26|O83967|DUF2259|WP_014342691.1|tpos:30-251	SP(Sec/SPI)	0.976242	0.023758	CS pos: 18-19. AMA-GD. Pr: 0.9385
antigen_28|O83499||WP_014342448.1|tpos:1-461	SP(Sec/SPI)	0.937567	0.062433	CS pos: 18-19. LFA-LE. Pr: 0.7064
antigen_101|O83980|Alanine--tRNA|WP_010882461.1|tpos:1-605	OTHER	0.001921	0.998079	
antigen_58|O83912|Uncharacterized|WP_010882385.1|tpos:1-154	OTHER	0.000371	0.999629	
antigen_59|Q56328|ABC|WP_010881747.1|tpos:1-343	SP(Sec/SPI)	0.941979	0.058021	CS pos: 22-23. CRP-AV. Pr: 0.2964
antigen_88|O83478|Uncharacterized|WP_010881914.1|tpos:1-290	OTHER	0.058178	0.941822	
antigen_79|O83669||WP_014342526.1|tpos:1-242	SP(Sec/SPI)	0.961704	0.038296	CS pos: 24-25. LAA-QR. Pr: 0.5758
antigen_125|O83931||WP_010882409.1|tpos:1-320	OTHER	0.319515	0.680485	
antigen_80|O83748|Elongation|WP_010882212.1|tpos:1-695	OTHER	0.000994	0.999006	
antigen_25|P29724|Membrane|WP_280143164.1|tpos:1-353	SP(Sec/SPI)	0.955601	0.044399	CS pos: 24-25. SKS-DR. Pr: 0.5590
antigen_12|O83138||WP_010881549.1|tpos:1-200	SP(Sec/SPI)	0.835448	0.164552	CS pos: 33-34. VQA-AD. Pr: 0.7594
antigen_33|O83768|Uncharacterized|WP_014342582.1|tpos:1-258	SP(Sec/SPI)	0.868066	0.131934	CS pos: 21-22. MWA-QS. Pr: 0.3792
