# SignalP-5.0	Organism: euk	Timestamp: 20251023125915
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_106|R4IZI5||WGK74435.1|tpos:1-607	OTHER	0.487260	0.512740	
antigen_7|P29722|17|WGK74828.1|tpos:1-156	SP(Sec/SPI)	0.961864	0.038136	CS pos: 22-23. ALC-VS. Pr: 0.5179
antigen_8|O83958|Probable|WGK75354.1|tpos:1-290	SP(Sec/SPI)	0.802010	0.197990	CS pos: 23-24. AAG-EV. Pr: 0.4731
antigen_55|O83522|Alkyl|WGK74898.1|tpos:1-188	OTHER	0.000973	0.999027	
antigen_105|R4IYZ3||WGK75000.1|tpos:1-609	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_101|O83980|Alanine--tRNA|WGK75378.1|tpos:1-605	OTHER	0.001921	0.998079	
antigen_30|O83627|Uncharacterized|WGK74998.1|tpos:1-119	SP(Sec/SPI)	0.928142	0.071858	CS pos: 20-21. CVA-AR. Pr: 0.5400
antigen_32|O83641|Peptide|WGK75013.1|tpos:1-291	OTHER	0.001718	0.998282	
antigen_49|O83795||WGK75192.1|tpos:1-128	OTHER	0.002551	0.997449	
antigen_50|O83483|Tetratricopeptide|WGK74862.1|tpos:1-352	OTHER	0.482992	0.517008	
antigen_113|O83629||WGK75000.1|tpos:1-609	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_41|O83865|DUF302|WGK75261.1|tpos:1-168	SP(Sec/SPI)	0.610020	0.389980	CS pos: 34-35. SSA-AG. Pr: 0.1877
antigen_42|O83458|LysM|WGK74837.1|tpos:1-300	SP(Sec/SPI)	0.973039	0.026961	CS pos: 21-22. GAA-QT. Pr: 0.4953
antigen_11|O83633|Uncharacterized|WGK75005.1|tpos:1-250	OTHER	0.005336	0.994664	
antigen_33|O83768|Uncharacterized|WGK75161.1|tpos:1-258	SP(Sec/SPI)	0.868066	0.131934	CS pos: 21-22. MWA-QS. Pr: 0.3792
antigen_65|O83520|ATP-dependent|WGK74896.1|tpos:1-199	OTHER	0.000897	0.999103	
antigen_62|O83111|Glutaredoxin|WGK74493.1|tpos:1-90	OTHER	0.006223	0.993777	
antigen_63|O83159|Phosphoenolpyruvate|WGK74543.1|tpos:1-618	OTHER	0.002440	0.997560	
antigen_76|O83613|Ribosome-recycling|WGK74986.1|tpos:1-183	OTHER	0.000719	0.999281	
antigen_77|O83251|Uncharacterized|WGK74633.1|tpos:1-148	SP(Sec/SPI)	0.912640	0.087360	CS pos: 23-24. AYA-DS. Pr: 0.7908
antigen_78|O83080|D-lactate|WGK74459.1|tpos:1-331	OTHER	0.001603	0.998397	
antigen_92|O83507|C4-type|WGK74885.1|tpos:1-273	OTHER	0.000997	0.999003	
antigen_107|R4J012||WGK74436.1|tpos:1-660	OTHER	0.236819	0.763181	
antigen_54|O83731|Uncharacterized|WGK75125.1|tpos:1-223	SP(Sec/SPI)	0.952254	0.047746	CS pos: 22-23. LHA-GE. Pr: 0.7765
antigen_109|O88138||WGK74538.1|tpos:1-602	SP(Sec/SPI)	0.659214	0.340786	CS pos: 22-23. GYA-GV. Pr: 0.4301
antigen_0|O83346|Putative|WGK74722.1|tpos:1-832	SP(Sec/SPI)	0.994193	0.005807	CS pos: 23-24. AQA-ND. Pr: 0.5276
antigen_110|O83335||WGK74713.1|tpos:1-762	SP(Sec/SPI)	0.974883	0.025117	CS pos: 24-25. VLG-QE. Pr: 0.6127
antigen_9|O30405|Glycerophosphodiester|WGK74666.1|tpos:1-356	SP(Sec/SPI)	0.866946	0.133054	CS pos: 23-24. CAS-ER. Pr: 0.3188
antigen_122|O83932|Uncharacterized|WGK75328.1|tpos:1-544	SP(Sec/SPI)	0.741980	0.258020	CS pos: 34-35. VGA-QE. Pr: 0.3152
antigen_43|O83329|PASTA|WGK74708.1|tpos:1-342	OTHER	0.004446	0.995554	
antigen_57|P96116|Zinc-binding|WGK74578.1|tpos:1-308	SP(Sec/SPI)	0.964751	0.035249	CS pos: 22-23. THA-FG. Pr: 0.7312
antigen_46|P19649|Treponemal|WGK75142.1|tpos:1-325	SP(Sec/SPI)	0.943798	0.056202	CS pos: 24-25. VSA-AS. Pr: 0.6579
antigen_79|O83669||WGK75041.1|tpos:1-242	SP(Sec/SPI)	0.961704	0.038296	CS pos: 24-25. LAA-QR. Pr: 0.5758
antigen_111|O83337||WGK75001.1|tpos:1-756	SP(Sec/SPI)	0.974883	0.025117	CS pos: 24-25. VLG-QE. Pr: 0.6127
antigen_23|O07884|Flagellar|WGK75102.1|tpos:1-463	OTHER	0.002510	0.997490	
antigen_37|A0A2P1DUM5||WGK74554.1|tpos:116-449	OTHER	0.003367	0.996633	
antigen_90|O83451|Uncharacterized|WGK74830.1|tpos:1-176	OTHER	0.082741	0.917259	
antigen_103|O84002||WGK75401.1|tpos:1-351	OTHER	0.000862	0.999138	
antigen_4|P23033|Chaperonin|WGK74452.1|tpos:1-544	OTHER	0.000496	0.999504	
antigen_99|P16665|Antigen|WGK75399.1|tpos:1-177	OTHER	0.002127	0.997873	
antigen_130|B0LGY7||WGK74722.1|tpos:495-813	OTHER	0.001880	0.998120	
antigen_93|O83503||WGK74881.1|tpos:1-62	OTHER	0.000342	0.999658	
antigen_94|O83427|DUF3276|WGK74807.1|tpos:1-101	OTHER	0.000599	0.999401	
antigen_95|O83414|Flagellar|WGK74793.1|tpos:1-567	OTHER	0.002684	0.997316	
antigen_75|O83630|Tetratricopeptide|WGK75002.1|tpos:1-593	OTHER	0.127432	0.872568	
antigen_28|O83499||WGK74877.1|tpos:1-461	SP(Sec/SPI)	0.937567	0.062433	CS pos: 18-19. LFA-LE. Pr: 0.7064
antigen_84|O83828|UPF0164|WGK75225.1|tpos:1-315	OTHER	0.282040	0.717960	
antigen_51|O83347||WGK74723.1|tpos:1-172	SP(Sec/SPI)	0.993441	0.006559	CS pos: 20-21. GQS-QH. Pr: 0.8688
antigen_52|O83813||WGK75210.1|tpos:40-524	OTHER	0.000833	0.999167	
antigen_68|O83246|Chaperone|WGK74627.1|tpos:1-635	OTHER	0.003750	0.996250	
antigen_10|O83923||WGK75319.1|tpos:1-342	SP(Sec/SPI)	0.917839	0.082161	CS pos: 20-21. LYA-KE. Pr: 0.7101
antigen_134|O83930||WGK75326.1|tpos:1-235	OTHER	0.001532	0.998468	
antigen_66|O83581||WGK74958.1|tpos:1-221	OTHER	0.004921	0.995079	
antigen_67|O83275|N-acetylmuramoyl-L-alanine|WGK74656.1|tpos:1-357	OTHER	0.204563	0.795437	
antigen_73|O83487|Probable|WGK74866.1|tpos:1-245	OTHER	0.000631	0.999369	
