# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251020030000
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_30|Q5F9K6|GTP|XCC06171.1|tpos:46-302	noTP	0.999643	0.000073	0.000284	
antigen_31|Q5F6L9|UDP-N-acetylmuramate--L-alanine|XCC05257.1|tpos:1-469	noTP	0.948131	0.007662	0.044207	
antigen_47|Q50986|Bifunctional|XCC06882.1|tpos:1-456	noTP	0.891539	0.011411	0.097050	
antigen_48|Q5F7G0|Glutamine--tRNA|XCC06826.1|tpos:1-562	noTP	0.999523	0.000062	0.000415	
antigen_105|Q5F7H5|Anthranilate|XCC05007.1|tpos:1-342	noTP	0.999477	0.000480	0.000042	
antigen_0|Q5F4W9|7-methyl-GTP|XCC06891.1|tpos:1-196	noTP	0.984326	0.007838	0.007836	
antigen_74|P72079|Cell|XCC05253.1|tpos:1-392	noTP	0.999664	0.000215	0.000121	
antigen_44|B4RJN3|Imidazole|XCC06017.1|tpos:1-255	noTP	0.998356	0.000090	0.001555	
antigen_45|Q5F746|Phosphoglucosamine|XCC06833.1|tpos:1-444	noTP	0.999832	0.000109	0.000059	
antigen_46|Q04876|Opacity|XCC05277.1|tpos:1-233	noTP	0.999910	0.000044	0.000047	
antigen_159|B4RMM2|tRNA-cytidine(32)|XCC06304.1|tpos:1-319	noTP	0.999820	0.000088	0.000093	
antigen_160|Q5F775|Guanylate|XCC05092.1|tpos:1-205	noTP	0.851861	0.001560	0.146579	
antigen_26|B4RR25|Ribosomal|XCC05508.1|tpos:1-207	noTP	0.998936	0.000195	0.000869	
antigen_27|Q5F5U1|Small|XCC05545.1|tpos:1-130	noTP	0.994014	0.000731	0.005255	
antigen_28|B4RP71|Bifunctional|XCC05206.1|tpos:1-526	noTP	0.990127	0.004053	0.005820	
antigen_54|P09888|Outer|XCC05277.1|tpos:1-233	noTP	0.999910	0.000044	0.000047	
antigen_55|Q04879|Opacity|XCC06617.1|tpos:34-271	noTP	0.999955	0.000037	0.000008	
antigen_56|B4RL58|Large|XCC06604.1|tpos:1-41	noTP	0.994239	0.001105	0.004656	
antigen_195|B4RNL5|D-aminoacyl-tRNA|XCC05388.1|tpos:1-163	noTP	0.999309	0.000251	0.000440	
antigen_127|Q5F5F3|Small|XCC05676.1|tpos:1-242	noTP	0.938531	0.000079	0.061390	
antigen_119|Q5F882|Toxin|XCC06798.1|tpos:1-139	noTP	0.999844	0.000112	0.000044	
antigen_120|O07813|Small|XCC06333.1|tpos:1-122	noTP	0.999421	0.000369	0.000209	
antigen_77|B4RQY6|Small|XCC05550.1|tpos:1-87	noTP	0.999558	0.000081	0.000361	
antigen_109|Q5F629|NADH-quinone|XCC05462.1|tpos:1-481	noTP	0.905368	0.094588	0.000044	
antigen_110|B4RQY7|Large|XCC05549.1|tpos:1-122	noTP	0.936236	0.001269	0.062495	
antigen_111|B4RJH7|GMP|XCC05834.1|tpos:1-521	noTP	0.995678	0.003940	0.000382	
antigen_78|B4RQ67|Beta-hexosaminidase|XCC05954.1|tpos:1-361	noTP	0.999610	0.000177	0.000213	
antigen_79|Q5FAH8|Oligoribonuclease|XCC05876.1|tpos:12-187	noTP	0.999986	0.000012	0.000002	
antigen_180|P58152|Cell|XCC05529.1|tpos:1-87	noTP	0.978620	0.000451	0.020929	
antigen_181|Q06581|Twitching|XCC05614.1|tpos:14-347	noTP	0.998580	0.000604	0.000816	
antigen_73|Q5F4X8|ATP-dependent|XCC05835.1|tpos:1-622	noTP	0.990284	0.008010	0.001706	
antigen_188|P04174|Dihydrofolate|XCC06858.1|tpos:1-160	SP	0.213832	0.777499	0.008669	CS pos: 21-22. GNA-MP. Pr: 0.4870
antigen_191|B4RLX4|DNA|XCC06469.1|tpos:1-654	noTP	0.999838	0.000103	0.000059	
antigen_7|O06432|Protein|XCC05146.1|tpos:1-283	noTP	0.924365	0.075534	0.000101	
antigen_8|Q5F9U2|Large|XCC06755.1|tpos:1-65	noTP	0.995735	0.000086	0.004179	
antigen_9|Q50945|Glycine--tRNA|XCC05824.1|tpos:562-687	noTP	0.979857	0.002473	0.017670	
antigen_10|Q5FAF3|Lipoprotein|XCC06897.1|tpos:1-164	noTP	0.962905	0.035207	0.001888	
antigen_11|P31032|Type|XCC06562.1|tpos:1-286	noTP	0.990552	0.000307	0.009141	
antigen_13|Q5FA47|Phosphoribosyl-ATP|XCC05994.1|tpos:1-107	noTP	0.999269	0.000237	0.000494	
