# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251020030004
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_60|Q5F5C4|Thiazole|WP_003692011.1|tpos:1-262	noTP	0.818652	0.032209	0.149138	
antigen_62|B4RJL0|Small|WP_002217790.1|tpos:1-89	noTP	0.999512	0.000065	0.000423	
antigen_63|P35819|Type|WP_003696681.1|tpos:1-720	SP	0.026063	0.966777	0.007160	CS pos: 24-25. ASA-GN. Pr: 0.8648
antigen_17|B4RQQ5|Probable|WP_003686866.1|tpos:1-488	noTP	0.998611	0.001306	0.000083	
antigen_127|Q5F5F3|Small|WP_003686861.1|tpos:1-242	noTP	0.938531	0.000079	0.061390	
antigen_101|Q5F786|UPF0210|WP_003691602.1|tpos:1-451	noTP	0.999773	0.000213	0.000014	
antigen_121|Q5F935|UPF0301|WP_003688988.1|tpos:1-182	noTP	0.999080	0.000887	0.000034	
antigen_155|Q5F5R3|Large|WP_003694346.1|tpos:1-166	noTP	0.999811	0.000076	0.000113	
antigen_161|Q5F5A5|Large|WP_003686944.1|tpos:1-143	noTP	0.997061	0.000080	0.002859	
antigen_162|P43505|Membrane|WP_003693766.1|tpos:1-412	SP	0.022472	0.902351	0.075177	CS pos: 31-32. GDA-AQ. Pr: 0.4119
antigen_35|B4RKY2|Protein|WP_003688267.1|tpos:1-916	noTP	0.968484	0.000781	0.030735	
antigen_154|B4RK11|Ubiquinone/menaquinone|WP_003687710.1|tpos:1-245	noTP	0.999692	0.000070	0.000239	
antigen_181|Q06581|Twitching|WP_003690200.1|tpos:14-347	noTP	0.998580	0.000604	0.000816	
antigen_44|B4RJN3|Imidazole|WP_003692648.1|tpos:1-255	noTP	0.998356	0.000090	0.001555	
antigen_45|Q5F746|Phosphoglucosamine|WP_003691680.1|tpos:1-444	noTP	0.999832	0.000109	0.000059	
antigen_43|Q5F9G8|Histidine--tRNA|WP_003687876.1|tpos:1-431	noTP	0.999885	0.000022	0.000093	
antigen_56|B4RL58|Large|WP_003688377.1|tpos:1-41	noTP	0.994239	0.001105	0.004656	
antigen_57|B4RNX2|Glutamate-1-semialdehyde|WP_003692485.1|tpos:1-426	noTP	0.980171	0.000960	0.018869	
antigen_86|Q5F8I2|UPF0250|WP_003691180.1|tpos:1-91	noTP	0.995422	0.003695	0.000883	
antigen_87|B4RIW5|Small|WP_003687476.1|tpos:1-81	noTP	0.816556	0.001017	0.182427	
antigen_88|O05131|Penicillin-binding|WP_003687357.1|tpos:1-798	noTP	0.797064	0.198320	0.004617	
antigen_164|Q5F6H4|Adhesin|WP_003691615.1|tpos:1-313	SP	0.001767	0.998131	0.000102	CS pos: 25-26. AHG-GG. Pr: 0.3584
antigen_165|B4RK03|Nucleotide-binding|WP_003699557.1|tpos:1-284	noTP	0.976567	0.022285	0.001148	
antigen_197|B4RPR2|UDP-N-acetylglucosamine|WP_003688069.1|tpos:1-417	noTP	0.993245	0.004166	0.002589	
antigen_198|P37094|Type|WP_003689817.1|tpos:1-558	noTP	0.998649	0.000476	0.000875	
antigen_141|Q5F5C8|Bifunctional|WP_003699285.1|tpos:1-592	noTP	0.996408	0.000857	0.002735	
antigen_157|Q5F605|Dihydroorotate|WP_003700532.1|tpos:1-335	noTP	0.971902	0.001470	0.026628	
antigen_167|Q9XB01|Serine|WP_003691112.1|tpos:1-416	noTP	0.999220	0.000577	0.000203	
antigen_176|B4RL28|Ribonuclease|WP_003688342.1|tpos:1-242	noTP	0.999762	0.000154	0.000084	
antigen_196|B4RK98|Adenylosuccinate|WP_010359891.1|tpos:1-432	noTP	0.999914	0.000055	0.000031	
antigen_16|B4RP98|Agmatinase|WP_003689368.1|tpos:1-307	noTP	0.998221	0.000731	0.001048	
antigen_102|B4RL16|Ribose-5-phosphate|WP_003698327.1|tpos:1-223	noTP	0.999793	0.000068	0.000139	
antigen_103|B4RP13|Tyrosine--tRNA|WP_003687313.1|tpos:1-431	noTP	0.999179	0.000591	0.000230	
antigen_122|B4RM65|UPF0758|WP_003688801.1|tpos:1-225	noTP	0.999863	0.000099	0.000038	
antigen_123|Q5F9J9|UDP-N-acetylenolpyruvoylglucosamine|WP_003692788.1|tpos:1-346	noTP	0.991933	0.001284	0.006782	
antigen_131|B4RQC7|UDP-N-acetylmuramoylalanine--D-glutamate|WP_003689446.1|tpos:1-445	noTP	0.979182	0.010301	0.010517	
antigen_142|Q5F622|NADH-quinone|WP_003691926.1|tpos:1-358	noTP	0.999252	0.000571	0.000177	
antigen_180|P58152|Cell|WP_003690052.1|tpos:1-87	noTP	0.978620	0.000451	0.020929	
antigen_189|Q50962|Dephospho-CoA|WP_003689816.1|tpos:1-210	noTP	0.997381	0.000923	0.001696	
antigen_190|B4RPI3|NADH-quinone|WP_002215610.1|tpos:1-160	noTP	0.978374	0.014298	0.007328	
antigen_89|B4RN40|Glycine|WP_003700214.1|tpos:1-950	noTP	0.999178	0.000387	0.000435	
antigen_1|B4RQC6|Probable|WP_025455912.1|tpos:1-423	noTP	0.999843	0.000022	0.000135	
antigen_58|B4RL77|Succinate--CoA|WP_003699872.1|tpos:1-388	noTP	0.998687	0.000649	0.000665	
