# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250926175257
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_169|Q5F551|Phosphopantetheine|CP068761.1|tpos:673746-673916	noTP	0.954089	0.002041	0.043870	
antigen_126|Q5F553|Probable|CP068761.1|tpos:673337-673424	noTP	0.990200	0.001649	0.008152	
antigen_173|B4RL22|Arginine--tRNA|CP068761.1|tpos:304631-305202	noTP	0.991647	0.006189	0.002165	
antigen_189|Q50962|Dephospho-CoA|CP068761.1|tpos:531995-532204	noTP	0.997381	0.000923	0.001696	
antigen_154|B4RK11|Ubiquinone/menaquinone|CP068761.1|tpos:104353-104597	noTP	0.999692	0.000070	0.000239	
antigen_46|Q04876|Opacity|CP068761.1|tpos:493786-494033	noTP	0.999982	0.000007	0.000011	
antigen_197|B4RPR2|UDP-N-acetylglucosamine|CP068761.1|tpos:619682-620098	noTP	0.993281	0.004233	0.002486	
antigen_2|Q50950|Lacto-N-neotetraose|CP068761.1|tpos:697577-697856	noTP	0.990033	0.002592	0.007375	
antigen_192|B4RR10|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|CP068761.1|tpos:581506-581763	noTP	0.999454	0.000465	0.000081	
antigen_174|Q5F8K2|Lipoprotein-releasing|CP068761.1|tpos:691472-691665	noTP	0.999535	0.000337	0.000128	
antigen_182|B4RN50|Serine--tRNA|CP068761.1|tpos:415440-415870	noTP	0.975031	0.000299	0.024670	
antigen_167|Q9XB01|Serine|CP068761.1|tpos:276252-276667	noTP	0.999220	0.000577	0.000203	
antigen_86|Q5F8I2|UPF0250|CP068761.1|tpos:254540-254630	noTP	0.995422	0.003695	0.000883	
antigen_88|O05131|Penicillin-binding|CP068761.1|tpos:34874-35671	noTP	0.797064	0.198320	0.004617	
antigen_138|Q5F7K9|Ribonuclease|CP068761.1|tpos:522884-523028	noTP	0.999812	0.000115	0.000073	
antigen_114|B4RNT1|Leucine--tRNA|CP068761.1|tpos:23557-24368	noTP	0.999310	0.000074	0.000616	
antigen_66|Q51008|Ferric|CP068761.1|tpos:167678-167827	noTP	0.999666	0.000296	0.000038	
antigen_85|P49979|Adenylate|CP068761.1|tpos:127736-127950	noTP	0.887350	0.010322	0.102329	
antigen_91|Q5F5D9|GTPase|CP068761.1|tpos:21049-21165	noTP	0.834718	0.064499	0.100783	
antigen_107|B4RQ36|S-adenosylmethionine|CP068761.1|tpos:38089-38477	noTP	0.999988	0.000008	0.000003	
antigen_20|Q04877|Opacity|CP068761.1|tpos:493777-494033	noTP	0.992351	0.002146	0.005503	
antigen_55|Q04879|Opacity|CP068761.1|tpos:493786-494033	noTP	0.999982	0.000007	0.000011	
antigen_164|Q5F6H4|Adhesin|CP068761.1|tpos:502908-503220	SP	0.001767	0.998131	0.000102	CS pos: 25-26. AHG-GG. Pr: 0.3584
