# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250926175247
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_12|Q5F623|NADH-quinone|NZ_AP023067.1|tpos:585869-585917	SP	0.444810	0.552034	0.003156	CS pos: 18-19. ADA-IM. Pr: 0.5648
antigen_13|Q5FA47|Phosphoribosyl-ATP|NZ_AP023067.1|tpos:454793-454899	noTP	0.999269	0.000237	0.000494	
antigen_67|Q04882|Opacity|NZ_AP023067.1|tpos:491163-491409	SP	0.130024	0.863823	0.006153	CS pos: 15-16. AQA-AS. Pr: 0.5530
antigen_80|Q5F783|Ribosomal|NZ_AP023067.1|tpos:98402-98700	noTP	0.988942	0.000326	0.010732	
antigen_112|Q59603|Type|NZ_AP023067.1|tpos:656173-656479	noTP	0.984878	0.007339	0.007782	
antigen_130|Q5F5X0|1-deoxy-D-xylulose|NZ_AP023067.1|tpos:594021-594414	noTP	0.987615	0.011681	0.000704	
antigen_5|Q5FA15|Argininosuccinate|NZ_AP023067.1|tpos:442623-443080	noTP	0.999835	0.000023	0.000142	
antigen_73|Q5F4X8|ATP-dependent|NZ_AP023067.1|tpos:48816-49017	noTP	0.999678	0.000205	0.000117	
antigen_113|B4RQK5|Small|NZ_AP023067.1|tpos:666475-666604	noTP	0.986827	0.000092	0.013081	
antigen_119|Q5F882|Toxin|NZ_AP023067.1|tpos:208259-208397	noTP	0.999844	0.000112	0.000044	
antigen_121|Q5F935|UPF0301|NZ_AP023067.1|tpos:335552-335733	noTP	0.999080	0.000887	0.000034	
antigen_81|B4RJN4|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]|NZ_AP023067.1|tpos:445375-445619	noTP	0.996969	0.001425	0.001606	
antigen_159|B4RMM2|tRNA-cytidine(32)|NZ_AP023067.1|tpos:344799-345116	noTP	0.999820	0.000088	0.000093	
antigen_193|P52325|RNA|NZ_AP023067.1|tpos:420796-421059	noTP	0.999896	0.000018	0.000086	
antigen_192|B4RR10|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|NZ_AP023067.1|tpos:596689-596946	noTP	0.999454	0.000465	0.000081	
antigen_2|Q50950|Lacto-N-neotetraose|NZ_AP023067.1|tpos:709754-710033	noTP	0.932608	0.006474	0.060918	
antigen_179|B4RMI6|tRNA|NZ_AP023067.1|tpos:332529-332766	noTP	0.999942	0.000031	0.000027	
antigen_18|Q5F6I7|Quinolinate|NZ_AP023067.1|tpos:511255-511624	noTP	0.992741	0.000376	0.006883	
antigen_186|B4RJF6|ATP|NZ_AP023067.1|tpos:705659-705813	noTP	0.533157	0.439555	0.027289	
antigen_44|B4RJN3|Imidazole|NZ_AP023067.1|tpos:445624-445878	noTP	0.998356	0.000090	0.001555	
