# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251020025835
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_145|Q5F7C4|Alanine--tRNA|XOQ74663.1|tpos:1-874	noTP	0.982557	0.000926	0.016516	
antigen_104|B4RP57|Lysine--tRNA|XOQ74798.1|tpos:1-503	noTP	0.999989	0.000004	0.000007	
antigen_105|Q5F7H5|Anthranilate|XOQ74618.1|tpos:1-342	noTP	0.999477	0.000480	0.000042	
antigen_114|B4RNT1|Leucine--tRNA|XOQ76529.1|tpos:1-876	noTP	0.999834	0.000050	0.000115	
antigen_32|Q50973|Type|XOQ75270.1|tpos:1-350	noTP	0.999938	0.000025	0.000037	
antigen_162|P43505|Membrane|XOQ74723.1|tpos:1-412	SP	0.020633	0.894150	0.085217	CS pos: 31-32. GDA-AQ. Pr: 0.4119
antigen_163|P21302|Ornithine|XOQ74643.1|tpos:1-331	noTP	0.999592	0.000077	0.000331	
antigen_146|B4RKA0|Protease|XOQ75761.1|tpos:1-279	noTP	0.555766	0.439582	0.004652	
antigen_147|B4RQS8|Argininosuccinate|XOQ75238.1|tpos:1-447	noTP	0.981281	0.007509	0.011210	
antigen_89|B4RN40|Glycine|XOQ74699.1|tpos:1-950	noTP	0.999062	0.000425	0.000514	
antigen_77|B4RQY6|Small|XOQ75131.1|tpos:1-87	noTP	0.999558	0.000081	0.000361	
antigen_142|Q5F622|NADH-quinone|XOQ75050.1|tpos:1-358	noTP	0.999252	0.000571	0.000177	
antigen_143|Q5F7J4|Phosphoribosylformylglycinamidine|XOQ74603.1|tpos:5-1318	noTP	0.990112	0.001649	0.008239	
antigen_144|B4RJ69|Glutamyl-Q|XOQ74914.1|tpos:1-295	SP	0.054395	0.923783	0.021822	CS pos: 29-30. ADA-RS. Pr: 0.6883
antigen_26|B4RR25|Ribosomal|XOQ75088.1|tpos:1-207	noTP	0.998936	0.000195	0.000869	
antigen_29|Q5F5T1|Small|XOQ75136.1|tpos:1-92	noTP	0.982568	0.000599	0.016834	
antigen_30|Q5F9K6|GTP|XOQ76383.1|tpos:1-257	noTP	0.999643	0.000073	0.000284	
antigen_31|Q5F6L9|UDP-N-acetylmuramate--L-alanine|XOQ74853.1|tpos:1-469	noTP	0.948131	0.007662	0.044207	
antigen_47|Q50986|Bifunctional|XOQ76517.1|tpos:1-456	noTP	0.890247	0.011404	0.098350	
antigen_0|Q5F4W9|7-methyl-GTP|XOQ76526.1|tpos:1-196	noTP	0.984326	0.007838	0.007836	
antigen_1|B4RQC6|Probable|XOQ76470.1|tpos:1-423	noTP	0.999843	0.000022	0.000135	
antigen_3|B4RJ05|Histidinol-phosphate|XOQ74651.1|tpos:1-359	noTP	0.932465	0.007145	0.060390	
antigen_6|Q5F7D8|Histidinol|XOQ74650.1|tpos:1-429	noTP	0.998163	0.001373	0.000464	
antigen_7|O06432|Protein|XOQ74736.1|tpos:1-283	noTP	0.924365	0.075534	0.000101	
antigen_121|Q5F935|UPF0301|XOQ76311.1|tpos:1-182	noTP	0.999080	0.000887	0.000034	
antigen_132|Q5F542|Co-chaperonin|XOQ75359.1|tpos:1-96	noTP	0.986685	0.000522	0.012793	
antigen_133|Q5F6P1|Pyridoxine|XOQ74835.1|tpos:1-242	noTP	0.956841	0.002066	0.041093	
antigen_134|B4RJG2|Glycine--tRNA|XOQ75403.1|tpos:1-298	noTP	0.865534	0.086002	0.048464	
antigen_92|B4RQW1|Large|XOQ75151.1|tpos:1-123	noTP	0.999163	0.000826	0.000010	
antigen_93|Q5F5M1|Chaperone|XOQ75187.1|tpos:1-373	noTP	0.997786	0.001670	0.000544	
antigen_118|B4RQ61|7-cyano-7-deazaguanine|XOQ75529.1|tpos:1-219	noTP	0.999554	0.000357	0.000088	
antigen_119|Q5F882|Toxin|XOQ76408.1|tpos:1-139	noTP	0.999844	0.000112	0.000044	
antigen_120|O07813|Small|XOQ76300.1|tpos:1-122	noTP	0.999421	0.000369	0.000209	
antigen_95|Q04878|Opacity|XOQ76438.1|tpos:41-277	noTP	0.999975	0.000011	0.000014	
antigen_96|B4RR62|Acyl|XOQ75066.1|tpos:1-78	noTP	0.998821	0.000684	0.000495	
antigen_97|Q5F6Y8|Glycine|XOQ76461.1|tpos:1-128	noTP	0.999838	0.000142	0.000019	
antigen_98|B4RPR1|Phosphoglycerate|XOQ75203.1|tpos:1-397	noTP	0.994965	0.000565	0.004469	
antigen_91|Q5F5D9|GTPase|XOQ75268.1|tpos:1-384	noTP	0.999876	0.000037	0.000087	
antigen_41|Q04885|Opacity|XOQ74803.1|tpos:32-266	noTP	0.999979	0.000015	0.000006	
antigen_79|Q5FAH8|Oligoribonuclease|XOQ75455.1|tpos:12-187	noTP	0.999986	0.000012	0.000002	
antigen_80|Q5F783|Ribosomal|XOQ74595.1|tpos:1-299	noTP	0.989924	0.000278	0.009799	
antigen_15|B4RQ94|DNA|XOQ74836.1|tpos:1-247	noTP	0.998155	0.000256	0.001589	
antigen_17|B4RQQ5|Probable|XOQ75258.1|tpos:1-488	noTP	0.998611	0.001306	0.000083	
antigen_175|B4RKF0|4-diphosphocytidyl-2-C-methyl-D-erythritol|XOQ75796.1|tpos:1-281	noTP	0.999460	0.000418	0.000123	
antigen_158|Q5FA52|dTTP/UTP|XOQ76368.1|tpos:1-202	noTP	0.988119	0.003457	0.008423	
antigen_159|B4RMM2|tRNA-cytidine(32)|XOQ76330.1|tpos:1-319	noTP	0.999820	0.000088	0.000093	
antigen_160|Q5F775|Guanylate|XOQ74686.1|tpos:1-205	noTP	0.851861	0.001560	0.146579	
antigen_112|Q59603|Type|XOQ75269.1|tpos:1-307	noTP	0.985021	0.007298	0.007681	
antigen_110|B4RQY7|Large|XOQ75130.1|tpos:1-122	noTP	0.936236	0.001269	0.062495	
antigen_111|B4RJH7|GMP|XOQ75414.1|tpos:1-521	noTP	0.995678	0.003940	0.000382	
antigen_44|B4RJN3|Imidazole|XOQ75595.1|tpos:1-255	noTP	0.998356	0.000090	0.001555	
antigen_45|Q5F746|Phosphoglucosamine|XOQ76457.1|tpos:1-444	noTP	0.999832	0.000109	0.000059	
antigen_73|Q5F4X8|ATP-dependent|XOQ75415.1|tpos:1-622	noTP	0.989502	0.008433	0.002065	
antigen_195|B4RNL5|D-aminoacyl-tRNA|XOQ74977.1|tpos:1-163	noTP	0.999309	0.000251	0.000440	
antigen_196|B4RK98|Adenylosuccinate|XOQ75760.1|tpos:1-432	noTP	0.999914	0.000055	0.000031	
antigen_183|B4RK79|Protein|XOQ75745.1|tpos:1-92	noTP	0.998364	0.000298	0.001338	
antigen_184|Q5F9D8|UPF0246|XOQ75816.1|tpos:1-259	noTP	0.999353	0.000524	0.000123	
antigen_185|Q5F8J0|Type|XOQ76144.1|tpos:1-170	SP	0.002354	0.997586	0.000060	CS pos: 23-24. ANA-AK. Pr: 0.9004
antigen_65|Q5F5U0|Small|XOQ75127.1|tpos:1-101	noTP	0.991695	0.000115	0.008190	
