# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250926175257
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_165|B4RK03|Nucleotide-binding|AP018381.1|tpos:101430-101713	noTP	0.977162	0.021715	0.001123	
antigen_145|Q5F7C4|Alanine--tRNA|AP018381.1|tpos:401728-402601	noTP	0.982557	0.000926	0.016516	
antigen_178|Q5FA29|Outer-membrane|AP018381.1|tpos:67626-67832	SP	0.003147	0.996247	0.000606	CS pos: 23-24. ASA-QA. Pr: 0.3786
antigen_192|B4RR10|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|AP018381.1|tpos:594642-594811	noTP	0.994330	0.005601	0.000069	
antigen_20|Q04877|Opacity|AP018381.1|tpos:355518-355777	noTP	0.581956	0.406942	0.011101	
antigen_23|Q5F7D6|Imidazoleglycerol-phosphate|AP018381.1|tpos:398188-398490	noTP	0.968930	0.001696	0.029374	
antigen_46|Q04876|Opacity|AP018381.1|tpos:355532-355777	noTP	0.999986	0.000010	0.000004	
antigen_84|B4RNG2|Na(+)-translocating|AP018381.1|tpos:460052-460248	noTP	0.998983	0.000874	0.000143	
antigen_75|B4RJY6|Large|AP018381.1|tpos:97174-97292	noTP	0.955304	0.000103	0.044593	
antigen_61|Q5F9U4|Threonine--tRNA|AP018381.1|tpos:178166-178323	noTP	0.954041	0.006960	0.038999	
antigen_122|B4RM65|UPF0758|AP018381.1|tpos:217197-217421	noTP	0.999863	0.000099	0.000038	
antigen_126|Q5F553|Probable|AP018381.1|tpos:686920-687007	noTP	0.990200	0.001649	0.008152	
antigen_67|Q04882|Opacity|AP018381.1|tpos:355518-355777	noTP	0.581956	0.406942	0.011101	
antigen_41|Q04885|Opacity|AP018381.1|tpos:355532-355777	noTP	0.999986	0.000010	0.000004	
antigen_95|Q04878|Opacity|AP018381.1|tpos:355532-355777	noTP	0.999986	0.000010	0.000004	
antigen_176|B4RL28|Ribonuclease|AP018381.1|tpos:107188-107382	noTP	0.959931	0.002209	0.037860	
antigen_17|B4RQQ5|Probable|AP018381.1|tpos:653071-653558	noTP	0.998611	0.001306	0.000083	
antigen_68|P95361|Shikimate|AP018381.1|tpos:522147-522415	noTP	0.972323	0.003692	0.023985	
antigen_85|P49979|Adenylate|AP018381.1|tpos:127131-127345	noTP	0.887350	0.010322	0.102329	
antigen_91|Q5F5D9|GTPase|AP018381.1|tpos:218371-218506	noTP	0.973672	0.003712	0.022617	
antigen_128|P39897|HTH-type|AP018381.1|tpos:441792-442001	noTP	0.998507	0.000720	0.000773	
antigen_103|B4RP13|Tyrosine--tRNA|AP018381.1|tpos:22090-22520	noTP	0.999179	0.000591	0.000230	
antigen_32|Q50973|Type|AP018381.1|tpos:656240-656589	noTP	0.999939	0.000026	0.000035	
antigen_189|Q50962|Dephospho-CoA|AP018381.1|tpos:545664-545873	noTP	0.997381	0.000923	0.001696	
antigen_140|B4RQL3|Protein|AP018381.1|tpos:664039-664112	noTP	0.999552	0.000171	0.000277	
antigen_54|P09888|Outer|AP018381.1|tpos:355513-355777	SP	0.131222	0.867141	0.001637	CS pos: 19-20. AQA-AG. Pr: 0.7879
antigen_56|B4RL58|Large|AP018381.1|tpos:313510-313550	noTP	0.994239	0.001105	0.004656	
antigen_55|Q04879|Opacity|AP018381.1|tpos:355532-355777	noTP	0.999986	0.000010	0.000004	
antigen_114|B4RNT1|Leucine--tRNA|AP018381.1|tpos:596644-597453	noTP	0.999718	0.000046	0.000237	
antigen_174|Q5F8K2|Lipoprotein-releasing|AP018381.1|tpos:119183-119409	noTP	0.992874	0.000208	0.006919	
antigen_73|Q5F4X8|ATP-dependent|AP018381.1|tpos:44660-44916	SP	0.116242	0.882149	0.001608	CS pos: 18-19. VFA-FL. Pr: 0.9615
antigen_117|P21152|Protein|AP018381.1|tpos:238792-239139	noTP	0.999273	0.000410	0.000317	
antigen_8|Q5F9U2|Large|AP018381.1|tpos:97106-97170	noTP	0.995735	0.000086	0.004179	
antigen_25|Q5F9U0|Phenylalanine--tRNA|AP018381.1|tpos:97369-97697	noTP	0.999836	0.000119	0.000045	
antigen_193|P52325|RNA|AP018381.1|tpos:333023-333664	noTP	0.999994	0.000002	0.000004	
antigen_5|Q5FA15|Argininosuccinate|AP018381.1|tpos:340227-340431	noTP	0.999077	0.000500	0.000423	
antigen_47|Q50986|Bifunctional|AP018381.1|tpos:594689-594845	noTP	0.988561	0.009810	0.001629	
antigen_152|B4RQ33|tRNA|AP018381.1|tpos:37892-38245	noTP	0.999505	0.000440	0.000055	
antigen_98|B4RPR1|Phosphoglycerate|AP018381.1|tpos:633753-634149	noTP	0.995255	0.000500	0.004245	
antigen_169|Q5F551|Phosphopantetheine|AP018381.1|tpos:687329-687499	noTP	0.954089	0.002041	0.043870	
antigen_62|B4RJL0|Small|AP018381.1|tpos:62818-62906	noTP	0.999512	0.000065	0.000423	
antigen_35|B4RKY2|Protein|AP018381.1|tpos:331407-332322	noTP	0.968484	0.000781	0.030735	
