,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_101|B0B7W6|Chaperone|CP156064.1|tpos:143136-143795,Cytoplasmic,0.0017,0.0023,0.9451,0.0033,0.0467,0.0009
1,antigen_102|O84412|DnaK|CP156064.1|tpos:147501-147624,Cytoplasmic,0.0007,0.0007,0.9791,0.0106,0.0084,0.0006
2,antigen_63|B7SC76|PmpH|CP156064.1|tpos:149517-150035,Extracellular,0.0058,0.9860,0.0034,0.0002,0.0031,0.0015
3,antigen_54|Q9S529|Metal-binding|CP156064.1|tpos:25279-25604,Outer Membrane,0.0039,0.1597,0.0700,0.0420,0.5801,0.1444
4,antigen_91|A0A0H2X0J8|tryptophan|CP156064.1|tpos:61264-61439,Cytoplasmic,0.0002,0.0037,0.9832,0.0071,0.0020,0.0038
5,antigen_40|O84883|Uncharacterized|CP156064.1|tpos:1-391,Extracellular,0.0038,0.8098,0.0184,0.0590,0.1079,0.0012
6,antigen_94|K0GHP7|Inclusion|CP156064.1|tpos:82264-82441,Extracellular,0.0002,0.9721,0.0000,0.0004,0.0272,0.0000
7,antigen_29|O84647|Predicted|CP156064.1|tpos:232868-233426,Cytoplasmic Membrane,0.0000,0.0009,0.0002,0.9883,0.0106,0.0000
8,antigen_19|O84583|Protein|CP156064.1|tpos:206681-207119,Extracellular,0.0000,0.9997,0.0000,0.0000,0.0002,0.0001
9,antigen_49|P18333|RNA|CP156064.1|tpos:22567-22804,Cytoplasmic,0.0001,0.0006,0.9951,0.0010,0.0031,0.0001
10,antigen_85|P0DJI3|Inclusion|CP156064.1|tpos:42659-42799,Extracellular,0.0002,0.9355,0.0001,0.0126,0.0515,0.0000
11,antigen_34|O84818|Probable|CP156064.1|tpos:150853-152111,Outer Membrane,0.0040,0.0328,0.0013,0.0364,0.9148,0.0108
12,antigen_64|O84882|Probable|CP156064.1|tpos:149502-150311,Outer Membrane,0.0052,0.3392,0.0240,0.1077,0.5193,0.0045
13,antigen_122|A0A0H2X3D0|Periplasmic|CP156064.1|tpos:306502-306998,Cytoplasmic,0.0071,0.0115,0.3176,0.1680,0.2644,0.2313
14,antigen_58|O84418|Probable|CP156064.1|tpos:150358-152111,Outer Membrane,0.0126,0.1933,0.0013,0.0198,0.7494,0.0236
15,antigen_59|A7XYT8|PmPC|CP156064.1|tpos:150978-151170,Extracellular,0.0007,0.9426,0.0002,0.0009,0.0533,0.0021
16,antigen_60|A4ZW48|PmpE|CP156064.1|tpos:149422-150281,Extracellular,0.0123,0.5617,0.0308,0.0658,0.3229,0.0065
17,antigen_25|O84623|Uncharacterized|CP156064.1|tpos:221638-221903,Extracellular,0.0002,0.9867,0.0000,0.0024,0.0106,0.0002
18,antigen_13|O84419|Probable|CP156064.1|tpos:150627-152111,Outer Membrane,0.0069,0.0812,0.0014,0.0236,0.8695,0.0174
19,antigen_57|O84417|Probable|CP156064.1|tpos:149342-150316,Outer Membrane,0.0037,0.3727,0.0145,0.0889,0.5152,0.0049
20,antigen_50|P18584|Probable|CP156064.1|tpos:306502-306998,Cytoplasmic,0.0071,0.0115,0.3176,0.1680,0.2644,0.2313
21,antigen_48|P17821|Chaperone|CP156064.1|tpos:143136-143795,Cytoplasmic,0.0017,0.0023,0.9451,0.0033,0.0467,0.0009
22,antigen_62|O84879|Probable|CP156064.1|tpos:149377-150266,Extracellular,0.0100,0.6139,0.0152,0.0565,0.2960,0.0085
23,antigen_61|A1X1L1|PmpF|CP156064.1|tpos:149500-149980,Extracellular,0.0036,0.9923,0.0008,0.0001,0.0015,0.0017
