# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250929141642
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_4|P51752|Peptidyl-prolyl|NZ_CP107247.1|tpos:179898-180127	SP	0.000827	0.998955	0.000218	CS pos: 21-22. AHA-AT. Pr: 0.8351
antigen_120|Q83DG2||NZ_CP107247.1|tpos:224122-224203	noTP	0.996903	0.000141	0.002956	
antigen_133|Q83ED4|Riboflavin|NZ_CP107247.1|tpos:110519-110863	noTP	0.708501	0.000861	0.290638	
antigen_68|Q83DA5||NZ_CP107247.1|tpos:243213-243813	noTP	0.949524	0.050276	0.000200	
antigen_71|Q83DF6|Putative|NZ_CP107247.1|tpos:225450-225498	noTP	0.999934	0.000025	0.000041	
antigen_76|Q83DK8||NZ_CP107247.1|tpos:207971-208064	noTP	0.999374	0.000097	0.000529	
antigen_128|Q83A87||NZ_CP107247.1|tpos:99887-100264	noTP	0.999539	0.000235	0.000226	
antigen_146|Q83DR1||NZ_CP107247.1|tpos:182155-182292	noTP	0.999374	0.000545	0.000081	
antigen_21|Q83AI2|Cell|NZ_CP107247.1|tpos:252282-252498	noTP	0.999937	0.000029	0.000034	
antigen_7|Q81ZP4||NZ_CP107247.1|tpos:446401-446781	noTP	0.844492	0.153976	0.001531	
antigen_14|Q83A56|DNA|NZ_CP107247.1|tpos:609271-609993	noTP	0.999900	0.000032	0.000068	
antigen_60|Q83CM3|Ribonuclease|NZ_CP107247.1|tpos:147689-147791	noTP	0.984282	0.001104	0.014613	
antigen_109|A0A7G6J4B0||NZ_CP107247.1|tpos:26528-26609	noTP	0.968479	0.004124	0.027397	
antigen_90|Q83EF6|Phosphate|NZ_CP107247.1|tpos:362494-362714	noTP	0.999827	0.000048	0.000126	
antigen_85|Q83E03||NZ_CP107247.1|tpos:295860-296076	noTP	0.999062	0.000427	0.000511	
antigen_64|Q83D52||NZ_CP107247.1|tpos:261530-261840	SP	0.005401	0.994579	0.000020	CS pos: 18-19. GLA-AV. Pr: 0.6407
antigen_96|Q83EX8||NZ_CP107247.1|tpos:459979-460059	noTP	0.838470	0.142784	0.018746	
antigen_145|Q83AQ5||NZ_CP107247.1|tpos:544264-544359	noTP	0.966797	0.002964	0.030239	
antigen_50|Q83C69|Uncharacterized|NZ_CP107247.1|tpos:373226-373473	SP	0.038575	0.949031	0.012394	CS pos: 23-24. ALA-GG. Pr: 0.4093
antigen_52|Q83C94||NZ_CP107247.1|tpos:365810-366209	noTP	0.999090	0.000511	0.000399	
antigen_74|Q83DH8||NZ_CP107247.1|tpos:301816-302104	noTP	0.994480	0.000269	0.005251	
antigen_92|Q83EL2||NZ_CP107247.1|tpos:373228-373473	SP	0.006494	0.992645	0.000860	CS pos: 21-22. ALA-GG. Pr: 0.4958
antigen_94|Q83ES6|Elongation|NZ_CP107247.1|tpos:64033-64429	noTP	0.999944	0.000004	0.000052	
antigen_44|Q83BY5|ATP-dependent|NZ_CP107247.1|tpos:596401-596479	noTP	0.932777	0.000424	0.066799	
antigen_48|Q83C50|Carbamoyl|NZ_CP107247.1|tpos:514672-514927	noTP	0.999928	0.000067	0.000005	
antigen_49|Q83C63|Lipoyl|NZ_CP107247.1|tpos:374521-374835	noTP	0.999660	0.000107	0.000233	
antigen_53|Q83C98|DNA|NZ_CP107247.1|tpos:609456-609850	noTP	0.998674	0.000777	0.000550	
antigen_0|H7C7D7||NZ_CP107247.1|tpos:568149-568400	SP	0.002798	0.995611	0.001591	CS pos: 21-22. AIA-AP. Pr: 0.7669
antigen_11|Q83A39||NZ_CP107247.1|tpos:614361-614525	SP	0.000110	0.999882	0.000008	CS pos: 23-24. SAA-AP. Pr: 0.7052
antigen_19|Q83AD7|Bcr/CflA|NZ_CP107247.1|tpos:522794-523041	noTP	0.999786	0.000006	0.000208	
antigen_38|Q83BJ5||NZ_CP107247.1|tpos:248766-248964	noTP	0.999915	0.000035	0.000049	
antigen_45|Q83BY8||NZ_CP107247.1|tpos:400339-400916	noTP	0.968007	0.016252	0.015740	
antigen_77|Q83DN3||NZ_CP107247.1|tpos:189632-189959	noTP	0.996980	0.000115	0.002905	
antigen_73|Q83DH7||NZ_CP107247.1|tpos:232520-232853	SP	0.303387	0.374806	0.321807	CS pos: 17-18. ARA-AK. Pr: 0.6847
antigen_108|Q93N39||NZ_CP107247.1|tpos:243583-243813	noTP	0.999091	0.000660	0.000249	
antigen_123|Q83B22|Endonuclease|NZ_CP107247.1|tpos:276237-276364	mTP	0.343828	0.004913	0.651259	CS pos: 23-24. GRF-PS. Pr: 0.1747
antigen_124|Q83DG0||NZ_CP107247.1|tpos:243572-243831	noTP	0.999583	0.000243	0.000174	
antigen_129|Q83DH3||NZ_CP107247.1|tpos:362499-362600	noTP	0.995811	0.001741	0.002449	
