# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251021195202
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_19|Q83AD7|Bcr/CflA|WP_012570504.1|tpos:1-409	noTP	0.999913	0.000005	0.000082	
antigen_92|Q83EL2||WP_012570389.1|tpos:1-231	SP	0.001642	0.997795	0.000564	CS pos: 22-23. TSA-AL. Pr: 0.4546
antigen_11|Q83A39||WP_012570551.1|tpos:1-165	SP	0.000306	0.999685	0.000009	CS pos: 21-22. TES-AA. Pr: 0.5220
antigen_12|Q83A45||WP_012570546.1|tpos:1-212	SP	0.004192	0.995771	0.000038	CS pos: 29-30. CHS-KS. Pr: 0.9374
antigen_95|Q83EV3|Glutamate--tRNA|WP_026051153.1|tpos:1-469	noTP	0.912216	0.013886	0.073899	
antigen_99|Q83F42|Lipoprotein|WP_012570470.1|tpos:1-267	SP	0.008864	0.960813	0.030323	CS pos: 21-22. TAC-HQ. Pr: 0.8064
antigen_100|Q83F50||WP_012570474.1|tpos:1-159	noTP	0.999597	0.000135	0.000268	
antigen_108|Q93N39||WP_005771814.1|tpos:1-258	noTP	0.998530	0.000078	0.001392	
antigen_41|Q83BT6|Uncharacterized|WP_012569840.1|tpos:22-237	noTP	0.589044	0.001935	0.409022	
antigen_133|Q83ED4|Riboflavin|WP_005771967.1|tpos:1-320	noTP	0.875809	0.003109	0.121082	
antigen_36|Q83BF6|Vitamin|WP_012569770.1|tpos:1-941	noTP	0.999988	0.000003	0.000009	
antigen_16|Q83A93|YqaJ|WP_005769777.1|tpos:1-365	noTP	0.995685	0.000174	0.004141	
antigen_13|Q83A52||WP_012570545.1|tpos:1-443	noTP	0.998932	0.000014	0.001054	
antigen_73|Q83DH7||WP_012570177.1|tpos:1-348	noTP	0.522115	0.412345	0.065541	
antigen_75|Q83DJ3|Trigger|WP_012570186.1|tpos:1-442	noTP	0.909773	0.000839	0.089388	
antigen_60|Q83CM3|Ribonuclease|WP_012569994.1|tpos:1-749	noTP	0.998666	0.000094	0.001240	
antigen_111|A9KBP9|Succinate|WP_012569847.1|tpos:1-587	noTP	0.946419	0.005815	0.047766	
antigen_129|Q83DH3||WP_012570172.1|tpos:1-124	noTP	0.999102	0.000495	0.000403	
antigen_130|Q83CJ4|Transposase|WP_005768405.1|tpos:1-60	noTP	0.947942	0.029872	0.022186	
antigen_131|Q83FD2||WP_012569688.1|tpos:1-62	noTP	0.967184	0.008635	0.024181	
antigen_132|Q83F51|nicotinate-nucleotide|WP_012570476.1|tpos:1-274	noTP	0.998438	0.000681	0.000880	
antigen_64|Q83D52||WP_012570097.1|tpos:1-312	SP	0.009476	0.990503	0.000021	CS pos: 19-20. GLA-AV. Pr: 0.6459
antigen_65|Q83D57||WP_012570101.1|tpos:1-386	noTP	0.999941	0.000054	0.000005	
antigen_31|Q83B41||WP_010958367.1|tpos:1-144	noTP	0.999913	0.000005	0.000082	
antigen_32|Q83B70||WP_005769572.1|tpos:1-372	noTP	0.999938	0.000036	0.000026	
antigen_98|Q83EZ2||WP_080514550.1|tpos:1-192	noTP	0.999971	0.000013	0.000015	
antigen_103|Q83F92||WP_012570491.1|tpos:1-616	SP	0.000869	0.999130	0.000001	CS pos: 23-24. LYA-ED. Pr: 0.9017
antigen_144|Q83DD7|[Ribosomal|WP_005768924.1|tpos:1-145	noTP	0.999810	0.000056	0.000134	
antigen_145|Q83AQ5||WP_032138260.1|tpos:1-115	noTP	0.998992	0.000224	0.000784	
antigen_35|Q83BF4||WP_012569767.1|tpos:1-568	noTP	0.999836	0.000146	0.000018	
antigen_24|Q83AM7|3-hydroxyisobutyryl-CoA|WP_012569665.1|tpos:1-379	noTP	0.997617	0.000584	0.001799	
antigen_134|Q83CP4|RNA|WP_012570009.1|tpos:1-184	noTP	0.966168	0.005114	0.028719	
antigen_8|Q820B6||WP_005772950.1|tpos:1-246	noTP	0.991255	0.000030	0.008715	
antigen_107|B6J161|Lipid-A-disaccharide|WP_012570233.1|tpos:1-376	noTP	0.999587	0.000104	0.000309	
antigen_25|Q83AN0||WP_010958489.1|tpos:1-149	noTP	0.999687	0.000050	0.000263	
antigen_26|Q83AP6||WP_010958475.1|tpos:1-459	noTP	0.812542	0.004836	0.182621	
antigen_90|Q83EF6|Phosphate|WP_005769131.1|tpos:1-248	noTP	0.999785	0.000042	0.000173	
antigen_93|Q83EN6||WP_005771471.1|tpos:1-275	noTP	0.999946	0.000015	0.000039	
antigen_34|Q83B91||WP_012569743.1|tpos:1-1003	noTP	0.655201	0.324466	0.020333	
antigen_137|Q83CY8|Putative|WP_032138389.1|tpos:1-151	noTP	0.998184	0.001398	0.000418	
antigen_43|Q83BV5|Ditrans,polycis-undecaprenyl-diphosphate|WP_005771680.1|tpos:1-237	noTP	0.927283	0.000370	0.072347	
antigen_147|Q83EI5||WP_012570375.1|tpos:1-221	SP	0.442792	0.556714	0.000494	CS pos: 24-25. MLA-EP. Pr: 0.8370
antigen_86|Q83E37|3-oxoacyl-[acyl-carrier-protein]|WP_010957615.1|tpos:1-414	noTP	0.963289	0.018435	0.018276	
antigen_29|Q83B02|Thiol:disulfide|WP_260511741.1|tpos:1-593	SP	0.002811	0.997158	0.000031	CS pos: 20-21. ALS-EQ. Pr: 0.7059
antigen_2|P0C8S3|Large|WP_005771617.1|tpos:1-126	noTP	0.998979	0.001015	0.000006	
antigen_3|P19421|Chaperonin|WP_005770500.1|tpos:1-552	noTP	0.952812	0.000974	0.046214	
antigen_69|Q83DE4||WP_012570152.1|tpos:1-485	noTP	0.999782	0.000107	0.000111	
antigen_28|Q83AX3|Uncharacterized|WP_005770409.1|tpos:1-198	noTP	0.999987	0.000008	0.000004	
antigen_125|Q83CV0|Bifunctional|WP_012570035.1|tpos:1-323	noTP	0.674358	0.002698	0.322944	
antigen_127|Q83AD5|RNA|WP_005769678.1|tpos:1-147	noTP	0.999700	0.000110	0.000190	
antigen_128|Q83A87||WP_012570529.1|tpos:1-476	noTP	0.999209	0.000240	0.000551	
antigen_62|Q83CP8|Segregation|WP_012570012.1|tpos:10-275	noTP	0.999952	0.000018	0.000029	
