# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250929141703
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_128|Q83A87||CP018150.1|tpos:158535-158912	noTP	0.999539	0.000235	0.000226	
antigen_1|H7C7E4||CP018150.1|tpos:475061-475469	noTP	0.998714	0.000582	0.000704	
antigen_45|Q83BY8||CP018150.1|tpos:368287-368864	noTP	0.968007	0.016252	0.015740	
antigen_35|Q83BF4||CP018150.1|tpos:545513-546079	noTP	0.999843	0.000140	0.000017	
antigen_32|Q83B70||CP018150.1|tpos:570630-571001	noTP	0.999938	0.000036	0.000026	
antigen_38|Q83BJ5||CP018150.1|tpos:260211-260410	noTP	0.987196	0.002270	0.010534	
antigen_42|Q83BU7|Dihydrolipoyllysine-residue|CP018150.1|tpos:492469-492839	noTP	0.999938	0.000050	0.000012	
antigen_49|Q83C63|Lipoyl|CP018150.1|tpos:248179-248342	noTP	0.999945	0.000029	0.000026	
antigen_68|Q83DA5||CP018150.1|tpos:214663-215181	noTP	0.917629	0.074289	0.008082	
antigen_94|Q83ES6|Elongation|CP018150.1|tpos:120465-120861	noTP	0.999944	0.000004	0.000052	
antigen_103|Q83F92||CP018150.1|tpos:608800-609415	SP	0.000869	0.999130	0.000001	CS pos: 23-24. LYA-ED. Pr: 0.9017
antigen_65|Q83D57||CP018150.1|tpos:222338-222725	noTP	0.999933	0.000056	0.000010	
antigen_46|Q83BZ5|Inosine-5'-monophosphate|CP018150.1|tpos:361831-361948	noTP	0.999946	0.000024	0.000030	
antigen_110|A9KFJ2||CP018150.1|tpos:207715-208080	noTP	0.999805	0.000129	0.000066	
antigen_20|Q83AF7|ATP|CP018150.1|tpos:15049-15563	noTP	0.999853	0.000048	0.000099	
antigen_36|Q83BF6|Vitamin|CP018150.1|tpos:543259-544199	noTP	0.999988	0.000003	0.000009	
antigen_72|Q83DG3||CP018150.1|tpos:185799-185954	noTP	0.999731	0.000178	0.000091	
antigen_21|Q83AI2|Cell|CP018150.1|tpos:214944-215160	noTP	0.999937	0.000029	0.000034	
antigen_116|Q83DT3|mevalonate|CP018150.1|tpos:440142-440308	noTP	0.958443	0.040346	0.001212	
antigen_3|P19421|Chaperonin|CP018150.1|tpos:84696-85247	noTP	0.952812	0.000974	0.046214	
antigen_41|Q83BT6|Uncharacterized|CP018150.1|tpos:454458-454673	noTP	0.587492	0.001949	0.410559	
antigen_44|Q83BY5|ATP-dependent|CP018150.1|tpos:625979-626057	noTP	0.932777	0.000424	0.066799	
antigen_52|Q83C94||CP018150.1|tpos:184701-185096	noTP	0.930773	0.000654	0.068573	
antigen_9|Q83A25|Transcription|CP018150.1|tpos:15203-15468	noTP	0.999892	0.000044	0.000064	
antigen_19|Q83AD7|Bcr/CflA|CP018150.1|tpos:347763-347864	noTP	0.528629	0.463928	0.007443	
antigen_124|Q83DG0||CP018150.1|tpos:460785-461016	noTP	0.996880	0.000065	0.003054	
antigen_114|Q83D11||CP018150.1|tpos:314865-314941	noTP	0.959001	0.040682	0.000317	
antigen_126|Q83EF7|histidine|CP018150.1|tpos:70586-70824	noTP	0.999808	0.000040	0.000153	
antigen_89|Q83EE1|DNA-3-methyladenine|CP018150.1|tpos:166963-167174	noTP	0.999802	0.000163	0.000035	
antigen_30|Q83B06|Aminomethyltransferase|CP018150.1|tpos:85308-85670	noTP	0.999874	0.000082	0.000044	
antigen_96|Q83EX8||CP018150.1|tpos:539310-539390	noTP	0.838470	0.142784	0.018746	
antigen_108|Q93N39||CP018150.1|tpos:460805-461008	noTP	0.998223	0.000783	0.000994	
antigen_71|Q83DF6|Putative|CP018150.1|tpos:187358-187666	noTP	0.998609	0.000793	0.000599	
antigen_129|Q83DH3||CP018150.1|tpos:70862-70988	noTP	0.999902	0.000088	0.000009	
antigen_73|Q83DH7||CP018150.1|tpos:195104-195437	SP	0.303387	0.374806	0.321807	CS pos: 17-18. ARA-AK. Pr: 0.6847
antigen_80|Q83DR4|Ferritin|CP018150.1|tpos:494648-494746	noTP	0.999884	0.000073	0.000043	
antigen_137|Q83CY8|Putative|CP018150.1|tpos:521431-521567	noTP	0.996273	0.002718	0.001009	
antigen_90|Q83EF6|Phosphate|CP018150.1|tpos:191592-191814	noTP	0.998174	0.001684	0.000142	
