,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_69|P63548|Adenine|SQG54378.1|tpos:1-172,Cytoplasmic,0.0000,0.0154,0.9841,0.0005,0.0000,0.0000
1,antigen_51|P67255|UPF0122|SQG54590.1|tpos:1-113,Cytoplasmic,0.0000,0.0313,0.9587,0.0099,0.0000,0.0000
2,antigen_52|Q1JJ57|Large|SQG53015.1|tpos:1-114,Extracellular,0.0002,0.8853,0.1131,0.0014,0.0000,0.0000
3,antigen_53|Q99ZU3|UvrABC|SQG54488.1|tpos:1-598,Cytoplasmic,0.0020,0.0126,0.9732,0.0122,0.0000,0.0000
4,antigen_94|Q5XCB7|tRNA|SQG54491.1|tpos:1-458,Cytoplasmic,0.0002,0.0014,0.9969,0.0016,0.0000,0.0000
5,antigen_14|P0DB44|Cell|SQG54898.1|tpos:1-108,Cytoplasmic,0.0017,0.0034,0.9920,0.0030,0.0000,0.0000
6,antigen_15|Q1J8Y8|Small|SQG53056.1|tpos:1-127,Cytoplasmic,0.0005,0.0338,0.9547,0.0110,0.0000,0.0000
7,antigen_16|Q48RU8|Translation|SQG54956.1|tpos:1-953,Cytoplasmic,0.0001,0.0090,0.9907,0.0002,0.0000,0.0000
8,antigen_9|P0DF45|Ribosomal|SQG53899.1|tpos:1-237,Cytoplasmic,0.0003,0.0025,0.9960,0.0012,0.0000,0.0000
9,antigen_11|P0DG21|tRNA|SQG54311.1|tpos:1-239,Cytoplasmic,0.0000,0.0013,0.9985,0.0002,0.0000,0.0000
10,antigen_189|B5XK72|Endoribonuclease|SQG54071.1|tpos:1-165,Cytoplasmic,0.0000,0.0001,0.9998,0.0000,0.0000,0.0000
11,antigen_190|P64065|GTPase|SQG53921.1|tpos:1-436,Cytoplasmic,0.0000,0.0054,0.9837,0.0109,0.0000,0.0000
12,antigen_124|Q1JK54|Xaa-Pro|SQG55119.1|tpos:1-760,Cytoplasmic,0.0083,0.3884,0.5939,0.0094,0.0000,0.0000
13,antigen_148|Q1J7G2|ATP|SQG54235.1|tpos:1-178,Cytoplasmic,0.0072,0.0287,0.5551,0.4090,0.0000,0.0000
14,antigen_4|Q1J492|Holliday|SQG55324.1|tpos:1-198,Cytoplasmic,0.0003,0.0021,0.9696,0.0280,0.0000,0.0000
15,antigen_183|P0DG17|Uncharacterized|SQG54866.1|tpos:1-451,Cytoplasmic,0.0018,0.0062,0.9910,0.0011,0.0000,0.0000
16,antigen_111|Q1JIB1|Protein|SQG54036.1|tpos:1-162,Cytoplasmic,0.0011,0.2184,0.7771,0.0034,0.0000,0.0000
17,antigen_112|B5XJ51|Large|SQG53036.1|tpos:1-178,Extracellular,0.0000,0.9354,0.0644,0.0003,0.0000,0.0000
18,antigen_151|P0DB58|dITP/XTP|SQG53952.1|tpos:1-328,Cytoplasmic,0.0003,0.0323,0.8669,0.1005,0.0000,0.0000
19,antigen_45|Q8NZZ1|UPF0398|SQG54899.1|tpos:1-171,Cytoplasmic,0.0010,0.0025,0.9709,0.0255,0.0000,0.0000
20,antigen_46|Q48V07|Protein|SQG54036.1|tpos:1-162,Cytoplasmic,0.0011,0.2184,0.7771,0.0034,0.0000,0.0000
21,antigen_65|Q1JFK8|Ribosomal|SQG54914.1|tpos:22-337,Cytoplasmic,0.0001,0.0046,0.9950,0.0002,0.0000,0.0000
22,antigen_66|B5XMF0|Shikimate|SQG54851.1|tpos:1-292,Cytoplasmic,0.0002,0.0091,0.9900,0.0007,0.0000,0.0000
23,antigen_67|Q8NZG7|tRNA|SQG55132.1|tpos:1-342,Cytoplasmic,0.0021,0.0238,0.9712,0.0029,0.0000,0.0000
24,antigen_175|P0DB81|Isopentenyl-diphosphate|SQG54335.1|tpos:1-329,Cytoplasmic,0.0001,0.0038,0.9858,0.0103,0.0000,0.0000
25,antigen_194|Q99ZV8|Elongation|SQG54476.1|tpos:1-610,Cytoplasmic,0.0004,0.0851,0.6557,0.2588,0.0000,0.0000
