accession,label,feature,subfeature,value
A0A0H2X0J8,positive,ProtLearn,length,635
A0A0H2X0J8,positive,ProtLearn,Hydrophobicity index,0
A0A0H2X0J8,positive,ProtLearn,Average flexibility indices,0
A0A0H2X0J8,positive,ProtLearn,Average volume of buried residue,142
A0A0H2X0J8,positive,ProtLearn,Amino acid composition,5
A0A0H2X0J8,positive,ProtLearn,Relative mutability,75
A0A0H2X0J8,positive,ProtLearn,Composition,0
A0A0H2X0J8,positive,ProtLearn,Polarity,8
A0A0H2X0J8,positive,ProtLearn,Volume,75
A0A0H2X0J8,positive,ProtLearn,Hydrophobicity,1
A0A0H2X0J8,positive,ProtLearn,pK (-COOH),2
A0A0H2X0J8,positive,ProtLearn,Hydropathy index,0
O84385,positive,ProtLearn,length,928
O84385,positive,ProtLearn,Hydrophobicity index,0
O84385,positive,ProtLearn,Average flexibility indices,0
O84385,positive,ProtLearn,Average volume of buried residue,146
O84385,positive,ProtLearn,Amino acid composition,5
O84385,positive,ProtLearn,Relative mutability,76
O84385,positive,ProtLearn,Composition,0
O84385,positive,ProtLearn,Polarity,8
O84385,positive,ProtLearn,Volume,80
O84385,positive,ProtLearn,Hydrophobicity,1
O84385,positive,ProtLearn,pK (-COOH),2
O84385,positive,ProtLearn,Hydropathy index,0
O84627,positive,ProtLearn,length,276
O84627,positive,ProtLearn,Hydrophobicity index,0
O84627,positive,ProtLearn,Average flexibility indices,0
O84627,positive,ProtLearn,Average volume of buried residue,135
O84627,positive,ProtLearn,Amino acid composition,6
O84627,positive,ProtLearn,Relative mutability,86
O84627,positive,ProtLearn,Composition,0
O84627,positive,ProtLearn,Polarity,8
O84627,positive,ProtLearn,Volume,69
O84627,positive,ProtLearn,Hydrophobicity,1
O84627,positive,ProtLearn,pK (-COOH),2
O84627,positive,ProtLearn,Hydropathy index,0
B7SCH9,positive,ProtLearn,length,691
B7SCH9,positive,ProtLearn,Hydrophobicity index,0
B7SCH9,positive,ProtLearn,Average flexibility indices,0
B7SCH9,positive,ProtLearn,Average volume of buried residue,147
B7SCH9,positive,ProtLearn,Amino acid composition,5
B7SCH9,positive,ProtLearn,Relative mutability,77
B7SCH9,positive,ProtLearn,Composition,0
B7SCH9,positive,ProtLearn,Polarity,8
B7SCH9,positive,ProtLearn,Volume,80
B7SCH9,positive,ProtLearn,Hydrophobicity,1
B7SCH9,positive,ProtLearn,pK (-COOH),2
B7SCH9,positive,ProtLearn,Hydropathy index,0
P0DJI4,positive,ProtLearn,length,691
P0DJI4,positive,ProtLearn,Hydrophobicity index,0
P0DJI4,positive,ProtLearn,Average flexibility indices,0
P0DJI4,positive,ProtLearn,Average volume of buried residue,147
P0DJI4,positive,ProtLearn,Amino acid composition,5
P0DJI4,positive,ProtLearn,Relative mutability,77
P0DJI4,positive,ProtLearn,Composition,0
P0DJI4,positive,ProtLearn,Polarity,8
P0DJI4,positive,ProtLearn,Volume,80
P0DJI4,positive,ProtLearn,Hydrophobicity,1
P0DJI4,positive,ProtLearn,pK (-COOH),2
P0DJI4,positive,ProtLearn,Hydropathy index,0
B7SCH9,positive,ProtLearn,length,322
B7SCH9,positive,ProtLearn,Hydrophobicity index,0
B7SCH9,positive,ProtLearn,Average flexibility indices,0
B7SCH9,positive,ProtLearn,Average volume of buried residue,148
B7SCH9,positive,ProtLearn,Amino acid composition,5
B7SCH9,positive,ProtLearn,Relative mutability,77
B7SCH9,positive,ProtLearn,Composition,0
B7SCH9,positive,ProtLearn,Polarity,8
B7SCH9,positive,ProtLearn,Volume,81
B7SCH9,positive,ProtLearn,Hydrophobicity,1
B7SCH9,positive,ProtLearn,pK (-COOH),2
B7SCH9,positive,ProtLearn,Hydropathy index,0
P0CI27,positive,ProtLearn,length,324
P0CI27,positive,ProtLearn,Hydrophobicity index,0
P0CI27,positive,ProtLearn,Average flexibility indices,0
P0CI27,positive,ProtLearn,Average volume of buried residue,149
P0CI27,positive,ProtLearn,Amino acid composition,5
P0CI27,positive,ProtLearn,Relative mutability,79
P0CI27,positive,ProtLearn,Composition,0
P0CI27,positive,ProtLearn,Polarity,8
P0CI27,positive,ProtLearn,Volume,84
P0CI27,positive,ProtLearn,Hydrophobicity,1
P0CI27,positive,ProtLearn,pK (-COOH),2
P0CI27,positive,ProtLearn,Hydropathy index,0
Q9S529,positive,ProtLearn,length,285
Q9S529,positive,ProtLearn,Hydrophobicity index,0
Q9S529,positive,ProtLearn,Average flexibility indices,0
Q9S529,positive,ProtLearn,Average volume of buried residue,146
Q9S529,positive,ProtLearn,Amino acid composition,5
Q9S529,positive,ProtLearn,Relative mutability,79
Q9S529,positive,ProtLearn,Composition,0
Q9S529,positive,ProtLearn,Polarity,8
Q9S529,positive,ProtLearn,Volume,79
Q9S529,positive,ProtLearn,Hydrophobicity,1
Q9S529,positive,ProtLearn,pK (-COOH),2
Q9S529,positive,ProtLearn,Hydropathy index,0
O84866,positive,ProtLearn,length,1042
O84866,positive,ProtLearn,Hydrophobicity index,0
O84866,positive,ProtLearn,Average flexibility indices,0
O84866,positive,ProtLearn,Average volume of buried residue,143
O84866,positive,ProtLearn,Amino acid composition,5
O84866,positive,ProtLearn,Relative mutability,76
O84866,positive,ProtLearn,Composition,0
O84866,positive,ProtLearn,Polarity,8
O84866,positive,ProtLearn,Volume,77
O84866,positive,ProtLearn,Hydrophobicity,1
O84866,positive,ProtLearn,pK (-COOH),2
O84866,positive,ProtLearn,Hydropathy index,0
O84591,positive,ProtLearn,length,3366
O84591,positive,ProtLearn,Hydrophobicity index,0
O84591,positive,ProtLearn,Average flexibility indices,0
O84591,positive,ProtLearn,Average volume of buried residue,138
O84591,positive,ProtLearn,Amino acid composition,6
O84591,positive,ProtLearn,Relative mutability,80
O84591,positive,ProtLearn,Composition,0
O84591,positive,ProtLearn,Polarity,8
O84591,positive,ProtLearn,Volume,72
O84591,positive,ProtLearn,Hydrophobicity,1
O84591,positive,ProtLearn,pK (-COOH),2
O84591,positive,ProtLearn,Hydropathy index,0
Q3KKY8,positive,ProtLearn,length,1328
Q3KKY8,positive,ProtLearn,Hydrophobicity index,0
Q3KKY8,positive,ProtLearn,Average flexibility indices,0
Q3KKY8,positive,ProtLearn,Average volume of buried residue,141
Q3KKY8,positive,ProtLearn,Amino acid composition,5
Q3KKY8,positive,ProtLearn,Relative mutability,79
Q3KKY8,positive,ProtLearn,Composition,0
Q3KKY8,positive,ProtLearn,Polarity,8
Q3KKY8,positive,ProtLearn,Volume,76
Q3KKY8,positive,ProtLearn,Hydrophobicity,1
Q3KKY8,positive,ProtLearn,pK (-COOH),2
Q3KKY8,positive,ProtLearn,Hydropathy index,0
O84616,positive,ProtLearn,length,628
O84616,positive,ProtLearn,Hydrophobicity index,0
O84616,positive,ProtLearn,Average flexibility indices,0
O84616,positive,ProtLearn,Average volume of buried residue,148
O84616,positive,ProtLearn,Amino acid composition,5
O84616,positive,ProtLearn,Relative mutability,76
O84616,positive,ProtLearn,Composition,0
O84616,positive,ProtLearn,Polarity,8
O84616,positive,ProtLearn,Volume,82
O84616,positive,ProtLearn,Hydrophobicity,1
O84616,positive,ProtLearn,pK (-COOH),2
O84616,positive,ProtLearn,Hydropathy index,0
