# SignalP-5.0	Organism: euk	Timestamp: 20251013210225
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_4|B0BAL3|UDP-N-acetylmuramoylalanine--D-glutamate|CAX11217.1|tpos:1-416	OTHER	0.023727	0.976273	
antigen_2|O84737|6,7-dimethyl-8-ribityllumazine|CAX11191.1|tpos:1-157	OTHER	0.007142	0.992858	
antigen_62|P08780|Major|CAX11140.1|tpos:1-394	SP(Sec/SPI)	0.998593	0.001407	CS pos: 22-23. LQA-LP. Pr: 0.6982
antigen_63|B0B8E9|DNA|CAX11032.1|tpos:1-576	OTHER	0.000568	0.999432	
antigen_88|Q3KM93|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|CAX10718.1|tpos:1-483	OTHER	0.003309	0.996691	
antigen_93|O84096|tRNA|CAX10541.1|tpos:1-241	OTHER	0.000577	0.999423	
antigen_1|Q3KLP6|Cytidylate|CAX10908.1|tpos:1-216	OTHER	0.002186	0.997814	
antigen_172|B0BAX0|4-hydroxy-3-methylbut-2-enyl|CAX11323.1|tpos:1-307	OTHER	0.006328	0.993672	
antigen_173|Q3KLU5|Lipoprotein|CAX10861.1|tpos:1-167	SP(Sec/SPI)	0.554907	0.445093	CS pos: 23-24. VSK-LV. Pr: 0.3406
antigen_174|B0B825|Cytidylate|CAX10908.1|tpos:1-216	OTHER	0.002186	0.997814	
antigen_166|B0B9Y6|UDP-3-O-acyl-N-acetylglucosamine|CAX10990.1|tpos:1-286	OTHER	0.003637	0.996363	
antigen_152|B0BBT7|V-type|CAX10755.1|tpos:1-203	OTHER	0.000309	0.999691	
antigen_153|B0B9T4|Putative|CAX10632.1|tpos:1-148	OTHER	0.016820	0.983180	
antigen_154|O84071|Probable|CAX10515.1|tpos:1-259	OTHER	0.001726	0.998274	
antigen_155|Q3KL90|dITP/XTP|CAX11063.1|tpos:1-209	OTHER	0.001257	0.998743	
antigen_41|B0B7P9|1-deoxy-D-xylulose-5-phosphate|CAX10782.1|tpos:1-640	OTHER	0.001063	0.998937	
antigen_186|B0B961|Transcription|CAX11294.1|tpos:1-168	OTHER	0.001324	0.998676	
antigen_187|B0B8T3|Trigger|CAX11166.1|tpos:1-442	OTHER	0.000616	0.999384	
antigen_188|O84299|Ribonuclease|CAX10746.1|tpos:1-231	OTHER	0.001710	0.998290	
antigen_197|Q3KMH8|Putative|CAX10632.1|tpos:1-148	OTHER	0.016820	0.983180	
antigen_78|O84294|Deoxyuridine|CAX10741.1|tpos:1-145	OTHER	0.002490	0.997510	
antigen_79|Q3KM40|Elongation|CAX10771.1|tpos:1-394	OTHER	0.000512	0.999488	
antigen_80|B0BAF3|tRNA|CAX11157.1|tpos:1-444	OTHER	0.003588	0.996412	
antigen_145|Q3KLJ0|DNA-directed|CAX10964.1|tpos:1-377	OTHER	0.000670	0.999330	
antigen_146|O84847|tRNA(Ile)-lysidine|CAX11302.1|tpos:1-321	OTHER	0.000874	0.999126	
antigen_10|B0B9T8|Thymidylate|CAX10636.1|tpos:1-203	OTHER	0.002696	0.997304	
antigen_11|B0B8V8|6,7-dimethyl-8-ribityllumazine|CAX11191.1|tpos:1-157	OTHER	0.007142	0.992858	
antigen_12|B0B7S2|Peptide|CAX10805.1|tpos:1-181	OTHER	0.000826	0.999174	
antigen_89|Q3KLZ0|3-phosphoshikimate|CAX10818.1|tpos:1-440	OTHER	0.001583	0.998417	
antigen_90|B0B876|Crossover|CAX10959.1|tpos:1-170	OTHER	0.000459	0.999541	
antigen_91|B0B9U3|Queuine|CAX10641.1|tpos:1-372	OTHER	0.001051	0.998949	
antigen_102|B0BCE7|Small|CAX10965.1|tpos:1-132	OTHER	0.001797	0.998203	
antigen_103|O84512|Uncharacterized|CAX10961.1|tpos:1-288	OTHER	0.000628	0.999372	
antigen_104|B0B891|Large|CAX10974.1|tpos:1-111	OTHER	0.001629	0.998371	
antigen_105|Q3KLY3|Pyruvoyl-dependent|CAX10825.1|tpos:1-195	OTHER	0.007539	0.992461	
antigen_44|O84296|Superoxide|CAX10743.1|tpos:1-206	OTHER	0.002778	0.997222	
antigen_45|B0B894|Large|CAX10977.1|tpos:1-72	OTHER	0.000230	0.999770	
antigen_46|O84172|Tryptophan|CAX10617.1|tpos:1-392	OTHER	0.002591	0.997409	
antigen_124|Q3KKG9|Deubiquitinase|CAX11331.1|tpos:1-339	OTHER	0.001871	0.998129	
antigen_53|B0B9J4|Large|CAX10533.1|tpos:1-89	OTHER	0.000366	0.999634	
antigen_126|B0BAL6|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|CAX11220.1|tpos:1-352	OTHER	0.066963	0.933037	
antigen_127|Q3KM52|V-type|CAX10759.1|tpos:1-208	OTHER	0.000238	0.999762	
antigen_128|B0B7M6|V-type|CAX10759.1|tpos:1-208	OTHER	0.000238	0.999762	
antigen_129|O84253|Membrane|CAX10700.1|tpos:1-787	SP(Sec/SPI)	0.635979	0.364021	CS pos: 21-22. LGC-QI. Pr: 0.2771
antigen_37|B0B8Y3|Phospho-N-acetylmuramoyl-pentapeptide-transferase|CAX11216.1|tpos:1-336	OTHER	0.060456	0.939544	
antigen_38|O84502|ADP,ATP|CAX10951.1|tpos:1-540	OTHER	0.002206	0.997794	
antigen_179|O84860|UPF0056|CAX11315.1|tpos:1-204	OTHER	0.022163	0.977837	
antigen_180|P66123|Large|CAX10872.1|tpos:1-83	OTHER	0.000770	0.999230	
antigen_181|O84532|Large|CAX10984.1|tpos:1-222	OTHER	0.002363	0.997637	
antigen_182|B0BBT8|V-type|CAX10756.1|tpos:1-438	OTHER	0.000987	0.999013	
antigen_32|B0BCA8|DNA|CAX10926.1|tpos:1-243	OTHER	0.002628	0.997372	
antigen_33|Q3KKP0|Small|CAX11261.1|tpos:1-112	OTHER	0.006927	0.993073	
antigen_34|O84530|Large|CAX10982.1|tpos:1-284	OTHER	0.000782	0.999218	
antigen_16|B0B7R5|Ribonuclease|CAX10798.1|tpos:1-304	OTHER	0.003183	0.996817	
antigen_17|O84077|DNA|CAX10521.1|tpos:1-365	OTHER	0.000967	0.999033	
antigen_50|B0B880|Large|CAX10963.1|tpos:1-141	OTHER	0.000385	0.999615	
antigen_194|B0BAB7|Glutamyl-tRNA|CAX11121.1|tpos:1-335	OTHER	0.001609	0.998391	
antigen_195|Q3KMS5|Ribosome-binding|CAX10542.1|tpos:1-123	OTHER	0.000441	0.999559	
antigen_196|O84508|Nucleoside|CAX10957.1|tpos:1-141	OTHER	0.000349	0.999651	
antigen_51|O84192|DNA|CAX10637.1|tpos:1-836	OTHER	0.000400	0.999600	
antigen_115|B0BC28|Proline--tRNA|CAX10846.1|tpos:1-581	OTHER	0.000607	0.999393	
antigen_111|O84796|UvrABC|CAX11250.1|tpos:1-579	OTHER	0.000273	0.999727	
antigen_120|B0B8Y7|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|CAX11220.1|tpos:1-352	OTHER	0.066963	0.933037	
antigen_121|P0DJI2|Large|CAX10898.1|tpos:7-553	SP(Sec/SPI)	0.546079	0.453921	CS pos: 24-25. ASG-VL. Pr: 0.1432
antigen_39|P38002|ATP-dependent|CAX10886.1|tpos:1-192	OTHER	0.001014	0.998986	
antigen_54|B0B899|Large|CAX10982.1|tpos:1-284	OTHER	0.000782	0.999218	
antigen_55|B0BCG3|Small|CAX10981.1|tpos:1-88	OTHER	0.000552	0.999448	
antigen_56|Q3KLG6|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|CAX10988.1|tpos:1-280	OTHER	0.001376	0.998624	
antigen_85|O84589|Tryptophan--tRNA|CAX11042.1|tpos:1-346	OTHER	0.000765	0.999235	
antigen_86|O84672|Uncharacterized|CAX11124.1|tpos:1-83	OTHER	0.001673	0.998327	
antigen_149|Q3KM44|Large|CAX10767.1|tpos:1-232	OTHER	0.001104	0.998896	
