# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251028152226
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_112|Q9KUV8||BAP01913.1|tpos:1-383	noTP	0.962909	0.026738	0.010353	
antigen_90|Q9KT74||BAP02478.1|tpos:1-138	noTP	0.998559	0.001199	0.000242	
antigen_91|Q9KT88|Ion-translocating|BAP02464.1|tpos:1-774	noTP	0.997338	0.000289	0.002373	
antigen_110|Q9KUM8|Glutamine--fructose-6-phosphate|BAP01994.1|tpos:1-610	noTP	0.989690	0.001736	0.008574	
antigen_98|Q9KTW3|Inosine-5'-monophosphate|BAP02234.1|tpos:1-487	noTP	0.962057	0.002437	0.035505	
antigen_0|H9L4P1||BAP01778.1|tpos:1-370	noTP	0.986505	0.000300	0.013195	
antigen_11|Q08790|Outer|BAP04655.1|tpos:1-153	noTP	0.999830	0.000135	0.000034	
antigen_21|Q9KLG3||BAP05085.1|tpos:1-815	noTP	0.816075	0.077279	0.106646	
antigen_36|Q9KMS1||BAP04487.1|tpos:1-177	noTP	0.996710	0.003077	0.000213	
antigen_37|Q9KMV8|3'3'-cGAMP-specific|BAP04448.1|tpos:1-513	noTP	0.999966	0.000009	0.000025	
antigen_49|Q9KPE4||BAP03809.1|tpos:1-562	noTP	0.912711	0.007794	0.079496	
antigen_61|Q9KQH9|3-oxoacyl-[acyl-carrier-protein]|BAP03431.1|tpos:1-414	noTP	0.975319	0.016785	0.007896	
antigen_70|Q9KR71|WYL|BAP03200.1|tpos:1-286	noTP	0.914937	0.002274	0.082789	
antigen_19|Q9KLB4||BAP05132.1|tpos:1-192	noTP	0.999952	0.000011	0.000037	
antigen_20|Q9KLE4|Sulfatase|BAP05104.1|tpos:1-654	noTP	0.997396	0.002303	0.000301	
antigen_89|Q9KT56||BAP02496.1|tpos:1-291	noTP	0.990172	0.000225	0.009603	
antigen_92|Q9KTB0||BAP02442.1|tpos:1-404	noTP	0.998604	0.000216	0.001180	
antigen_101|Q9KU47|Isoleucine--tRNA|BAP02158.1|tpos:1-949	noTP	0.999901	0.000049	0.000051	
antigen_2|H9L4R0||BAP01779.1|tpos:1-621	noTP	0.996793	0.000187	0.003020	
antigen_23|Q9KLL6|Cobyric|BAP05032.1|tpos:1-484	noTP	0.945610	0.004121	0.050269	
antigen_48|Q9KP19|Sulfate|BAP03937.1|tpos:1-302	noTP	0.999863	0.000029	0.000107	
antigen_52|Q9KPJ7|diguanylate|BAP03759.1|tpos:1-579	noTP	0.919474	0.073386	0.007140	
antigen_60|Q9KQA0|LrgB|BAP03515.1|tpos:1-229	noTP	0.999123	0.000819	0.000057	
antigen_62|Q9KQI9|PNPLA|BAP03421.1|tpos:1-385	noTP	0.999841	0.000090	0.000069	
antigen_45|Q9KNJ2|Glutamine|BAP04116.1|tpos:1-469	noTP	0.999888	0.000102	0.000010	
antigen_6|P0C6Q5|Toxin|BAP02298.1|tpos:1-338	SP	0.029382	0.969075	0.001543	CS pos: 20-21. SFA-FN. Pr: 0.8145
antigen_46|Q9KNL9|Sensor|BAP04083.1|tpos:1-438	SP	0.156235	0.842925	0.000841	CS pos: 25-26. IYS-YY. Pr: 0.8994
antigen_68|Q9KR41|DUF2787|BAP03230.1|tpos:1-148	noTP	0.948498	0.020622	0.030880	
