# ID	Prediction	noTP	SP	mTP	CS Position
WP_000011825.1	SP	0.447837	0.547150	0.005013	CS pos: 27-28. SNS-KI. Pr: 0.4280
WP_000034964.1	SP	0.013226	0.986642	0.000131	CS pos: 21-22. TAC-GP. Pr: 0.4819
WP_000037434.1	SP	0.474892	0.523602	0.001506	CS pos: 21-22. VAS-VI. Pr: 0.6214
WP_000110600.1	SP	0.377154	0.620097	0.002749	CS pos: 19-20. ITT-MR. Pr: 0.3511
WP_000111116.1	SP	0.002603	0.997396	0.000001	CS pos: 17-18. GYA-LY. Pr: 0.3276
WP_000120317.1	SP	0.064053	0.934707	0.001240	CS pos: 26-27. GLA-TH. Pr: 0.4305
WP_000161219.1	SP	0.005740	0.994252	0.000008	CS pos: 24-25. GES-FV. Pr: 0.5109
WP_000162810.1	SP	0.004365	0.995456	0.000179	CS pos: 20-21. ACG-KK. Pr: 0.4773
WP_000185319.1	SP	0.091697	0.890188	0.018116	CS pos: 30-31. AGA-EQ. Pr: 0.5927
WP_000197013.1	SP	0.000198	0.999776	0.000026	CS pos: 21-22. SGC-AN. Pr: 0.7005
WP_000205307.1	SP	0.122198	0.862556	0.015246	CS pos: 24-25. YRA-MK. Pr: 0.8031
WP_000214288.1	SP	0.013772	0.985673	0.000555	CS pos: 17-18. SLA-SN. Pr: 0.9603
WP_000216727.1	SP	0.388684	0.610683	0.000633	CS pos: 26-27. ILA-TN. Pr: 0.6692
WP_000239612.1	SP	0.042839	0.955489	0.001672	CS pos: 28-29. ALT-DN. Pr: 0.4979
WP_000246909.1	SP	0.243109	0.753541	0.003350	CS pos: 25-26. LLA-RK. Pr: 0.4395
WP_000250735.1	SP	0.004287	0.995438	0.000275	CS pos: 25-26. VTS-KC. Pr: 0.6868
WP_000265043.1	SP	0.001284	0.998692	0.000024	CS pos: 21-22. INS-DR. Pr: 0.6377
WP_000265258.1	SP	0.028542	0.971229	0.000229	CS pos: 29-30. IEA-LE. Pr: 0.2858
WP_000267034.1	SP	0.282483	0.657076	0.060440	CS pos: 24-25. VAG-VG. Pr: 0.5246
WP_000428172.1	SP	0.435751	0.543349	0.020900	CS pos: 22-23. SLA-DK. Pr: 0.5586
WP_000455858.1	SP	0.005657	0.994249	0.000094	CS pos: 25-26. TYQ-SV. Pr: 0.4531
WP_000466742.1	SP	0.162642	0.775359	0.061999	CS pos: 19-20. AAG-AI. Pr: 0.7649
WP_000472256.1	SP	0.451962	0.545020	0.003019	CS pos: 35-36. NIA-KQ. Pr: 0.3483
WP_000503564.1	SP	0.074214	0.925634	0.000152	CS pos: 28-29. ASA-IE. Pr: 0.3805
WP_000517164.1	SP	0.005053	0.994885	0.000062	CS pos: 22-23. ACG-KS. Pr: 0.3800
WP_000540907.1	SP	0.002922	0.997032	0.000046	CS pos: 25-26. CDS-DN. Pr: 0.4955
WP_000549236.1	SP	0.012685	0.987267	0.000049	CS pos: 22-23. SCS-KQ. Pr: 0.3020
WP_000556760.1	SP	0.490720	0.508869	0.000411	CS pos: 15-16. CIA-LI. Pr: 0.3394
WP_000581879.1	SP	0.211482	0.786787	0.001731	CS pos: 29-30. TKA-NG. Pr: 0.3901
WP_000581892.1	SP	0.441593	0.554845	0.003562	CS pos: 31-32. TNG-RN. Pr: 0.3491
WP_000582326.1	SP	0.275450	0.723701	0.000849	CS pos: 20-21. SET-AL. Pr: 0.7444
WP_000592318.1	SP	0.247429	0.742542	0.010029	CS pos: 30-31. VYA-SA. Pr: 0.8036
WP_000594516.1	SP	0.048618	0.936095	0.015287	CS pos: 22-23. ANP-FI. Pr: 0.4634
WP_000595265.1	SP	0.116164	0.883607	0.000229	CS pos: 24-25. TEQ-VY. Pr: 0.2339
WP_000595402.1	SP	0.141538	0.769132	0.089329	CS pos: 29-30. SYA-KI. Pr: 0.3137
WP_000604723.1	SP	0.264961	0.734614	0.000425	CS pos: 18-19. VLS-IL. Pr: 0.4121
WP_000611512.1	SP	0.059394	0.939149	0.001457	CS pos: 31-32. AKA-IG. Pr: 0.6562
WP_000643618.1	SP	0.381735	0.612699	0.005566	CS pos: 23-24. VSG-GM. Pr: 0.4737
WP_000645763.1	SP	0.011943	0.987864	0.000193	CS pos: 27-28. SSA-AE. Pr: 0.5773
WP_000648118.1	SP	0.127275	0.822757	0.049968	CS pos: 21-22. VVA-LQ. Pr: 0.4215
WP_000649910.1	SP	0.004262	0.995364	0.000374	CS pos: 28-29. AHA-EQ. Pr: 0.4632
WP_000668342.1	SP	0.033865	0.964182	0.001953	CS pos: 20-21. AGC-TT. Pr: 0.4323
WP_000668623.1	SP	0.008303	0.991581	0.000117	CS pos: 18-19. TIA-FT. Pr: 0.7454
WP_000669003.1	SP	0.052259	0.831351	0.116391	CS pos: 22-23. VIT-SN. Pr: 0.3417
WP_000669029.1	SP	0.006189	0.993682	0.000130	CS pos: 21-22. CGA-NQ. Pr: 0.7036
WP_000669523.1	SP	0.006486	0.993068	0.000446	CS pos: 17-18. VLA-TG. Pr: 0.5490
WP_000669659.1	SP	0.007341	0.964377	0.028283	CS pos: 21-22. CGS-MH. Pr: 0.4088
WP_000669724.1	SP	0.001735	0.996323	0.001942	CS pos: 21-22. TGA-NF. Pr: 0.7122
WP_000676573.1	SP	0.024987	0.952795	0.022218	CS pos: 29-30. ANA-LS. Pr: 0.3904
WP_000681155.1	SP	0.096883	0.902862	0.000255	CS pos: 24-25. VSA-YA. Pr: 0.8124
WP_000681967.1	SP	0.411587	0.588354	0.000060	CS pos: 24-25. LQA-TN. Pr: 0.6590
WP_000682088.1	SP	0.230521	0.769353	0.000126	CS pos: 27-28. VGG-DS. Pr: 0.3944
