# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
WP_000032836.1	SP(Sec/SPI)	0.656308	0.343692	CS pos: 22-23. CSN-IE. Pr: 0.2037
WP_000034972.1	SP(Sec/SPI)	0.988363	0.011637	CS pos: 21-22. TAC-GP. Pr: 0.2982
WP_000079140.1	SP(Sec/SPI)	0.863929	0.136071	CS pos: 25-26. VTS-KC. Pr: 0.5609
WP_000110603.1	SP(Sec/SPI)	0.602578	0.397422	CS pos: 21-22. TMR-EN. Pr: 0.1882
WP_000111367.1	SP(Sec/SPI)	0.649441	0.350559	CS pos: 17-18. GYA-LY. Pr: 0.4483
WP_000120322.1	SP(Sec/SPI)	0.877898	0.122102	CS pos: 26-27. GLA-TQ. Pr: 0.3055
WP_000162814.1	SP(Sec/SPI)	0.995775	0.004225	CS pos: 20-21. ACG-KK. Pr: 0.4736
WP_000185325.1	SP(Sec/SPI)	0.798258	0.201742	CS pos: 30-31. AGA-EQ. Pr: 0.5590
WP_000197102.1	SP(Sec/SPI)	0.987661	0.012339	CS pos: 21-22. SGC-AN. Pr: 0.5456
WP_000214292.1	SP(Sec/SPI)	0.939651	0.060349	CS pos: 17-18. SLA-SN. Pr: 0.8854
WP_000221415.1	SP(Sec/SPI)	0.667716	0.332284	CS pos: 26-27. LNG-GE. Pr: 0.4111
WP_000222263.1	SP(Sec/SPI)	0.533011	0.466989	CS pos: 23-24. VIT-LN. Pr: 0.1404
WP_000239545.1	SP(Sec/SPI)	0.876798	0.123202	CS pos: 22-23. ATS-FH. Pr: 0.4862
WP_000239610.1	SP(Sec/SPI)	0.761040	0.238960	CS pos: 34-35. AKA-ES. Pr: 0.3535
WP_000265041.1	SP(Sec/SPI)	0.944158	0.055842	CS pos: 21-22. INS-DR. Pr: 0.7144
WP_000339146.1	SP(Sec/SPI)	0.748544	0.251456	CS pos: 22-23. FLA-NK. Pr: 0.3583
WP_000365324.1	SP(Sec/SPI)	0.524511	0.475489	CS pos: 19-20. IAA-FI. Pr: 0.1414
WP_000439998.1	SP(Sec/SPI)	0.517049	0.482951	CS pos: 21-22. STG-YL. Pr: 0.3511
WP_000455861.1	SP(Sec/SPI)	0.948565	0.051435	CS pos: 20-21. FSA-DF. Pr: 0.2539
WP_000456135.1	SP(Sec/SPI)	0.986583	0.013417	CS pos: 25-26. CDS-QS. Pr: 0.7504
WP_000467123.1	SP(Sec/SPI)	0.842024	0.157976	CS pos: 26-27. GGA-LV. Pr: 0.5689
WP_000473587.1	SP(Sec/SPI)	0.937874	0.062126	CS pos: 28-29. SRA-NT. Pr: 0.2846
WP_000527389.1	SP(Sec/SPI)	0.916002	0.083998	CS pos: 23-24. AGC-GK. Pr: 0.2719
WP_000549218.1	SP(Sec/SPI)	0.982500	0.017500	CS pos: 22-23. SCS-KQ. Pr: 0.4039
WP_000582320.1	SP(Sec/SPI)	0.881381	0.118619	CS pos: 20-21. SET-AL. Pr: 0.4592
WP_000594513.1	SP(Sec/SPI)	0.804704	0.195296	CS pos: 22-23. ANP-FI. Pr: 0.3152
WP_000595021.1	SP(Sec/SPI)	0.574939	0.425061	CS pos: 29-30. SHA-KI. Pr: 0.2614
WP_000603755.1	SP(Sec/SPI)	0.674594	0.325406	CS pos: 17-18. VSL-KI. Pr: 0.2713
WP_000611512.1	SP(Sec/SPI)	0.764401	0.235599	CS pos: 31-32. AKA-IG. Pr: 0.6303
WP_000645778.1	SP(Sec/SPI)	0.973069	0.026931	CS pos: 27-28. SNA-AE. Pr: 0.8599
WP_000648118.1	SP(Sec/SPI)	0.571459	0.428541	CS pos: 21-22. VVA-LQ. Pr: 0.1662
WP_000649909.1	SP(Sec/SPI)	0.979898	0.020102	CS pos: 28-29. AHA-EQ. Pr: 0.5158
WP_000668337.1	SP(Sec/SPI)	0.954979	0.045021	CS pos: 20-21. AGC-TT. Pr: 0.3843
WP_000668628.1	SP(Sec/SPI)	0.705493	0.294507	CS pos: 18-19. TIA-FT. Pr: 0.5514
WP_000669040.1	SP(Sec/SPI)	0.993287	0.006713	CS pos: 21-22. CGA-NQ. Pr: 0.6118
WP_000669339.1	SP(Sec/SPI)	0.974998	0.025002	CS pos: 27-28. IQA-QE. Pr: 0.7723
WP_000669519.1	SP(Sec/SPI)	0.910886	0.089114	CS pos: 22-23. VVG-YG. Pr: 0.3267
WP_000669540.1	SP(Sec/SPI)	0.941834	0.058166	CS pos: 22-23. AVS-TL. Pr: 0.2999
WP_000669700.1	SP(Sec/SPI)	0.978340	0.021660	CS pos: 25-26. THS-SG. Pr: 0.2386
WP_000675410.1	SP(Sec/SPI)	0.506832	0.493168	CS pos: 24-25. ANA-IL. Pr: 0.4716
WP_000676526.1	SP(Sec/SPI)	0.807279	0.192721	CS pos: 29-30. ANA-FS. Pr: 0.4057
WP_000686182.1	SP(Sec/SPI)	0.595265	0.404735	CS pos: 16-17. AAA-AR. Pr: 0.2917
WP_000702263.1	SP(Sec/SPI)	0.887039	0.112961	CS pos: 17-18. VLA-SP. Pr: 0.1873
WP_000703299.1	SP(Sec/SPI)	0.922718	0.077282	CS pos: 23-24. GCS-KE. Pr: 0.2757
WP_000710579.1	SP(Sec/SPI)	0.981576	0.018424	CS pos: 26-27. AHA-SD. Pr: 0.9285
WP_000713067.1	SP(Sec/SPI)	0.519848	0.480152	CS pos: 19-20. TAA-TI. Pr: 0.3115
WP_000713598.1	SP(Sec/SPI)	0.993013	0.006987	CS pos: 22-23. ACG-NS. Pr: 0.2485
WP_000717389.1	SP(Sec/SPI)	0.987320	0.012680	CS pos: 27-28. AHA-SE. Pr: 0.5038
WP_000720826.1	SP(Sec/SPI)	0.993071	0.006929	CS pos: 20-21. GCG-VP. Pr: 0.3764
WP_000721556.1	SP(Sec/SPI)	0.975227	0.024773	CS pos: 21-22. SGC-SL. Pr: 0.2137
WP_000724888.1	SP(Sec/SPI)	0.951416	0.048584	CS pos: 21-22. ACG-NK. Pr: 0.3226
WP_000725215.1	SP(Sec/SPI)	0.993977	0.006023	CS pos: 26-27. AQA-AE. Pr: 0.5284
WP_000725617.1	SP(Sec/SPI)	0.876018	0.123982	CS pos: 27-28. SLA-IT. Pr: 0.6091
WP_000725802.1	SP(Sec/SPI)	0.977334	0.022666	CS pos: 20-21. AGC-DY. Pr: 0.6560
WP_000726502.1	SP(Sec/SPI)	0.944757	0.055243	CS pos: 28-29. AEA-AT. Pr: 0.8521
WP_000727649.1	SP(Sec/SPI)	0.946690	0.053310	CS pos: 28-29. AKA-FT. Pr: 0.4372
WP_000727720.1	SP(Sec/SPI)	0.920015	0.079985	CS pos: 26-27. AKA-SL. Pr: 0.4929
WP_000727756.1	SP(Sec/SPI)	0.997288	0.002712	CS pos: 21-22. AAC-GN. Pr: 0.4122
WP_000731415.1	SP(Sec/SPI)	0.745849	0.254151	CS pos: 23-24. AYA-HN. Pr: 0.5899
WP_000731644.1	SP(Sec/SPI)	0.773021	0.226979	CS pos: 25-26. AQA-ST. Pr: 0.3752
WP_000732087.1	SP(Sec/SPI)	0.996640	0.003360	CS pos: 22-23. ACG-KE. Pr: 0.4726
WP_000732334.1	SP(Sec/SPI)	0.994107	0.005893	CS pos: 18-19. VLA-AC. Pr: 0.3187
WP_000733289.1	SP(Sec/SPI)	0.999147	0.000853	CS pos: 24-25. SHA-KE. Pr: 0.5372
WP_000733446.1	SP(Sec/SPI)	0.984923	0.015077	CS pos: 21-22. GKS-EE. Pr: 0.4477
WP_000734796.1	SP(Sec/SPI)	0.758845	0.241155	CS pos: 23-24. IYA-AI. Pr: 0.3910
WP_000735038.1	SP(Sec/SPI)	0.997330	0.002670	CS pos: 22-23. NQG-EK. Pr: 0.2905
WP_000735554.1	SP(Sec/SPI)	0.984842	0.015158	CS pos: 27-28. AEA-AS. Pr: 0.2896
WP_000735862.1	SP(Sec/SPI)	0.539186	0.460814	CS pos: 16-17. VGS-GV. Pr: 0.2386
WP_000736791.1	SP(Sec/SPI)	0.992216	0.007784	CS pos: 25-26. ADA-AE. Pr: 0.6600
WP_000737203.1	SP(Sec/SPI)	0.993701	0.006299	CS pos: 19-20. ACG-ND. Pr: 0.4239
WP_000737654.1	SP(Sec/SPI)	0.998199	0.001801	CS pos: 22-23. TGG-KQ. Pr: 0.5117
WP_000737686.1	SP(Sec/SPI)	0.992311	0.007689	CS pos: 19-20. CGS-QN. Pr: 0.7909
WP_000737705.1	SP(Sec/SPI)	0.968284	0.031716	CS pos: 27-28. ADA-AE. Pr: 0.4800
WP_000739214.1	SP(Sec/SPI)	0.774353	0.225647	CS pos: 29-30. SHA-QT. Pr: 0.4115
WP_000739536.1	SP(Sec/SPI)	0.977190	0.022810	CS pos: 23-24. TST-QL. Pr: 0.5415
WP_000739583.1	SP(Sec/SPI)	0.580276	0.419724	CS pos: 23-24. TQS-ND. Pr: 0.1989
WP_000744105.1	SP(Sec/SPI)	0.939433	0.060567	CS pos: 26-27. ADA-IV. Pr: 0.5768
WP_000746686.1	SP(Sec/SPI)	0.992619	0.007381	CS pos: 22-23. CAS-DQ. Pr: 0.5300
WP_000749392.1	SP(Sec/SPI)	0.996038	0.003962	CS pos: 24-25. AHA-QQ. Pr: 0.9247
WP_000749796.1	SP(Sec/SPI)	0.911152	0.088848	CS pos: 22-23. GMA-AT. Pr: 0.3733
WP_000751216.1	SP(Sec/SPI)	0.992613	0.007387	CS pos: 24-25. AQA-YT. Pr: 0.8356
WP_000751275.1	SP(Sec/SPI)	0.970203	0.029797	CS pos: 20-21. GYA-AS. Pr: 0.5302
WP_000751714.1	SP(Sec/SPI)	0.982934	0.017066	CS pos: 22-23. SFG-GN. Pr: 0.5164
WP_000752003.1	SP(Sec/SPI)	0.977533	0.022467	CS pos: 19-20. VAG-NA. Pr: 0.2997
WP_000754450.1	SP(Sec/SPI)	0.993479	0.006521	CS pos: 20-21. ACG-NN. Pr: 0.3893
WP_000755718.1	SP(Sec/SPI)	0.994356	0.005644	CS pos: 18-19. TAC-GE. Pr: 0.4528
WP_000755990.1	SP(Sec/SPI)	0.998909	0.001091	CS pos: 23-24. ANA-EN. Pr: 0.9654
WP_000759225.1	SP(Sec/SPI)	0.898325	0.101675	CS pos: 23-24. CGG-GN. Pr: 0.1996
WP_000765183.1	SP(Sec/SPI)	0.836291	0.163709	CS pos: 20-21. TGA-FG. Pr: 0.2900
WP_000769142.1	SP(Sec/SPI)	0.913700	0.086300	CS pos: 25-26. TTA-QP. Pr: 0.6027
WP_000769690.1	SP(Sec/SPI)	0.987526	0.012474	CS pos: 21-22. TGA-TV. Pr: 0.2584
WP_000769722.1	SP(Sec/SPI)	0.988922	0.011078	CS pos: 20-21. ACG-ND. Pr: 0.4498
WP_000769805.1	SP(Sec/SPI)	0.984246	0.015754	CS pos: 25-26. TES-QT. Pr: 0.4846
WP_000769842.1	SP(Sec/SPI)	0.974625	0.025375	CS pos: 25-26. TEG-QA. Pr: 0.5820
WP_000778480.1	SP(Sec/SPI)	0.755706	0.244294	CS pos: 27-28. VHS-GH. Pr: 0.2496
WP_000778485.1	SP(Sec/SPI)	0.981243	0.018757	CS pos: 23-24. ITA-ES. Pr: 0.4155
WP_000782129.1	SP(Sec/SPI)	0.972988	0.027012	CS pos: 25-26. ASA-TD. Pr: 0.6659
WP_000782474.1	SP(Sec/SPI)	0.994677	0.005323	CS pos: 26-27. VDA-AQ. Pr: 0.9718
WP_000782743.1	SP(Sec/SPI)	0.993619	0.006381	CS pos: 20-21. AGC-SN. Pr: 0.3421
WP_000782831.1	SP(Sec/SPI)	0.976814	0.023186	CS pos: 22-23. VNT-TT. Pr: 0.5556
WP_000783432.1	SP(Sec/SPI)	0.988342	0.011658	CS pos: 26-27. ANA-EG. Pr: 0.8040
WP_000784261.1	SP(Sec/SPI)	0.947078	0.052922	CS pos: 30-31. VNA-SE. Pr: 0.2621
WP_000784618.1	SP(Sec/SPI)	0.897815	0.102185	CS pos: 28-29. ANA-EK. Pr: 0.4043
WP_000784620.1	SP(Sec/SPI)	0.822789	0.177211	CS pos: 27-28. TQA-AN. Pr: 0.5123
WP_000789816.1	SP(Sec/SPI)	0.987742	0.012258	CS pos: 28-29. ANA-AD. Pr: 0.8769
WP_000791414.1	SP(Sec/SPI)	0.966876	0.033124	CS pos: 27-28. TQA-NS. Pr: 0.6492
WP_000791576.1	SP(Sec/SPI)	0.970911	0.029089	CS pos: 24-25. TIA-ST. Pr: 0.3393
WP_000791724.1	SP(Sec/SPI)	0.972770	0.027230	CS pos: 26-27. ASA-VV. Pr: 0.4170
WP_000792582.1	SP(Sec/SPI)	0.873348	0.126652	CS pos: 29-30. AKA-SE. Pr: 0.3099
WP_000793052.1	SP(Sec/SPI)	0.999209	0.000791	CS pos: 24-25. AQA-AN. Pr: 0.9384
WP_000819682.1	SP(Sec/SPI)	0.535485	0.464515	CS pos: 22-23. TLS-HW. Pr: 0.3812
WP_000819843.1	SP(Sec/SPI)	0.982342	0.017658	CS pos: 19-20. GCG-ND. Pr: 0.3370
WP_000822170.1	SP(Sec/SPI)	0.994995	0.005005	CS pos: 18-19. AGC-SN. Pr: 0.5434
WP_000824463.1	SP(Sec/SPI)	0.946497	0.053503	CS pos: 26-27. ANA-LV. Pr: 0.5910
WP_000825526.1	SP(Sec/SPI)	0.995909	0.004091	CS pos: 20-21. CGS-NN. Pr: 0.3709
WP_000825929.1	SP(Sec/SPI)	0.997082	0.002918	CS pos: 19-20. ACG-NN. Pr: 0.3348
WP_000826663.1	SP(Sec/SPI)	0.948509	0.051491	CS pos: 18-19. TGC-DW. Pr: 0.5014
WP_000827006.1	SP(Sec/SPI)	0.997091	0.002909	CS pos: 19-20. ACG-QD. Pr: 0.5637
WP_000827766.1	SP(Sec/SPI)	0.996309	0.003691	CS pos: 25-26. ANA-ES. Pr: 0.9110
WP_000831695.1	SP(Sec/SPI)	0.986096	0.013904	CS pos: 18-19. AAC-GN. Pr: 0.3934
WP_000835985.1	SP(Sec/SPI)	0.945936	0.054064	CS pos: 25-26. CGG-NK. Pr: 0.5811
WP_000835995.1	SP(Sec/SPI)	0.980716	0.019284	CS pos: 25-26. CGG-DN. Pr: 0.4003
WP_000837103.1	SP(Sec/SPI)	0.991564	0.008436	CS pos: 19-20. ACA-NT. Pr: 0.3587
WP_000841354.1	SP(Sec/SPI)	0.710901	0.289099	CS pos: 21-22. VLA-FQ. Pr: 0.5771
WP_000849157.1	SP(Sec/SPI)	0.608607	0.391393	CS pos: 20-21. AYA-AL. Pr: 0.4835
WP_000857485.1	SP(Sec/SPI)	0.996994	0.003006	CS pos: 26-27. ANA-AD. Pr: 0.9671
WP_000871745.1	SP(Sec/SPI)	0.665409	0.334591	CS pos: 20-21. CGA-LM. Pr: 0.4404
WP_000877362.1	SP(Sec/SPI)	0.986617	0.013383	CS pos: 21-22. VST-LD. Pr: 0.5435
WP_000894032.1	SP(Sec/SPI)	0.868030	0.131970	CS pos: 28-29. VFG-NI. Pr: 0.8215
WP_000913242.1	SP(Sec/SPI)	0.986633	0.013367	CS pos: 20-21. CST-TN. Pr: 0.4544
WP_000916718.1	SP(Sec/SPI)	0.878335	0.121665	CS pos: 29-30. AKA-AN. Pr: 0.4959
WP_000919350.1	SP(Sec/SPI)	0.995257	0.004743	CS pos: 27-28. VSA-SS. Pr: 0.6871
WP_000953737.1	SP(Sec/SPI)	0.768212	0.231788	CS pos: 30-31. AIA-QS. Pr: 0.4544
WP_000972658.1	SP(Sec/SPI)	0.863991	0.136009	CS pos: 25-26. ACG-MK. Pr: 0.4273
WP_000977785.1	SP(Sec/SPI)	0.904940	0.095060	CS pos: 24-25. TAG-CG. Pr: 0.2916
WP_001032779.1	SP(Sec/SPI)	0.590099	0.409901	CS pos: 40-41. AQA-AE. Pr: 0.5547
WP_001033881.1	SP(Sec/SPI)	0.831306	0.168694	CS pos: 20-21. TVS-AP. Pr: 0.2120
WP_001037807.1	SP(Sec/SPI)	0.667954	0.332046	CS pos: 17-18. GSG-IV. Pr: 0.3702
WP_001037831.1	SP(Sec/SPI)	0.828172	0.171828	CS pos: 24-25. LNA-DA. Pr: 0.4415
WP_001038720.1	SP(Sec/SPI)	0.665019	0.334981	CS pos: 24-25. VGT-TM. Pr: 0.2201
WP_001038767.1	SP(Sec/SPI)	0.735869	0.264131	CS pos: 21-22. VTS-VG. Pr: 0.2322
WP_001039018.1	SP(Sec/SPI)	0.692890	0.307110	CS pos: 23-24. GIG-DS. Pr: 0.3811
WP_001039439.1	SP(Sec/SPI)	0.752417	0.247583	CS pos: 23-24. GLG-TT. Pr: 0.3065
WP_001041596.1	SP(Sec/SPI)	0.585125	0.414875	CS pos: 40-41. AQA-AE. Pr: 0.3704
WP_001041654.1	SP(Sec/SPI)	0.653769	0.346231	CS pos: 38-39. AYA-DE. Pr: 0.5697
WP_001044558.1	SP(Sec/SPI)	0.958136	0.041864	CS pos: 26-27. VEN-SA. Pr: 0.2635
WP_001045111.1	SP(Sec/SPI)	0.989597	0.010403	CS pos: 23-24. CSG-NS. Pr: 0.7268
WP_001050557.1	SP(Sec/SPI)	0.568242	0.431758	CS pos: 37-38. AQA-LT. Pr: 0.5160
WP_001050913.1	SP(Sec/SPI)	0.619763	0.380237	CS pos: 20-21. VGG-YV. Pr: 0.2939
WP_001074530.1	SP(Sec/SPI)	0.859994	0.140006	CS pos: 29-30. VQA-AE. Pr: 0.5567
WP_001081339.1	SP(Sec/SPI)	0.970151	0.029849	CS pos: 22-23. AGC-GQ. Pr: 0.3421
WP_001088786.1	SP(Sec/SPI)	0.698676	0.301324	CS pos: 36-37. AKA-DS. Pr: 0.2447
WP_001093224.1	SP(Sec/SPI)	0.689557	0.310443	CS pos: 26-27. LHS-SY. Pr: 0.3122
WP_001093557.1	SP(Sec/SPI)	0.933148	0.066852	CS pos: 26-27. SNS-QD. Pr: 0.2548
