# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251009144130
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_71|C1CDC3|Small|WP_000268761.1|tpos:1-90	noTP	0.867895	0.000157	0.131948	
antigen_72|B5E699|Probable|WP_000036056.1|tpos:1-311	noTP	0.999948	0.000037	0.000015	
antigen_73|Q04J98|D-alanine--D-alanine|WP_000814673.1|tpos:1-347	noTP	0.988913	0.009577	0.001509	
antigen_178|B1IBP0|Nucleoid-associated|WP_000981522.1|tpos:1-99	noTP	0.964451	0.000095	0.035454	
antigen_179|C1CP95|Large|WP_000960946.1|tpos:1-137	noTP	0.989590	0.000058	0.010351	
antigen_134|C1CBC0|UPF0371|WP_000743569.1|tpos:1-494	noTP	0.999864	0.000054	0.000081	
antigen_135|Q97T09|Methionine|WP_061665021.1|tpos:1-353	noTP	0.999957	0.000018	0.000025	
antigen_191|C1C9E8|UPF0154|WP_000364990.1|tpos:1-82	SP	0.000763	0.999220	0.000017	CS pos: 20-21. ALG-GM. Pr: 0.9340
antigen_192|C1CTP8|Large|WP_000831905.1|tpos:1-44	noTP	0.999079	0.000056	0.000865	
antigen_193|Q97Q19|Phosphatidylglycerol--prolipoprotein|WP_000886664.1|tpos:1-262	noTP	0.987495	0.011157	0.001348	
antigen_119|B8ZN60|N-(5'-phosphoribosyl)anthranilate|WP_000169872.1|tpos:1-199	noTP	0.999923	0.000053	0.000025	
antigen_127|C1CBG2|Glycerol|WP_000076776.1|tpos:1-502	noTP	0.999893	0.000032	0.000075	
antigen_162|C1CQY0|3-dehydroquinate|WP_000702173.1|tpos:1-355	noTP	0.999908	0.000053	0.000039	
antigen_163|C1CT54|Anthranilate|WP_000658685.1|tpos:1-334	noTP	0.999917	0.000055	0.000028	
antigen_36|C1CQX8|3-dehydroquinate|WP_000767762.1|tpos:1-225	noTP	0.997585	0.002098	0.000318	
antigen_37|Q97TD1|Peptidyl-tRNA|WP_000163916.1|tpos:1-189	noTP	0.999829	0.000103	0.000068	
antigen_38|C1CN60|Aspartate--tRNA|WP_000830880.1|tpos:1-587	noTP	0.999471	0.000095	0.000434	
antigen_189|Q8DR26|Endonuclease|WP_001035015.1|tpos:1-778	noTP	0.999951	0.000014	0.000035	
antigen_190|Q04I44|Dihydroxy-acid|WP_000137356.1|tpos:1-567	noTP	0.998268	0.000932	0.000800	
antigen_10|B2IME4|Translation|WP_000039219.1|tpos:1-930	noTP	0.999999	0.000000	0.000001	
antigen_76|C1CLY4|D-aminoacyl-tRNA|WP_000691400.1|tpos:1-147	noTP	0.994064	0.002012	0.003924	
antigen_77|B8ZJJ5|Adenylosuccinate|WP_000205044.1|tpos:1-428	noTP	0.999820	0.000145	0.000035	
antigen_63|C1CNE7|D-alanyl|WP_000351967.1|tpos:1-79	noTP	0.998879	0.000987	0.000135	
antigen_65|P66709|DNA-directed|WP_000568988.1|tpos:1-311	noTP	0.999925	0.000061	0.000014	
antigen_128|C1CC06|Large|WP_000160197.1|tpos:1-208	noTP	0.998148	0.000332	0.001520	
antigen_129|Q04MI9|Holliday|WP_025171978.1|tpos:1-332	noTP	0.999932	0.000052	0.000016	
antigen_130|B5E6G2|Large|WP_000960946.1|tpos:1-137	noTP	0.989590	0.000058	0.010351	
antigen_170|P64166|DNA|WP_277618925.1|tpos:1-750	noTP	0.999282	0.000650	0.000068	
antigen_156|B2ING0|Small|WP_000268761.1|tpos:1-82	noTP	0.849115	0.000115	0.150770	
antigen_54|Q8DRH8|tRNA|WP_000220951.1|tpos:1-637	noTP	0.999925	0.000048	0.000028	
antigen_151|C1CGP2|Nucleoside|WP_000438289.1|tpos:1-137	noTP	0.999679	0.000161	0.000160	
antigen_152|Q8DRD2|UPF0210|WP_000354897.1|tpos:1-445	noTP	0.999903	0.000072	0.000025	
antigen_153|B1I7P5|Ribosomal|WP_000451146.1|tpos:1-316	noTP	0.999836	0.000159	0.000005	
antigen_3|B5E515|Bifunctional|WP_000850024.1|tpos:1-173	noTP	0.999875	0.000035	0.000090	
antigen_46|Q04JN6|Pyridoxal|WP_000689945.1|tpos:1-193	noTP	0.764260	0.234151	0.001590	
antigen_47|Q97QW0|UPF0758|WP_000286922.1|tpos:1-226	noTP	0.999758	0.000154	0.000087	
antigen_48|C1CIB5|Large|WP_000057241.1|tpos:1-60	noTP	0.839942	0.005943	0.154115	
antigen_49|C1CIA3|Small|WP_000529936.1|tpos:1-217	noTP	0.999896	0.000060	0.000044	
antigen_50|Q8DPS6|1,4-alpha-glucan|WP_000370259.1|tpos:1-642	noTP	0.999902	0.000046	0.000053	
antigen_104|C1CSF9|Small|WP_001151785.1|tpos:1-96	noTP	0.999824	0.000103	0.000073	
antigen_105|Q8CYC9|Plasmin|WP_078151688.1|tpos:1-719	noTP	0.977488	0.015371	0.007142	
antigen_106|B8ZMG1|Alanine|WP_000648086.1|tpos:1-367	noTP	0.839441	0.003692	0.156867	
antigen_122|B1I8M2|Small|WP_000090781.1|tpos:1-121	noTP	0.998799	0.000138	0.001062	
antigen_123|C1C5V9|Polyribonucleotide|WP_001118974.1|tpos:1-737	noTP	0.993556	0.000664	0.005780	
antigen_124|Q97PL0|tRNA|WP_000199203.1|tpos:1-249	noTP	0.998529	0.000201	0.001270	
antigen_173|C1CC33|Large|WP_000331493.1|tpos:1-128	noTP	0.993430	0.000205	0.006364	
antigen_174|B8ZLK0|Aspartyl/glutamyl-tRNA(Asn/Gln)|WP_001008651.1|tpos:1-480	noTP	0.999633	0.000225	0.000142	
antigen_175|C1CKG4|NAD|WP_000799053.1|tpos:1-272	noTP	0.999809	0.000033	0.000158	
antigen_34|Q2MGI2|Peptide|WP_097556756.1|tpos:1-364	noTP	0.999812	0.000083	0.000105	
antigen_125|Q8DPR6|ATP-dependent|WP_000767218.1|tpos:1-1216	noTP	0.999935	0.000031	0.000034	
