# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250811155347
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_2|B8ZKQ1|Adenylate|NZ_CP079922.1|tpos:65729-65940	noTP	0.989570	0.006711	0.003718	
antigen_108|P0A4A7|Small|NZ_CP079922.1|tpos:78570-78706	noTP	0.993239	0.000011	0.006749	
antigen_0|B8ZN62|Anthranilate|NZ_CP079922.1|tpos:233581-233703	noTP	0.999696	0.000186	0.000119	
antigen_139|C1CSS4|Isoleucine--tRNA|NZ_CP079922.1|tpos:72203-72938	noTP	0.999267	0.000150	0.000583	
antigen_160|B1I8L1|Small|NZ_CP079922.1|tpos:64156-64244	noTP	0.999340	0.000037	0.000623	
antigen_65|P66709|DNA-directed|NZ_CP079922.1|tpos:66349-66659	noTP	0.999925	0.000061	0.000014	
antigen_61|P67506|tRNA|NZ_CP079922.1|tpos:151305-151515	noTP	0.999460	0.000090	0.000450	
antigen_35|P59206|Putative|NZ_CP079922.1|tpos:270932-271633	SP	0.000369	0.999625	0.000006	CS pos: 23-24. AMA-SD. Pr: 0.9223
antigen_48|C1CIB5|Large|NZ_CP079922.1|tpos:64994-65053	noTP	0.839942	0.005943	0.154115	
antigen_45|Q8DQS8|Cysteine--tRNA|NZ_CP079922.1|tpos:219863-219946	noTP	0.991648	0.001325	0.007027	
antigen_40|B2IMT4|UvrABC|NZ_CP079922.1|tpos:171717-172330	noTP	0.995319	0.000398	0.004283	
antigen_19|B1ICB3|Large|NZ_CP079922.1|tpos:370885-370964	noTP	0.996572	0.000541	0.002887	
antigen_96|Q8DMY0|Energy-coupling|NZ_CP079922.1|tpos:50114-50329	noTP	0.999952	0.000020	0.000028	
antigen_101|C1CR07|Large|NZ_CP079922.1|tpos:370885-370964	noTP	0.996572	0.000541	0.002887	
antigen_132|Q57346|UDP-glucose|NZ_CP079922.1|tpos:297157-297547	noTP	0.968252	0.023505	0.008243	
antigen_145|C1CL09|Carbamoyl|NZ_CP079922.1|tpos:247630-247742	noTP	0.997160	0.000473	0.002368	
antigen_149|B5E6K6|Ferredoxin--NADP|NZ_CP079922.1|tpos:443420-443741	noTP	0.994594	0.003356	0.002050	
antigen_10|B2IME4|Translation|NZ_CP079922.1|tpos:124236-124423	noTP	0.995280	0.000132	0.004588	
antigen_123|C1C5V9|Polyribonucleotide|NZ_CP079922.1|tpos:239758-239833	noTP	0.972925	0.023983	0.003093	
antigen_37|Q97TD1|Peptidyl-tRNA|NZ_CP079922.1|tpos:1325-1513	noTP	0.999843	0.000095	0.000062	
antigen_85|Q04KB7|Elongation|NZ_CP079922.1|tpos:124236-124689	noTP	0.995879	0.000122	0.003999	
antigen_117|Q54796|Glucan|NZ_CP079922.1|tpos:294155-294497	noTP	0.996689	0.002863	0.000448	
antigen_99|B8ZPW3|Glucose-1-phosphate|NZ_CP079922.1|tpos:319126-319505	noTP	0.677013	0.269710	0.053277	
antigen_52|Q8CWR9|Small|NZ_CP079922.1|tpos:239566-239965	noTP	0.999969	0.000013	0.000018	
antigen_29|Q97RQ1|UPF0298|NZ_CP079922.1|tpos:209099-209180	noTP	0.963341	0.003939	0.032720	
antigen_32|C1CQI9|Hydroxyethylthiazole|NZ_CP079922.1|tpos:201310-201524	noTP	0.987363	0.009251	0.003387	
antigen_93|B2ISI0|Leucine--tRNA|NZ_CP079922.1|tpos:72194-73026	noTP	0.999750	0.000067	0.000182	
antigen_87|B1I9J5|Trigger|NZ_CP079922.1|tpos:113960-114386	noTP	0.999681	0.000089	0.000230	
antigen_163|C1CT54|Anthranilate|NZ_CP079922.1|tpos:233581-233703	noTP	0.999696	0.000186	0.000119	
antigen_43|Q04ML5|Adenylate|NZ_CP079922.1|tpos:65729-65940	noTP	0.989570	0.006711	0.003718	
antigen_157|C1CCG7|Trigger|NZ_CP079922.1|tpos:113960-114386	noTP	0.999681	0.000089	0.000230	
antigen_59|P0A4N1|Maltodextrin|NZ_CP079922.1|tpos:599458-599892	noTP	0.999802	0.000103	0.000094	
antigen_135|Q97T09|Methionine|NZ_CP079922.1|tpos:50091-50443	noTP	0.999957	0.000018	0.000025	
antigen_167|Q03727|Transport/processing|NZ_CP079922.1|tpos:13279-13995	noTP	0.999623	0.000207	0.000170	
antigen_196|C1CLZ8|Isoleucine--tRNA|NZ_CP079922.1|tpos:72203-72938	noTP	0.999267	0.000150	0.000583	
antigen_195|C1CN66|Chromosomal|NZ_CP079922.1|tpos:1-453	noTP	0.999761	0.000085	0.000154	
antigen_50|Q8DPS6|1,4-alpha-glucan|NZ_CP079922.1|tpos:317116-317439	noTP	0.999424	0.000367	0.000209	
antigen_54|Q8DRH8|tRNA|NZ_CP079922.1|tpos:42242-42878	noTP	0.999777	0.000140	0.000083	
antigen_118|Q97S36|Phenylalanine--tRNA|NZ_CP079922.1|tpos:159698-160045	noTP	0.999739	0.000126	0.000136	
