# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250811155401
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_48|C1CIB5|Large|NZ_CP173225.1|tpos:186556-186615	noTP	0.839942	0.005943	0.154115	
antigen_135|Q97T09|Methionine|NZ_CP173225.1|tpos:352344-352599	noTP	0.999889	0.000059	0.000052	
antigen_143|Q8DRN4|DNA|NZ_CP173225.1|tpos:134860-135115	noTP	0.999074	0.000607	0.000319	
antigen_195|C1CN66|Chromosomal|NZ_CP173225.1|tpos:112116-112568	noTP	0.999737	0.000087	0.000176	
antigen_61|P67506|tRNA|NZ_CP173225.1|tpos:271502-271712	noTP	0.999431	0.000091	0.000478	
antigen_126|B5E4K3|UPF0758|NZ_CP173225.1|tpos:431887-432112	noTP	0.999758	0.000154	0.000087	
antigen_132|Q57346|UDP-glucose|NZ_CP173225.1|tpos:167691-168057	noTP	0.941982	0.042180	0.015838	
antigen_0|B8ZN62|Anthranilate|NZ_CP173225.1|tpos:356429-356551	noTP	0.999741	0.000151	0.000108	
antigen_43|Q04ML5|Adenylate|NZ_CP173225.1|tpos:187291-187502	noTP	0.989541	0.006735	0.003724	
antigen_85|Q04KB7|Elongation|NZ_CP173225.1|tpos:246634-247086	noTP	0.995879	0.000122	0.003999	
antigen_117|Q54796|Glucan|NZ_CP173225.1|tpos:219819-220352	noTP	0.999463	0.000420	0.000117	
antigen_139|C1CSS4|Isoleucine--tRNA|NZ_CP173225.1|tpos:342803-342929	noTP	0.997755	0.001238	0.001007	
antigen_35|P59206|Putative|NZ_CP173225.1|tpos:231696-232198	noTP	0.994822	0.004997	0.000181	
antigen_108|P0A4A7|Small|NZ_CP173225.1|tpos:200004-200140	noTP	0.993239	0.000011	0.006749	
antigen_196|C1CLZ8|Isoleucine--tRNA|NZ_CP173225.1|tpos:342803-342929	noTP	0.997755	0.001238	0.001007	
antigen_50|Q8DPS6|1,4-alpha-glucan|NZ_CP173225.1|tpos:439597-439920	noTP	0.999424	0.000367	0.000209	
antigen_93|B2ISI0|Leucine--tRNA|NZ_CP173225.1|tpos:342787-342971	noTP	0.998940	0.000211	0.000849	
antigen_77|B8ZJJ5|Adenylosuccinate|NZ_CP173225.1|tpos:119441-119868	noTP	0.999820	0.000145	0.000035	
antigen_45|Q8DQS8|Cysteine--tRNA|NZ_CP173225.1|tpos:285091-285537	noTP	0.999725	0.000222	0.000053	
antigen_185|P64063|GTPase|NZ_CP173225.1|tpos:395085-395251	noTP	0.811100	0.001783	0.187118	
antigen_169|C1CEH8|L-lactate|NZ_CP173225.1|tpos:468451-468778	noTP	0.999691	0.000214	0.000095	
antigen_28|P64073|Probable|NZ_CP173225.1|tpos:395085-395203	noTP	0.648263	0.001753	0.349984	
antigen_147|Q97PS1|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine|NZ_CP173225.1|tpos:180574-180905	noTP	0.999830	0.000104	0.000067	
antigen_170|P64166|DNA|NZ_CP173225.1|tpos:49035-49252	noTP	0.999909	0.000070	0.000022	
antigen_37|Q97TD1|Peptidyl-tRNA|NZ_CP173225.1|tpos:113440-113628	noTP	0.999838	0.000098	0.000064	
antigen_40|B2IMT4|UvrABC|NZ_CP173225.1|tpos:292643-293256	noTP	0.995021	0.000425	0.004553	
antigen_163|C1CT54|Anthranilate|NZ_CP173225.1|tpos:356429-356551	noTP	0.999741	0.000151	0.000108	
antigen_115|B2IS28|Putative|NZ_CP173225.1|tpos:180224-180362	noTP	0.998575	0.000565	0.000860	
antigen_96|Q8DMY0|Energy-coupling|NZ_CP173225.1|tpos:352364-352572	noTP	0.999457	0.000062	0.000481	
antigen_99|B8ZPW3|Glucose-1-phosphate|NZ_CP173225.1|tpos:441569-441948	noTP	0.675680	0.271821	0.052500	
antigen_125|Q8DPR6|ATP-dependent|NZ_CP173225.1|tpos:445442-446657	noTP	0.999937	0.000030	0.000033	
antigen_23|Q04JI0|Probable|NZ_CP173225.1|tpos:395085-395203	noTP	0.648263	0.001753	0.349984	
antigen_146|C1CI85|UPF0473|NZ_CP173225.1|tpos:180368-180468	noTP	0.999934	0.000008	0.000058	
antigen_167|Q03727|Transport/processing|NZ_CP173225.1|tpos:136399-137115	noTP	0.999623	0.000207	0.000170	
antigen_70|P65887|Adenylosuccinate|NZ_CP173225.1|tpos:119441-119868	noTP	0.999820	0.000145	0.000035	
antigen_94|C1CIU2|Large|NZ_CP173225.1|tpos:247465-247526	noTP	0.914781	0.000063	0.085156	
antigen_65|P66709|DNA-directed|NZ_CP173225.1|tpos:187911-188221	noTP	0.999925	0.000061	0.000014	
antigen_83|B1ICM9|GMP|NZ_CP173225.1|tpos:162121-162311	noTP	0.999591	0.000197	0.000212	
antigen_5|C1CEC5|Tyrosine|NZ_CP173225.1|tpos:372121-372321	noTP	0.999917	0.000011	0.000072	
antigen_160|B1I8L1|Small|NZ_CP173225.1|tpos:185718-185806	noTP	0.999340	0.000037	0.000623	
antigen_10|B2IME4|Translation|NZ_CP173225.1|tpos:272456-273385	noTP	0.999999	0.000000	0.000001	
antigen_47|Q97QW0|UPF0758|NZ_CP173225.1|tpos:431887-432112	noTP	0.999758	0.000154	0.000087	
antigen_59|P0A4N1|Maltodextrin|NZ_CP173225.1|tpos:151104-151390	noTP	0.997151	0.002756	0.000093	
antigen_64|Q97RB5|Protein|NZ_CP173225.1|tpos:379442-379590	noTP	0.970912	0.003567	0.025521	
antigen_2|B8ZKQ1|Adenylate|NZ_CP173225.1|tpos:187291-187502	noTP	0.989541	0.006735	0.003724	
antigen_34|Q2MGI2|Peptide|NZ_CP173225.1|tpos:333917-333940	noTP	0.891630	0.074776	0.033594	
