# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251009144009
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_174|B8ZLK0|Aspartyl/glutamyl-tRNA(Asn/Gln)|XZV72881.1|tpos:1-480	noTP	0.999633	0.000225	0.000142	
antigen_30|C1CLL2|ATP|XZV71909.1|tpos:1-66	SP	0.028756	0.961617	0.009627	CS pos: 20-21. GEG-LL. Pr: 0.6376
antigen_31|C1CA16|Aspartate--ammonia|XZV72292.1|tpos:1-330	noTP	0.999661	0.000045	0.000293	
antigen_32|C1CQI9|Hydroxyethylthiazole|XZV73103.1|tpos:1-267	noTP	0.997626	0.002267	0.000107	
antigen_115|B2IS28|Putative|XZV72693.1|tpos:1-139	noTP	0.998604	0.000584	0.000812	
antigen_61|P67506|tRNA|XZV72968.1|tpos:1-211	noTP	0.999460	0.000090	0.000450	
antigen_62|B2IMN3|Queuine|XZV72370.1|tpos:1-380	noTP	0.999230	0.000091	0.000679	
antigen_87|B1I9J5|Trigger|XZV72851.1|tpos:1-427	noTP	0.999715	0.000075	0.000210	
antigen_88|Q04KI2|Large|XZV71701.1|tpos:1-97	noTP	0.546005	0.001303	0.452691	
antigen_89|B2IPT6|Galactose-6-phosphate|XZV73387.1|tpos:1-171	noTP	0.999484	0.000424	0.000092	
antigen_118|Q97S36|Phenylalanine--tRNA|XZV72989.1|tpos:1-348	noTP	0.999682	0.000131	0.000187	
antigen_119|B8ZN60|N-(5'-phosphoribosyl)anthranilate|XZV72167.1|tpos:1-199	noTP	0.999923	0.000053	0.000025	
antigen_137|B2IS65|Small|XZV72729.1|tpos:1-121	noTP	0.998799	0.000138	0.001062	
antigen_150|C1CLK6|ATP|XZV71903.1|tpos:1-468	noTP	0.999297	0.000575	0.000128	
antigen_191|C1C9E8|UPF0154|XZV73514.1|tpos:1-82	SP	0.000763	0.999220	0.000017	CS pos: 20-21. ALG-GM. Pr: 0.9340
antigen_45|Q8DQS8|Cysteine--tRNA|XZV72999.1|tpos:1-447	noTP	0.999730	0.000215	0.000055	
antigen_111|B5E677|ATP|XZV71909.1|tpos:1-66	SP	0.028756	0.961617	0.009627	CS pos: 20-21. GEG-LL. Pr: 0.6376
