# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251009144009
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_125|Q8DPR6|ATP-dependent|XZV84918.1|tpos:1-1216	noTP	0.999935	0.000031	0.000034	
antigen_186|Q8DQZ7|DNA|XZV86061.1|tpos:1-353	noTP	0.997429	0.000516	0.002055	
antigen_187|Q97PT5|ATP|XZV85067.1|tpos:1-292	noTP	0.998289	0.000058	0.001653	
antigen_188|Q97R94|Gamma-glutamyl|XZV86531.1|tpos:1-420	noTP	0.999957	0.000031	0.000012	
antigen_7|B5E216|Regulatory|XZV85399.1|tpos:1-258	noTP	0.999917	0.000016	0.000067	
antigen_0|B8ZN62|Anthranilate|XZV85331.1|tpos:1-334	noTP	0.999917	0.000055	0.000028	
antigen_75|P22976|Probable|XZV85508.1|tpos:1-658	noTP	0.965923	0.008016	0.026061	
antigen_177|Q97QF9|Putative|XZV85001.1|tpos:1-119	noTP	0.997535	0.001367	0.001098	
antigen_178|B1IBP0|Nucleoid-associated|XZV84895.1|tpos:1-99	noTP	0.964451	0.000095	0.035454	
antigen_179|C1CP95|Large|XZV85872.1|tpos:1-137	noTP	0.989590	0.000058	0.010351	
antigen_77|B8ZJJ5|Adenylosuccinate|XZV86598.1|tpos:1-428	noTP	0.999820	0.000145	0.000035	
antigen_80|P63733|Carbamoyl|XZV85019.1|tpos:1-359	noTP	0.999759	0.000219	0.000022	
antigen_46|Q04JN6|Pyridoxal|XZV86351.1|tpos:1-193	noTP	0.764260	0.234151	0.001590	
antigen_47|Q97QW0|UPF0758|XZV84883.1|tpos:1-226	noTP	0.999758	0.000154	0.000087	
antigen_48|C1CIB5|Large|XZV85883.1|tpos:1-60	noTP	0.839942	0.005943	0.154115	
antigen_49|C1CIA3|Small|XZV85871.1|tpos:1-217	noTP	0.999896	0.000060	0.000044	
antigen_89|B2IPT6|Galactose-6-phosphate|XZV84950.1|tpos:1-171	noTP	0.999484	0.000424	0.000092	
antigen_93|B2ISI0|Leucine--tRNA|XZV85907.1|tpos:1-833	noTP	0.999780	0.000064	0.000156	
antigen_4|C1CUF5|Ribosomal|XZV85701.1|tpos:1-159	noTP	0.999868	0.000018	0.000114	
antigen_136|C1CIA0|Large|XZV85868.1|tpos:1-277	noTP	0.986631	0.000220	0.013149	
antigen_84|B8ZL30|Small|XZV85946.1|tpos:1-130	noTP	0.996345	0.000071	0.003584	
antigen_85|Q04KB7|Elongation|XZV84954.1|tpos:1-607	noTP	0.999199	0.000025	0.000776	
antigen_55|B1ICA2|UPF0122|XZV85031.1|tpos:1-110	noTP	0.999428	0.000350	0.000222	
antigen_56|B1I8Q1|Protein|XZV85428.1|tpos:1-388	noTP	0.999981	0.000012	0.000008	
antigen_57|Q04KB1|Exodeoxyribonuclease|XZV84960.1|tpos:1-70	noTP	0.999820	0.000025	0.000155	
antigen_137|B2IS65|Small|XZV85889.1|tpos:1-121	noTP	0.998799	0.000138	0.001062	
antigen_138|C1CCB4|UPF0371|XZV85974.1|tpos:1-494	noTP	0.999864	0.000054	0.000081	
antigen_159|C1CN42|N-acetyldiaminopimelate|XZV85565.1|tpos:1-376	noTP	0.999654	0.000112	0.000233	
antigen_111|B5E677|ATP|XZV85072.1|tpos:1-66	SP	0.028756	0.961617	0.009627	CS pos: 20-21. GEG-LL. Pr: 0.6376
antigen_112|C1CEF3|Galactose-6-phosphate|XZV84950.1|tpos:1-171	noTP	0.999484	0.000424	0.000092	
antigen_72|B5E699|Probable|XZV85089.1|tpos:1-311	noTP	0.999948	0.000037	0.000015	
antigen_73|Q04J98|D-alanine--D-alanine|XZV85206.1|tpos:1-347	noTP	0.988913	0.009577	0.001509	
