# SignalP-5.0	Organism: euk	Timestamp: 20250616101346
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_116|P0A0I7|Accessory|BX571857.1|tpos:87715-87925	OTHER	0.000267	0.999733	
antigen_10|Q2G023|SsrA-binding|BX571857.1|tpos:258962-259115	OTHER	0.000726	0.999274	
antigen_20|Q5HHK8|Glycine|BX571857.1|tpos:108044-108152	OTHER	0.003103	0.996897	
antigen_29|P67371|DegV|BX571857.1|tpos:246130-246406	OTHER	0.003377	0.996623	
antigen_86|P60946|Putative|BX571857.1|tpos:713407-713680	OTHER	0.061425	0.938575	
antigen_158|P65100|3-isopropylmalate|BX571857.1|tpos:653107-653454	OTHER	0.001309	0.998691	
antigen_168|A0A0H3K6Z9|Staphylococcal|BX571857.1|tpos:134949-135179	SP(Sec/SPI)	0.918314	0.081686	CS pos: 22-23. VFT-TE. Pr: 0.3242
antigen_34|Q6GC27|Methionine|BX571857.1|tpos:143946-144286	OTHER	0.000494	0.999506	
antigen_95|Q7A7B2|Transcription-repair-coupling|BX571857.1|tpos:377481-377722	OTHER	0.000314	0.999686	
antigen_84|A5ITJ2|Glutamate-1-semialdehyde|BX571857.1|tpos:601847-602274	OTHER	0.001482	0.998518	
antigen_79|Q2FK09|Transcriptional|BX571857.1|tpos:87715-87960	OTHER	0.000267	0.999733	
antigen_134|A7X1P4|DNA|BX571857.1|tpos:395831-397268	OTHER	0.000300	0.999700	
antigen_150|O50581|ATP-dependent|BX571857.1|tpos:377369-377925	OTHER	0.000186	0.999814	
antigen_80|Q5HG90|Homoserine|BX571857.1|tpos:194984-195221	OTHER	0.006033	0.993967	
antigen_89|Q2YU53|Probable|BX571857.1|tpos:620749-621057	OTHER	0.000330	0.999670	
antigen_21|Q6GCF3|Putative|BX571857.1|tpos:105493-105714	OTHER	0.012943	0.987057	
antigen_69|A5IQW9|Nucleotide-binding|BX571857.1|tpos:252926-253228	OTHER	0.000909	0.999091	
antigen_112|Q99V03|Spermidine/putrescine|BX571857.1|tpos:266419-266665	OTHER	0.000738	0.999262	
antigen_164|Q6GIM9|Putative|BX571857.1|tpos:251818-251978	OTHER	0.000336	0.999664	
antigen_195|A7X2E3|Holliday|BX571857.1|tpos:467208-467415	OTHER	0.002060	0.997940	
antigen_14|A5IRD0|Na(+)/H(+)|BX571857.1|tpos:206559-206947	OTHER	0.022164	0.977836	
antigen_68|Q2FJK1|Uncharacterized|BX571857.1|tpos:138483-138746	SP(Sec/SPI)	0.844857	0.155143	CS pos: 23-24. GGC-GN. Pr: 0.3123
antigen_139|P65968|Ribosome-binding|BX571857.1|tpos:398854-398969	OTHER	0.000369	0.999631	
antigen_146|Q8NXW9|Putative|BX571857.1|tpos:189877-190342	OTHER	0.000794	0.999206	
antigen_12|A7X4W4|Peptide|BX571857.1|tpos:248350-248687	OTHER	0.000198	0.999802	
antigen_26|Q5HHQ3|Nucleotide-binding|BX571857.1|tpos:252926-253228	OTHER	0.000909	0.999091	
antigen_63|P65177|Ribitol-5-phosphate|BX571857.1|tpos:83411-83648	OTHER	0.004723	0.995277	
antigen_193|P68821|Phosphoglycerate|BX571857.1|tpos:255911-256306	OTHER	0.000513	0.999487	
antigen_87|Q2FXU5|Aspartate--tRNA|BX571857.1|tpos:163984-164439	OTHER	0.001120	0.998880	
antigen_135|Q5HFW9|Asparagine--tRNA|BX571857.1|tpos:163978-164419	OTHER	0.000812	0.999188	
antigen_115|Q7A7G0|Uncharacterized|BX571857.1|tpos:138483-138751	SP(Sec/SPI)	0.844857	0.155143	CS pos: 23-24. GGC-GN. Pr: 0.3123
antigen_113|Q2FKQ5|Chromosomal|BX571857.1|tpos:166-618	OTHER	0.000553	0.999447	
antigen_177|P60611|Transcriptional|BX571857.1|tpos:87715-87960	OTHER	0.000267	0.999733	
antigen_72|P99088|Enolase|BX571857.1|tpos:257110-257543	OTHER	0.000942	0.999058	
antigen_45|Q6GJE0|Serine|BX571857.1|tpos:251895-251973	OTHER	0.003797	0.996203	
antigen_61|Q6GIN8|Protein|BX571857.1|tpos:247386-248228	OTHER	0.000289	0.999711	
antigen_91|Q6GIE0|Na(+)/H(+)|BX571857.1|tpos:207056-207212	OTHER	0.016282	0.983718	
antigen_140|Q7A417|Putative|BX571857.1|tpos:726950-727266	OTHER	0.000749	0.999251	
antigen_152|Q2FYU5|Small|BX571857.1|tpos:421301-421389	OTHER	0.000483	0.999517	
antigen_153|Q6GHG2|Small|BX571857.1|tpos:399640-399728	OTHER	0.000618	0.999382	
antigen_159|P12053|Replication|BX571857.1|tpos:43154-43266	OTHER	0.000403	0.999597	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|BX571857.1|tpos:406507-407020	OTHER	0.000744	0.999256	
antigen_182|Q2FFV9|Fluoride-specific|BX571857.1|tpos:573692-573801	OTHER	0.030863	0.969137	
antigen_18|Q5HIH8|Putative|BX571857.1|tpos:157537-157636	OTHER	0.000609	0.999391	
antigen_19|P68789|Elongation|BX571857.1|tpos:344811-345199	OTHER	0.000554	0.999446	
antigen_2|A7X1Y9|Large|BX571857.1|tpos:421113-421161	OTHER	0.005658	0.994342	
antigen_43|P06886|Toxic|BX571857.1|tpos:134723-134837	OTHER	0.000326	0.999674	
antigen_82|A7X4V7|Serine|BX571857.1|tpos:153280-153448	OTHER	0.000647	0.999353	
antigen_129|P63980|DNA|BX571857.1|tpos:396645-397122	OTHER	0.000978	0.999022	
antigen_49|Q6GJN0|Uncharacterized|BX571857.1|tpos:138483-138751	SP(Sec/SPI)	0.844857	0.155143	CS pos: 23-24. GGC-GN. Pr: 0.3123
antigen_171|Q6GF16|2-isopropylmalate|BX571857.1|tpos:288831-289168	OTHER	0.000344	0.999656	
antigen_30|P65288|Lipase|BX571857.1|tpos:183424-183474	OTHER	0.489792	0.510208	
antigen_32|Q5HFH6|Elongation|BX571857.1|tpos:344809-345279	OTHER	0.000771	0.999229	
antigen_36|Q6GAB5|Spermidine/putrescine|BX571857.1|tpos:266419-266665	OTHER	0.000738	0.999262	
antigen_48|Q936F2|Uncharacterized|BX571857.1|tpos:25322-25577	SP(Sec/SPI)	0.858095	0.141905	CS pos: 24-25. TAG-CG. Pr: 0.2208
antigen_50|P63730|Carbamoyl|BX571857.1|tpos:373800-374165	OTHER	0.000923	0.999077	
antigen_121|Q99U50|L-threonine|BX571857.1|tpos:654028-654361	OTHER	0.001418	0.998582	
antigen_149|Q99QV7|Putative|BX571857.1|tpos:143946-144169	OTHER	0.000494	0.999506	
antigen_13|Q6GHM6|Guanylate|BX571857.1|tpos:376535-376741	OTHER	0.002482	0.997518	
antigen_66|Q2FF66|3-isopropylmalate|BX571857.1|tpos:653107-653454	OTHER	0.001309	0.998691	
