# SignalP-5.0	Organism: euk	Timestamp: 20250616101346
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_168|A0A0H3K6Z9|Staphylococcal|BA000018.3|tpos:637462-637595	OTHER	0.000680	0.999320	
antigen_192|P30329|Arsenical|BA000018.3|tpos:566220-566648	OTHER	0.183443	0.816557	
antigen_113|Q2FKQ5|Chromosomal|BA000018.3|tpos:166-618	OTHER	0.000553	0.999447	
antigen_19|P68789|Elongation|BA000018.3|tpos:307334-307782	OTHER	0.000766	0.999234	
antigen_33|Q2FWH7|Sensor|BA000018.3|tpos:748616-748834	OTHER	0.001305	0.998695	
antigen_68|Q2FJK1|Uncharacterized|BA000018.3|tpos:144052-144315	SP(Sec/SPI)	0.831844	0.168156	CS pos: 23-24. GGC-GN. Pr: 0.3021
antigen_34|Q6GC27|Methionine|BA000018.3|tpos:298822-299079	OTHER	0.000740	0.999260	
antigen_138|Q5HE63|Deoxyribose-phosphate|BA000018.3|tpos:47919-48138	OTHER	0.001357	0.998643	
antigen_50|P63730|Carbamoyl|BA000018.3|tpos:424173-424331	OTHER	0.001254	0.998746	
antigen_79|Q2FK09|Transcriptional|BA000018.3|tpos:95506-95751	OTHER	0.000267	0.999733	
antigen_43|P06886|Toxic|BA000018.3|tpos:637363-637596	SP(Sec/SPI)	0.960039	0.039961	CS pos: 21-22. TIA-TD. Pr: 0.5399
antigen_110|A6U0Z9|Ribosomal|BA000018.3|tpos:357267-357577	OTHER	0.000541	0.999459	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|BA000018.3|tpos:57944-58404	OTHER	0.000602	0.999398	
antigen_100|Q5HGP6|Cell|BA000018.3|tpos:359679-360148	OTHER	0.000519	0.999481	
antigen_32|Q5HFH6|Elongation|BA000018.3|tpos:335580-336050	OTHER	0.000771	0.999229	
antigen_134|A7X1P4|DNA|BA000018.3|tpos:387216-388653	OTHER	0.000300	0.999700	
antigen_36|Q6GAB5|Spermidine/putrescine|BA000018.3|tpos:239288-239594	OTHER	0.001222	0.998778	
antigen_150|O50581|ATP-dependent|BA000018.3|tpos:164996-165407	OTHER	0.001193	0.998807	
antigen_146|Q8NXW9|Putative|BA000018.3|tpos:193833-194298	OTHER	0.000794	0.999206	
antigen_91|Q6GIE0|Na(+)/H(+)|BA000018.3|tpos:209049-209205	OTHER	0.016282	0.983718	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|BA000018.3|tpos:397904-398417	OTHER	0.000744	0.999256	
antigen_132|Q2YV11|Putative|BA000018.3|tpos:57936-58430	OTHER	0.000754	0.999246	
antigen_194|Q2FEK3|Urease|BA000018.3|tpos:725367-725937	OTHER	0.001156	0.998844	
antigen_174|Q2FHM8|DNA-directed|BA000018.3|tpos:368134-368205	OTHER	0.000872	0.999128	
antigen_177|P60611|Transcriptional|BA000018.3|tpos:95506-95751	OTHER	0.000267	0.999733	
antigen_48|Q936F2|Uncharacterized|BA000018.3|tpos:33305-33558	SP(Sec/SPI)	0.939134	0.060866	CS pos: 22-23. TAG-CG. Pr: 0.2408
antigen_149|Q99QV7|Putative|BA000018.3|tpos:216182-216394	OTHER	0.001044	0.998956	
antigen_4|Q2YSI3|Histidinol-phosphate|BA000018.3|tpos:240137-240488	OTHER	0.001066	0.998934	
antigen_30|P65288|Lipase|BA000018.3|tpos:113573-114250	SP(Sec/SPI)	0.824765	0.175235	CS pos: 31-32. AQA-SE. Pr: 0.4962
antigen_76|Q5HGQ3|Transcriptional|BA000018.3|tpos:357119-357261	OTHER	0.000924	0.999076	
antigen_106|A0A0H3K9F2|Low|BA000018.3|tpos:601185-601338	OTHER	0.007514	0.992486	
antigen_102|A7WY61|Small|BA000018.3|tpos:128124-128203	OTHER	0.000846	0.999154	
antigen_182|Q2FFV9|Fluoride-specific|BA000018.3|tpos:568505-568614	OTHER	0.030863	0.969137	
antigen_116|P0A0I7|Accessory|BA000018.3|tpos:95506-95716	OTHER	0.000267	0.999733	
antigen_115|Q7A7G0|Uncharacterized|BA000018.3|tpos:144052-144320	SP(Sec/SPI)	0.831844	0.168156	CS pos: 23-24. GGC-GN. Pr: 0.3021
antigen_112|Q99V03|Spermidine/putrescine|BA000018.3|tpos:239288-239594	OTHER	0.001222	0.998778	
antigen_161|P99154|Large|BA000018.3|tpos:179019-179140	OTHER	0.000499	0.999501	
antigen_111|A5ISH9|DNA|BA000018.3|tpos:647389-647648	OTHER	0.001005	0.998995	
antigen_49|Q6GJN0|Uncharacterized|BA000018.3|tpos:144052-144320	SP(Sec/SPI)	0.831844	0.168156	CS pos: 23-24. GGC-GN. Pr: 0.3021
antigen_54|A5IPU8|Small|BA000018.3|tpos:128124-128203	OTHER	0.000846	0.999154	
antigen_55|P65855|tRNA|BA000018.3|tpos:390404-390708	OTHER	0.000749	0.999251	
antigen_164|Q6GIM9|Putative|BA000018.3|tpos:176746-176827	OTHER	0.004451	0.995549	
antigen_195|A7X2E3|Holliday|BA000018.3|tpos:458847-459054	OTHER	0.002060	0.997940	
antigen_41|Q5HEC4|Potassium-transporting|BA000018.3|tpos:24713-25380	OTHER	0.000452	0.999548	
