# SignalP-5.0	Organism: euk	Timestamp: 20251006210730
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_35|A6U284|UPF0473|WP_000134779.1|tpos:1-102	OTHER	0.000139	0.999861	
antigen_36|Q6GAB5|Spermidine/putrescine|WP_000433551.1|tpos:1-364	OTHER	0.001553	0.998447	
antigen_55|P65855|tRNA|WP_000282298.1|tpos:1-305	OTHER	0.000749	0.999251	
antigen_56|P61059|Large|WP_000024827.1|tpos:1-207	OTHER	0.000502	0.999498	
antigen_57|Q2FY46|Exodeoxyribonuclease|WP_001286928.1|tpos:1-445	OTHER	0.000401	0.999599	
antigen_180|P99070|Succinate--CoA|WP_000110253.1|tpos:1-302	OTHER	0.001476	0.998524	
antigen_181|P66998|Anthranilate|WP_000173833.1|tpos:1-332	OTHER	0.001211	0.998789	
antigen_187|Q6GFW5|UPF0354|WP_001091387.1|tpos:1-285	OTHER	0.000599	0.999401	
antigen_192|P30329|Arsenical|WP_001838797.1|tpos:2-430	OTHER	0.065956	0.934044	
antigen_17|P60735|Large|WP_000547687.1|tpos:1-105	OTHER	0.001468	0.998532	
antigen_87|Q2FXU5|Aspartate--tRNA|WP_000044799.1|tpos:1-588	OTHER	0.001598	0.998402	
antigen_4|Q2YSI3|Histidinol-phosphate|WP_000663030.1|tpos:1-352	OTHER	0.001066	0.998934	
antigen_88|P64108|3-hydroxyacyl-[acyl-carrier-protein]|WP_000447678.1|tpos:1-146	OTHER	0.000512	0.999488	
antigen_89|Q2YU53|Probable|WP_001140871.1|tpos:1-309	OTHER	0.000330	0.999670	
antigen_90|A5IRH5|Adapter|WP_001217728.1|tpos:1-239	OTHER	0.000648	0.999352	
antigen_165|P65407|Molybdopterin|WP_000259717.1|tpos:1-419	OTHER	0.000842	0.999158	
antigen_179|Q5HEW2|Serine|WP_001038872.1|tpos:1-239	SP(Sec/SPI)	0.957910	0.042090	CS pos: 24-25. INA-AV. Pr: 0.8559
antigen_193|P68821|Phosphoglycerate|WP_001074749.1|tpos:1-396	OTHER	0.000513	0.999487	
antigen_101|A6QHC1|Ribosomal|WP_001104607.1|tpos:1-312	OTHER	0.001015	0.998985	
antigen_115|Q7A7G0|Uncharacterized|WP_000540323.1|tpos:1-266	SP(Sec/SPI)	0.792772	0.207228	CS pos: 23-24. IGC-NK. Pr: 0.2831
antigen_10|Q2G023|SsrA-binding|WP_001085183.1|tpos:1-154	OTHER	0.000726	0.999274	
antigen_11|A6U1T3|3-phosphoshikimate|WP_000253231.1|tpos:1-432	OTHER	0.000355	0.999645	
antigen_19|P68789|Elongation|WP_000090315.1|tpos:1-693	OTHER	0.000899	0.999101	
antigen_31|A7X5F7|Small|WP_000124353.1|tpos:1-92	OTHER	0.000631	0.999369	
antigen_164|Q6GIM9|Putative|WP_001224793.1|tpos:1-161	OTHER	0.000333	0.999667	
antigen_79|Q2FK09|Transcriptional|WP_000645452.1|tpos:1-246	OTHER	0.000267	0.999733	
antigen_80|Q5HG90|Homoserine|WP_000073180.1|tpos:1-304	OTHER	0.002130	0.997870	
antigen_103|Q6GJE9|Pyridoxal|WP_000690439.1|tpos:1-186	OTHER	0.006762	0.993238	
antigen_105|P65664|Aspartate|WP_000621532.1|tpos:1-127	OTHER	0.001979	0.998021	
antigen_107|Q6GEI4|Large|WP_000024827.1|tpos:1-207	OTHER	0.000502	0.999498	
antigen_167|A6U3W5|Large|WP_000615921.1|tpos:1-122	OTHER	0.001670	0.998330	
antigen_136|Q2FG95|Probable|WP_000717800.1|tpos:1-291	OTHER	0.066182	0.933818	
antigen_137|Q5HHB7|ATP-dependent|WP_000154921.1|tpos:1-1217	OTHER	0.001367	0.998633	
antigen_81|A6U2U8|UPF0342|WP_000290301.1|tpos:1-114	OTHER	0.000273	0.999727	
antigen_82|A7X4V7|Serine|WP_000120494.1|tpos:1-412	OTHER	0.000896	0.999104	
antigen_170|Q2FFJ5|Glutamyl-tRNA(Gln)|WP_000027919.1|tpos:1-485	OTHER	0.000247	0.999753	
antigen_0|A8Z2N1|Probable|WP_000872660.1|tpos:1-407	OTHER	0.000520	0.999480	
antigen_96|Q6G7K5|ATP|WP_000974881.1|tpos:1-502	OTHER	0.000762	0.999238	
antigen_97|A8Z3M0|Ribosomal|WP_000468384.1|tpos:1-311	OTHER	0.000512	0.999488	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|WP_000259692.1|tpos:1-514	OTHER	0.000759	0.999241	
antigen_83|Q2YUL2|Thiamine-phosphate|WP_000483153.1|tpos:1-213	OTHER	0.002515	0.997485	
