# SignalP-5.0	Organism: euk	Timestamp: 20250616101346
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_8|P64400|33|CP002114.3|tpos:162546-162838	OTHER	0.003241	0.996759	
antigen_34|Q6GC27|Methionine|CP002114.3|tpos:292033-292295	OTHER	0.000817	0.999183	
antigen_22|Q2FV63|Copper|CP002114.3|tpos:820163-820230	OTHER	0.001140	0.998860	
antigen_63|P65177|Ribitol-5-phosphate|CP002114.3|tpos:85946-86183	OTHER	0.003804	0.996196	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|CP002114.3|tpos:45982-46244	OTHER	0.001836	0.998164	
antigen_73|A8Z3N5|Bifunctional|CP002114.3|tpos:359168-359342	OTHER	0.000453	0.999547	
antigen_5|Q7A768|Putative|CP002114.3|tpos:190706-191084	OTHER	0.001438	0.998562	
antigen_49|Q6GJN0|Uncharacterized|CP002114.3|tpos:138066-138326	SP(Sec/SPI)	0.861436	0.138564	CS pos: 23-24. GGC-GN. Pr: 0.2993
antigen_80|Q5HG90|Homoserine|CP002114.3|tpos:407613-407916	OTHER	0.002130	0.997870	
antigen_95|Q7A7B2|Transcription-repair-coupling|CP002114.3|tpos:369494-369886	OTHER	0.000738	0.999262	
antigen_113|Q2FKQ5|Chromosomal|CP002114.3|tpos:1-453	OTHER	0.000553	0.999447	
antigen_194|Q2FEK3|Urease|CP002114.3|tpos:729851-730421	OTHER	0.001156	0.998844	
antigen_99|Q2YT14|Glycine--tRNA|CP002114.3|tpos:507435-507897	OTHER	0.001467	0.998533	
antigen_46|Q2YWH4|Carbamate|CP002114.3|tpos:349422-349730	OTHER	0.064489	0.935511	
antigen_139|P65968|Ribosome-binding|CP002114.3|tpos:386186-386301	OTHER	0.000369	0.999631	
antigen_148|P72358|Antiholin-like|CP002114.3|tpos:88707-88853	OTHER	0.006802	0.993198	
antigen_156|A8YZL5|Pyridoxal|CP002114.3|tpos:168731-169025	OTHER	0.000368	0.999632	
antigen_115|Q7A7G0|Uncharacterized|CP002114.3|tpos:138066-138326	SP(Sec/SPI)	0.861436	0.138564	CS pos: 23-24. GGC-GN. Pr: 0.2993
antigen_121|Q99U50|L-threonine|CP002114.3|tpos:142880-143092	OTHER	0.002483	0.997517	
antigen_103|Q6GJE9|Pyridoxal|CP002114.3|tpos:169027-169211	OTHER	0.006762	0.993238	
antigen_36|Q6GAB5|Spermidine/putrescine|CP002114.3|tpos:235118-235424	OTHER	0.001222	0.998778	
antigen_164|Q6GIM9|Putative|CP002114.3|tpos:172870-172951	OTHER	0.004451	0.995549	
antigen_129|P63980|DNA|CP002114.3|tpos:383981-384458	OTHER	0.000978	0.999022	
antigen_150|O50581|ATP-dependent|CP002114.3|tpos:369233-369918	OTHER	0.000485	0.999515	
antigen_20|Q5HHK8|Glycine|CP002114.3|tpos:109248-109356	OTHER	0.003103	0.996897	
antigen_92|A6U0U2|Phosphopantetheine|CP002114.3|tpos:336190-336349	OTHER	0.000418	0.999582	
antigen_111|A5ISH9|DNA|CP002114.3|tpos:342418-342942	OTHER	0.000714	0.999286	
antigen_89|Q2YU53|Probable|CP002114.3|tpos:626873-627181	OTHER	0.000298	0.999702	
antigen_71|Q6GKT7|Histidine|CP002114.3|tpos:3221-3724	OTHER	0.000610	0.999390	
antigen_140|Q7A417|Putative|CP002114.3|tpos:734448-734764	OTHER	0.000740	0.999260	
antigen_161|P99154|Large|CP002114.3|tpos:175136-175257	OTHER	0.000499	0.999501	
antigen_29|P67371|DegV|CP002114.3|tpos:244411-244687	OTHER	0.003377	0.996623	
antigen_134|A7X1P4|DNA|CP002114.3|tpos:383167-384604	OTHER	0.000286	0.999714	
antigen_45|Q6GJE0|Serine|CP002114.3|tpos:172783-172997	OTHER	0.001224	0.998776	
antigen_37|Q2YY04|Signal|CP002114.3|tpos:754464-754700	OTHER	0.000591	0.999409	
antigen_137|Q5HHB7|ATP-dependent|CP002114.3|tpos:283732-284948	OTHER	0.001367	0.998633	
antigen_13|Q6GHM6|Guanylate|CP002114.3|tpos:363337-363543	OTHER	0.002482	0.997518	
antigen_10|Q2G023|SsrA-binding|CP002114.3|tpos:257947-258100	OTHER	0.000726	0.999274	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|CP002114.3|tpos:394012-394525	OTHER	0.000744	0.999256	
antigen_152|Q2FYU5|Small|CP002114.3|tpos:409677-409765	OTHER	0.000483	0.999517	
antigen_106|A0A0H3K9F2|Low|CP002114.3|tpos:613417-613570	OTHER	0.007514	0.992486	
antigen_43|P06886|Toxic|CP002114.3|tpos:132128-132239	OTHER	0.000798	0.999202	
antigen_7|Q99WM3|Probable|CP002114.3|tpos:117469-117861	OTHER	0.012061	0.987939	
antigen_4|Q2YSI3|Histidinol-phosphate|CP002114.3|tpos:235968-236319	OTHER	0.001066	0.998934	
