# SignalP-5.0	Organism: euk	Timestamp: 20250616101346
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_199|Q2G2A2|UPF0223|CP000253.1|tpos:312223-312313	OTHER	0.000219	0.999781	
antigen_79|Q2FK09|Transcriptional|CP000253.1|tpos:7692-7797	OTHER	0.000752	0.999248	
antigen_134|A7X1P4|DNA|CP000253.1|tpos:366756-368193	OTHER	0.000300	0.999700	
antigen_198|Q9ZEH3|UvrABC|CP000253.1|tpos:327439-328031	OTHER	0.000347	0.999653	
antigen_73|A8Z3N5|Bifunctional|CP000253.1|tpos:149245-149309	OTHER	0.000233	0.999767	
antigen_74|Q7A5S6|Nuclease|CP000253.1|tpos:394865-395807	OTHER	0.000512	0.999488	
antigen_36|Q6GAB5|Spermidine/putrescine|CP000253.1|tpos:59131-59449	OTHER	0.000436	0.999564	
antigen_140|Q7A417|Putative|CP000253.1|tpos:732930-733246	OTHER	0.000749	0.999251	
antigen_26|Q5HHQ3|Nucleotide-binding|CP000253.1|tpos:237007-237309	OTHER	0.000909	0.999091	
antigen_194|Q2FEK3|Urease|CP000253.1|tpos:728384-728954	OTHER	0.001156	0.998844	
antigen_111|A5ISH9|DNA|CP000253.1|tpos:326423-326943	OTHER	0.000814	0.999186	
antigen_30|P65288|Lipase|CP000253.1|tpos:97054-97730	SP(Sec/SPI)	0.784212	0.215788	CS pos: 31-32. AQA-SE. Pr: 0.4494
antigen_115|Q7A7G0|Uncharacterized|CP000253.1|tpos:17400-17625	OTHER	0.000294	0.999706	
antigen_168|A0A0H3K6Z9|Staphylococcal|CP000253.1|tpos:122723-122953	SP(Sec/SPI)	0.955488	0.044512	CS pos: 22-23. VFT-AE. Pr: 0.5154
antigen_55|P65855|tRNA|CP000253.1|tpos:369946-370250	OTHER	0.000749	0.999251	
antigen_5|Q7A768|Putative|CP000253.1|tpos:107429-107820	OTHER	0.011037	0.988963	
antigen_184|A7X1D2|Cell|CP000253.1|tpos:340368-340554	OTHER	0.000772	0.999228	
antigen_131|Q2YXC9|UvrABC|CP000253.1|tpos:327439-328031	OTHER	0.000347	0.999653	
antigen_147|A6QHI5|UPF0735|CP000253.1|tpos:400236-400304	OTHER	0.007080	0.992920	
antigen_7|Q99WM3|Probable|CP000253.1|tpos:107429-107821	OTHER	0.011037	0.988963	
antigen_37|Q2YY04|Signal|CP000253.1|tpos:8300-8519	OTHER	0.000448	0.999552	
antigen_125|A6U0B2|NAD|CP000253.1|tpos:281693-281961	OTHER	0.001114	0.998886	
antigen_32|Q5HFH6|Elongation|CP000253.1|tpos:286492-286941	OTHER	0.000663	0.999337	
antigen_68|Q2FJK1|Uncharacterized|CP000253.1|tpos:17374-17624	SP(Sec/SPI)	0.923937	0.076063	CS pos: 22-23. TAG-CG. Pr: 0.2402
antigen_33|Q2FWH7|Sensor|CP000253.1|tpos:663567-664451	OTHER	0.000497	0.999503	
antigen_48|Q936F2|Uncharacterized|CP000253.1|tpos:17648-17903	SP(Sec/SPI)	0.874300	0.125700	CS pos: 24-25. TAG-CG. Pr: 0.3003
antigen_44|Q6GD73|Adenylosuccinate|CP000253.1|tpos:6895-7321	OTHER	0.002585	0.997415	
antigen_177|P60611|Transcriptional|CP000253.1|tpos:7692-7797	OTHER	0.000752	0.999248	
antigen_53|Q2FIK4|Extracellular|CP000253.1|tpos:245757-246096	SP(Sec/SPI)	0.953950	0.046050	CS pos: 26-27. AKA-SV. Pr: 0.4537
antigen_42|A5IPD1|Antiholin-like|CP000253.1|tpos:78693-78837	OTHER	0.012612	0.987388	
antigen_112|Q99V03|Spermidine/putrescine|CP000253.1|tpos:59131-59449	OTHER	0.000436	0.999564	
antigen_149|Q99QV7|Putative|CP000253.1|tpos:59147-59349	OTHER	0.001402	0.998598	
antigen_113|Q2FKQ5|Chromosomal|CP000253.1|tpos:166-618	OTHER	0.000553	0.999447	
antigen_129|P63980|DNA|CP000253.1|tpos:367570-368047	OTHER	0.000978	0.999022	
antigen_106|A0A0H3K9F2|Low|CP000253.1|tpos:609373-609526	OTHER	0.007514	0.992486	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|CP000253.1|tpos:377536-378049	OTHER	0.000744	0.999256	
antigen_89|Q2YU53|Probable|CP000253.1|tpos:622774-623082	OTHER	0.000330	0.999670	
antigen_78|Q2FZJ0|Phosphoribosylformylglycinamidine|CP000253.1|tpos:302684-303412	OTHER	0.000773	0.999227	
antigen_3|Q6GB78|Ribosome|CP000253.1|tpos:230872-231061	OTHER	0.000383	0.999617	
antigen_139|P65968|Ribosome-binding|CP000253.1|tpos:369780-369895	OTHER	0.000369	0.999631	
antigen_14|A5IRD0|Na(+)/H(+)|CP000253.1|tpos:189641-190448	OTHER	0.222139	0.777861	
antigen_150|O50581|ATP-dependent|CP000253.1|tpos:353203-353888	OTHER	0.000485	0.999515	
antigen_49|Q6GJN0|Uncharacterized|CP000253.1|tpos:17649-17901	SP(Sec/SPI)	0.925400	0.074600	CS pos: 23-24. TAG-CG. Pr: 0.3177
antigen_121|Q99U50|L-threonine|CP000253.1|tpos:389969-390256	OTHER	0.000911	0.999089	
antigen_95|Q7A7B2|Transcription-repair-coupling|CP000253.1|tpos:146301-147468	OTHER	0.000931	0.999069	
antigen_159|P12053|Replication|CP000253.1|tpos:35499-35611	OTHER	0.000403	0.999597	
antigen_41|Q5HEC4|Potassium-transporting|CP000253.1|tpos:389945-390071	OTHER	0.000637	0.999363	
antigen_34|Q6GC27|Methionine|CP000253.1|tpos:59131-59362	OTHER	0.000436	0.999564	
antigen_69|A5IQW9|Nucleotide-binding|CP000253.1|tpos:237007-237309	OTHER	0.000909	0.999091	
antigen_64|Q6GID8|Na(+)/H(+)|CP000253.1|tpos:190567-190678	OTHER	0.017602	0.982398	
antigen_20|Q5HHK8|Glycine|CP000253.1|tpos:249486-249611	OTHER	0.000692	0.999308	
antigen_43|P06886|Toxic|CP000253.1|tpos:120025-120117	OTHER	0.000745	0.999255	
antigen_46|Q2YWH4|Carbamate|CP000253.1|tpos:333594-333902	OTHER	0.064881	0.935119	
antigen_21|Q6GCF3|Putative|CP000253.1|tpos:96264-96485	OTHER	0.010530	0.989470	
antigen_148|P72358|Antiholin-like|CP000253.1|tpos:78691-78837	OTHER	0.006802	0.993198	
antigen_192|P30329|Arsenical|CP000253.1|tpos:868134-868228	OTHER	0.026408	0.973592	
antigen_19|P68789|Elongation|CP000253.1|tpos:286491-286939	OTHER	0.000766	0.999234	
