# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251001155155
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_61|Q8YG75|GTPase|NC_017246.1|tpos:218663-218973	noTP	0.999817	0.000073	0.000110	
antigen_137|Q8YG89|Cysteine--tRNA|NC_017246.1|tpos:221696-222201	noTP	0.999301	0.000100	0.000599	
antigen_15|Q8YBA4|Protein|NC_017247.1|tpos:75948-76580	noTP	0.997617	0.000103	0.002280	
antigen_20|C0RI01|Holo-[acyl-carrier-protein]|NC_017246.1|tpos:217959-218092	noTP	0.989245	0.010182	0.000572	
antigen_22|P63566|Acetylornithine|NC_017246.1|tpos:108537-108939	noTP	0.999888	0.000103	0.000009	
antigen_36|C0RM77|Urocanate|NC_017247.1|tpos:291839-292395	noTP	0.999936	0.000044	0.000019	
antigen_84|C0RFD2|tRNA|NC_017246.1|tpos:598430-598788	noTP	0.999697	0.000254	0.000049	
antigen_31|C0RLC2|Glycerol-3-phosphate|NC_017247.1|tpos:184462-184662	noTP	0.993685	0.004864	0.001451	
antigen_9|Q8YHC4|UvrABC|NC_017246.1|tpos:356183-357156	noTP	0.999911	0.000026	0.000063	
antigen_60|Q8YCN8|Nickel|NC_017246.1|tpos:620177-620418	noTP	0.990575	0.001199	0.008226	
antigen_151|C0RFL5|7-cyano-7-deazaguanine|NC_017246.1|tpos:624342-624573	noTP	0.925512	0.073944	0.000545	
antigen_62|Q8YGM0|Lipoprotein-releasing|NC_017247.1|tpos:209070-209291	noTP	0.999736	0.000157	0.000107	
antigen_161|Q8YCG3|Fe(3+)|NC_017246.1|tpos:36694-37022	noTP	0.854300	0.001866	0.143833	
antigen_183|C0RIA3|Transcriptional|NC_017246.1|tpos:251175-251332	noTP	0.999903	0.000004	0.000093	
antigen_197|Q8YIM6|Cell-division|NC_017246.1|tpos:510439-511473	noTP	0.999957	0.000037	0.000005	
antigen_32|Q8YDS2|Leu/Ile/Val-binding|NC_017247.1|tpos:299784-300020	SP	0.000132	0.999680	0.000188	CS pos: 19-20. SSA-AE. Pr: 0.7240
antigen_77|Q8YGK3|NADH-quinone|NC_017246.1|tpos:260813-261208	noTP	0.999660	0.000062	0.000278	
antigen_30|C0RIG5|tRNA-cytidine(32)|NC_017246.1|tpos:270000-270292	noTP	0.999952	0.000022	0.000027	
antigen_33|C0RI03|Ribonuclease|NC_017246.1|tpos:218371-218615	noTP	0.999079	0.000025	0.000896	
antigen_88|Q8YEA2|tRNA-2-methylthio-N(6)-dimethylallyladenosine|NC_017246.1|tpos:612296-612699	noTP	0.999456	0.000506	0.000038	
antigen_149|Q8YFR1|4-hydroxy-3-methylbut-2-enyl|NC_017246.1|tpos:160513-160858	noTP	0.990424	0.002113	0.007463	
antigen_175|C0RIE0|NADH-quinone|NC_017246.1|tpos:260382-260574	noTP	0.998754	0.001170	0.000076	
antigen_177|Q8YH20|Beta-(1-->2)glucan|NC_017246.1|tpos:677409-677625	noTP	0.999828	0.000042	0.000130	
antigen_51|C0RIA7|Transcription|NC_017246.1|tpos:252076-252246	noTP	0.992517	0.005466	0.002017	
antigen_34|C0RLB8|Putative|NC_017247.1|tpos:182973-183134	noTP	0.999787	0.000089	0.000124	
