# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251001155155
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_150|Q8YJ23|Leu/Ile/Val-binding|NC_003317.1|tpos:88622-88992	SP	0.000068	0.999876	0.000056	CS pos: 23-24. AWA-DV. Pr: 0.8983
antigen_39|Q8YHG9|3-hydroxyacyl-[acyl-carrier-protein]|NC_003317.1|tpos:278141-278297	noTP	0.999835	0.000140	0.000026	
antigen_54|C0RJK4|Elongation|NC_003318.1|tpos:141960-142348	noTP	0.992695	0.000503	0.006803	
antigen_114|C0RHQ4|HTH-type|NC_003317.1|tpos:465403-465600	noTP	0.998974	0.000239	0.000787	
antigen_53|Q8YFD6|Protein|NC_003317.1|tpos:86631-86949	noTP	0.999081	0.000494	0.000425	
antigen_123|Q8YHH4|Uridylate|NC_003317.1|tpos:59745-59922	SP	0.420646	0.553860	0.025494	CS pos: 17-18. VDA-RS. Pr: 0.9374
antigen_82|Q8YEM5|Cytochrome|NC_003317.1|tpos:221850-222042	noTP	0.996228	0.001921	0.001851	
antigen_98|C0RGD6|Argininosuccinate|NC_003317.1|tpos:145679-145801	noTP	0.976764	0.022821	0.000415	
antigen_188|Q8YDG6|Putative|NC_003318.1|tpos:74862-75213	SP	0.002211	0.996205	0.001584	CS pos: 19-20. ASA-QS. Pr: 0.6012
antigen_192|C0RGK7|Integration|NC_003317.1|tpos:294917-295008	noTP	0.998652	0.000599	0.000748	
antigen_22|P63566|Acetylornithine|NC_003318.1|tpos:265230-265627	noTP	0.999593	0.000188	0.000219	
antigen_7|C0RJJ4|Large|NC_003317.1|tpos:256979-257115	noTP	0.985130	0.000042	0.014828	
antigen_63|C0RJJ7|Small|NC_003317.1|tpos:256521-256612	noTP	0.990492	0.001767	0.007740	
antigen_50|Q8YJ85|Large|NC_003317.1|tpos:67756-67897	noTP	0.999682	0.000051	0.000267	
antigen_129|Q8YI71|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|NC_003317.1|tpos:192768-193191	noTP	0.999253	0.000542	0.000205	
antigen_189|Q8YJF9|Arginine|NC_003317.1|tpos:39201-39613	noTP	0.960314	0.000773	0.038913	
antigen_184|C0RFI1|Hydroxyacylglutathione|NC_003317.1|tpos:168074-168250	noTP	0.999568	0.000401	0.000031	
antigen_59|Q8YI68|UDP-N-acetylmuramoylalanine--D-glutamate|NC_003317.1|tpos:192852-192985	noTP	0.995429	0.001223	0.003348	
antigen_103|Q8YJ29|4-hydroxyproline|NC_003317.1|tpos:86620-86952	noTP	0.994693	0.001953	0.003354	
antigen_161|Q8YCG3|Fe(3+)|NC_003318.1|tpos:376758-377040	noTP	0.998319	0.000099	0.001582	
antigen_32|Q8YDS2|Leu/Ile/Val-binding|NC_003317.1|tpos:88620-88976	SP	0.000348	0.999444	0.000208	CS pos: 25-26. AWA-DV. Pr: 0.9108
antigen_122|C0REW5|Holliday|NC_003317.1|tpos:294398-294564	noTP	0.711951	0.003794	0.284254	
antigen_27|C0RM38|UPF0434|NC_003318.1|tpos:137253-137316	noTP	0.977127	0.012789	0.010084	
antigen_76|C0RHG1|Small|NC_003317.1|tpos:496459-496540	noTP	0.950109	0.000241	0.049650	
antigen_125|Q8YHN9|Large|NC_003317.1|tpos:255932-256101	noTP	0.999992	0.000005	0.000003	
antigen_55|Q8YI12|Fluoride-specific|NC_003317.1|tpos:214304-214426	noTP	0.992366	0.000848	0.006787	
antigen_90|C0RJJ9|Large|NC_003317.1|tpos:256137-256233	noTP	0.999510	0.000146	0.000344	
antigen_69|Q8YCX5|UPF0434|NC_003318.1|tpos:137253-137316	noTP	0.977127	0.012789	0.010084	
antigen_89|P0A3U4|31|NC_003318.1|tpos:285685-285924	SP	0.000015	0.999970	0.000015	CS pos: 19-20. AMA-AD. Pr: 0.8798
antigen_138|C0RI52|Phosphoribosylformylglycinamidine|NC_003317.1|tpos:418778-419136	noTP	0.999840	0.000116	0.000044	
antigen_147|C0RJ65|S-adenosylmethionine:tRNA|NC_003317.1|tpos:299168-299530	noTP	0.999934	0.000032	0.000034	
antigen_176|Q8YFI5|Na(+)/H(+)|NC_003317.1|tpos:513565-514300	noTP	0.997977	0.000957	0.001066	
antigen_130|C0RJJ8|Large|NC_003317.1|tpos:256240-256516	noTP	0.993230	0.000164	0.006607	
antigen_35|Q8YJ03|Thiamine|NC_003318.1|tpos:66723-66932	noTP	0.978642	0.003996	0.017362	
antigen_185|Q8YJ77|Probable|NC_003317.1|tpos:69988-70181	noTP	0.997649	0.000378	0.001972	
antigen_174|Q8YCV3|L-erythrulose-1-phosphate|NC_003317.1|tpos:283378-283619	noTP	0.998683	0.000737	0.000580	
antigen_62|Q8YGM0|Lipoprotein-releasing|NC_003317.1|tpos:120723-120946	noTP	0.999920	0.000028	0.000053	
antigen_9|Q8YHC4|UvrABC|NC_003317.1|tpos:160699-160799	noTP	0.995842	0.001403	0.002755	
antigen_71|Q8YG99|Probable|NC_003317.1|tpos:652098-652456	noTP	0.517271	0.165464	0.317265	
antigen_134|P0A4R0|Protein-methionine-sulfoxide|NC_003318.1|tpos:24435-24598	noTP	0.987340	0.005462	0.007197	
