# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013223826
# ID	Prediction	noTP	SP	mTP	CS Position
WP_000002071.1	noTP	0.999621	0.000333	0.000046	
WP_000002677.1	noTP	0.999830	0.000099	0.000071	
WP_000002682.1	noTP	0.999771	0.000211	0.000018	
WP_000002973.1	noTP	0.999730	0.000066	0.000205	
WP_000003566.1	noTP	0.999971	0.000007	0.000022	
WP_000003755.1	noTP	0.999975	0.000010	0.000015	
WP_000003870.1	noTP	0.999890	0.000056	0.000053	
WP_000004086.1	noTP	0.999960	0.000005	0.000034	
WP_000004344.1	noTP	0.999333	0.000558	0.000108	
WP_000004981.1	noTP	0.999839	0.000104	0.000058	
WP_000005215.1	noTP	0.999886	0.000049	0.000065	
WP_000005876.1	noTP	0.997394	0.000746	0.001859	
WP_000006110.1	noTP	0.998815	0.000194	0.000991	
WP_000006551.1	noTP	0.999964	0.000014	0.000023	
WP_000007686.1	noTP	0.999764	0.000002	0.000233	
WP_000007970.1	noTP	0.999920	0.000014	0.000066	
WP_000009071.1	noTP	0.999890	0.000016	0.000095	
WP_000009238.1	noTP	0.972786	0.023153	0.004061	
WP_000009398.1	noTP	0.999910	0.000018	0.000072	
WP_000011542.1	noTP	0.959784	0.004178	0.036038	
WP_000011687.1	noTP	0.955522	0.031416	0.013062	
WP_000011688.1	noTP	0.998011	0.000128	0.001861	
WP_000011825.1	SP	0.447837	0.547150	0.005013	CS pos: 27-28. SNS-KI. Pr: 0.4280
WP_000015639.1	noTP	0.935781	0.054070	0.010150	
WP_000017736.1	noTP	1.000000	0.000000	0.000000	
WP_000018608.1	noTP	0.999901	0.000060	0.000039	
WP_000019126.1	noTP	0.992566	0.006942	0.000493	
WP_000019688.1	noTP	0.999968	0.000013	0.000019	
WP_000019744.1	noTP	0.999980	0.000015	0.000005	
WP_000020302.1	noTP	0.999986	0.000006	0.000008	
WP_000020346.1	noTP	0.967786	0.024699	0.007516	
WP_000020813.1	noTP	0.999723	0.000047	0.000229	
WP_000020853.1	noTP	0.910470	0.073456	0.016074	
WP_000021445.1	noTP	0.999961	0.000005	0.000034	
WP_000021865.1	noTP	0.997520	0.001551	0.000929	
WP_000022320.1	noTP	0.995807	0.003578	0.000615	
WP_000022728.1	noTP	0.999103	0.000610	0.000287	
WP_000022887.1	noTP	0.999534	0.000047	0.000419	
WP_000023338.1	noTP	0.983534	0.006739	0.009727	
WP_000024119.1	noTP	0.999164	0.000801	0.000035	
WP_000024395.1	noTP	0.999253	0.000305	0.000442	
WP_000024827.1	noTP	0.999948	0.000008	0.000044	
WP_000025268.1	noTP	0.999932	0.000041	0.000027	
WP_000025835.1	noTP	0.847488	0.142161	0.010352	
WP_000026196.1	noTP	0.985063	0.014690	0.000247	
WP_000026308.1	noTP	0.992509	0.006000	0.001491	
WP_000026854.1	noTP	0.999647	0.000112	0.000241	
WP_000027924.1	noTP	0.999858	0.000088	0.000054	
WP_000028651.1	noTP	0.999923	0.000024	0.000053	
WP_000029204.1	noTP	0.977763	0.010399	0.011838	
WP_000029532.1	noTP	0.999900	0.000076	0.000024	
WP_000030075.1	noTP	0.999920	0.000044	0.000037	
WP_000030811.1	noTP	0.999833	0.000083	0.000085	
WP_000031112.1	noTP	0.987145	0.000043	0.012812	
WP_000031266.1	noTP	0.998724	0.000427	0.000849	
WP_000031403.1	noTP	0.999783	0.000034	0.000183	
WP_000031508.1	noTP	0.999958	0.000020	0.000021	
WP_000031892.1	noTP	0.999161	0.000109	0.000730	
WP_000032657.1	noTP	0.999979	0.000009	0.000012	
WP_000032745.1	noTP	0.999950	0.000043	0.000007	
WP_000032836.1	noTP	0.589233	0.410397	0.000369	
WP_000032847.1	noTP	0.997789	0.000543	0.001668	
WP_000033477.1	noTP	0.999875	0.000106	0.000019	
WP_000034519.1	noTP	0.985725	0.012535	0.001740	
WP_000034718.1	noTP	0.999661	0.000271	0.000067	
WP_000034728.1	noTP	0.999786	0.000131	0.000083	
WP_000034964.1	SP	0.013226	0.986642	0.000131	CS pos: 21-22. TAC-GP. Pr: 0.4819
WP_000034998.1	noTP	0.998736	0.000658	0.000606	
WP_000035058.1	noTP	0.999894	0.000047	0.000060	
WP_000035320.1	noTP	0.999971	0.000020	0.000009	
WP_000035771.1	noTP	0.999982	0.000012	0.000005	
WP_000036076.1	noTP	0.999903	0.000027	0.000070	
WP_000036335.1	noTP	0.851502	0.146174	0.002324	
WP_000036633.1	noTP	0.999973	0.000022	0.000004	
WP_000037075.1	noTP	0.999996	0.000003	0.000001	
WP_000037319.1	noTP	0.999720	0.000019	0.000261	
WP_000037434.1	SP	0.474892	0.523602	0.001506	CS pos: 21-22. VAS-VI. Pr: 0.6214
WP_000038243.1	noTP	0.528252	0.470173	0.001575	
