# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251029095658
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_49|A0A6B2IZR7||WP_000517164.1|tpos:1-571	SP	0.005053	0.994885	0.000062	CS pos: 22-23. ACG-KS. Pr: 0.3800
antigen_5|A0A641AC27||WP_000739584.1|tpos:1-238	SP	0.006087	0.992369	0.001544	CS pos: 23-24. SSA-QL. Pr: 0.6746
antigen_26|A0A389UAT8||WP_000250735.1|tpos:1-60	SP	0.004287	0.995438	0.000275	CS pos: 25-26. VTS-KC. Pr: 0.6868
antigen_27|A0A0D3QAT6||WP_000250735.1|tpos:1-60	SP	0.004287	0.995438	0.000275	CS pos: 25-26. VTS-KC. Pr: 0.6868
antigen_228|A0AAE8PBB6||WP_000739529.1|tpos:1-241	SP	0.009178	0.985924	0.004898	CS pos: 23-24. TST-QL. Pr: 0.5221
antigen_240|C4B833||WP_000744058.1|tpos:1-602	SP	0.018457	0.980178	0.001365	CS pos: 26-27. ADA-IV. Pr: 0.5896
antigen_250|A0AAJ4YUY7|Multifunctional|WP_000749795.1|tpos:1-759	SP	0.010784	0.988821	0.000395	CS pos: 24-25. AAT-YK. Pr: 0.3609
antigen_260|A0A8G2MAE5|Probable|WP_000751274.1|tpos:1-233	SP	0.002396	0.997575	0.000029	CS pos: 20-21. GYA-AS. Pr: 0.4553
antigen_266|A0A0E8J2S9||WP_000752002.1|tpos:1-231	SP	0.003957	0.996002	0.000041	CS pos: 19-20. VAG-NA. Pr: 0.6262
antigen_358|A0AAE8PD09||WP_000821657.1|tpos:1-239	SP	0.004349	0.995549	0.000102	CS pos: 22-23. ATA-DV. Pr: 0.7167
antigen_20|A0AAE2ZV74||WP_000197013.1|tpos:1-551	SP	0.000198	0.999776	0.000026	CS pos: 21-22. SGC-AN. Pr: 0.7005
antigen_38|Q6GJM8|Uncharacterized|WP_025174571.1|tpos:1-267	SP	0.114895	0.884492	0.000613	CS pos: 24-25. GCG-NM. Pr: 0.3995
antigen_11|X5DWZ3||WP_000111116.1|tpos:1-56	SP	0.002603	0.997396	0.000001	CS pos: 17-18. GYA-LY. Pr: 0.3276
antigen_268|A0A3A2IVX8||WP_000749381.1|tpos:1-279	SP	0.002330	0.997107	0.000563	CS pos: 24-25. AHA-QQ. Pr: 0.8603
antigen_23|A0A166IYH7||WP_000197013.1|tpos:1-551	SP	0.000198	0.999776	0.000026	CS pos: 21-22. SGC-AN. Pr: 0.7005
antigen_32|A0A0E8IMG8||WP_000265043.1|tpos:1-66	SP	0.001284	0.998692	0.000024	CS pos: 21-22. INS-DR. Pr: 0.6377
antigen_77|A0AAE8TKC7||WP_000645763.1|tpos:1-772	SP	0.011943	0.987864	0.000193	CS pos: 27-28. SSA-AE. Pr: 0.5773
antigen_601|A0A0D6GAM0||WP_000702720.1|tpos:1-234	SP	0.025527	0.866960	0.107513	CS pos: 25-26. STA-QT. Pr: 0.3282
antigen_655|Q9EYL5||WP_000162810.1|tpos:1-199	SP	0.004365	0.995456	0.000179	CS pos: 20-21. ACG-KK. Pr: 0.4773
antigen_659|A0A0D3QAE7||WP_000721549.1|tpos:1-313	SP	0.003353	0.994524	0.002123	CS pos: 27-28. GLG-SK. Pr: 0.2565
antigen_665|H6UH57||WP_000953731.1|tpos:1-474	SP	0.045703	0.860372	0.093925	CS pos: 30-31. AIA-QS. Pr: 0.7037
antigen_183|A0A169E8V2||WP_000731644.1|tpos:1-265	SP	0.007266	0.992507	0.000227	CS pos: 16-17. AAA-FL. Pr: 0.5454
antigen_264|A0AAE8PB46||WP_000752002.1|tpos:1-231	SP	0.003957	0.996002	0.000041	CS pos: 19-20. VAG-NA. Pr: 0.6262
antigen_395|A0A131JAK2||WP_000837100.1|tpos:1-322	SP	0.002252	0.997739	0.000009	CS pos: 21-22. ANT-RH. Pr: 0.3067
antigen_513|W8U414||WP_001214649.1|tpos:1-327	SP	0.014333	0.985249	0.000417	CS pos: 23-24. ACG-NT. Pr: 0.4089
antigen_517|Q6GHV3|High-affinity|WP_001220197.1|tpos:1-292	SP	0.003283	0.992309	0.004408	CS pos: 22-23. CQS-SS. Pr: 0.5638
antigen_524|A8QKD5|Neutral|WP_001225042.1|tpos:1-509	SP	0.003431	0.987880	0.008689	CS pos: 27-28. ALA-SD. Pr: 0.8959
antigen_535|A0A5S9I2G1||WP_000764690.1|tpos:23-256	noTP	0.999944	0.000034	0.000022	
antigen_394|X5DVD1||WP_000837100.1|tpos:1-322	SP	0.002252	0.997739	0.000009	CS pos: 21-22. ANT-RH. Pr: 0.3067
antigen_409|A0A090N182||WP_000668623.1|tpos:1-106	SP	0.008303	0.991581	0.000117	CS pos: 18-19. TIA-FT. Pr: 0.7454
antigen_410|A0A641AA78||WP_000668623.1|tpos:1-106	SP	0.008303	0.991581	0.000117	CS pos: 18-19. TIA-FT. Pr: 0.7454
antigen_412|A0A1M4RHY1|Poly-beta-1,6-N-acetyl-D-glucosamine|WP_000877372.1|tpos:1-290	SP	0.004516	0.995394	0.000091	CS pos: 21-22. VST-LD. Pr: 0.4389
