# SignalP-5.0	Organism: euk	Timestamp: 20251101175209
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_20|Q9KV38|Pantothenate|BAP01832.1|tpos:1-307	OTHER	0.000645	0.999355	
antigen_61|C3LW07|Pole-localizer|BAP05047.1|tpos:1-106	OTHER	0.000672	0.999328	
antigen_62|A0A0H3AMJ9|Chemotaxis|BAP03482.1|tpos:1-65	OTHER	0.000600	0.999400	
antigen_63|C3LR00|Holo-[acyl-carrier-protein]|BAP03844.1|tpos:1-126	OTHER	0.001897	0.998103	
antigen_64|Q9KQX2|3-deoxy-manno-octulosonate|BAP03293.1|tpos:1-252	OTHER	0.001798	0.998202	
antigen_95|Q9KM50|UPF0312|BAP04849.1|tpos:1-189	SP(Sec/SPI)	0.998677	0.001323	CS pos: 22-23. ANA-AD. Pr: 0.9177
antigen_96|C3LTV0|Adenine|BAP02500.1|tpos:1-181	OTHER	0.000640	0.999360	
antigen_97|Q9KVX3|DNA|BAP04256.1|tpos:1-805	OTHER	0.001088	0.998912	
antigen_54|C3LVI8|D-alanine--D-alanine|BAP04881.1|tpos:1-334	OTHER	0.132849	0.867151	
antigen_55|C3LUM7|NH(3)-dependent|BAP04446.1|tpos:1-276	OTHER	0.000717	0.999283	
antigen_9|C3LQZ1|CTP|BAP03834.1|tpos:1-545	OTHER	0.015104	0.984896	
antigen_0|C3LR98|Small|BAP01877.1|tpos:1-122	OTHER	0.001786	0.998214	
antigen_183|Q9KP42|Thiamine|BAP03917.1|tpos:1-238	OTHER	0.001456	0.998544	
antigen_184|Q9KQA4|Negative|BAP03511.1|tpos:1-177	OTHER	0.000436	0.999564	
antigen_185|P38442|Zona|BAP02887.1|tpos:1-399	OTHER	0.001467	0.998533	
antigen_99|C3LP35|Succinate--CoA|BAP03500.1|tpos:1-388	OTHER	0.003052	0.996948	
antigen_100|A5F1Y1|Putative|BAP02651.1|tpos:1-106	OTHER	0.000223	0.999777	
antigen_101|C3LMI0|RNA|BAP02938.1|tpos:1-208	OTHER	0.000931	0.999069	
antigen_102|Q9KQH0|Ribosomal|BAP03446.1|tpos:1-315	OTHER	0.000206	0.999794	
