accession,label,feature,subfeature,value
Q8YGT8,positive,cluster,percent_identity/num_strain,2.0
Q8YD50,positive,cluster,percent_identity/num_strain,2.0
Q8YJQ8,positive,cluster,percent_identity/num_strain,1.401
Q8YFZ2,positive,cluster,percent_identity/num_strain,2.0
P0A468,positive,cluster,percent_identity/num_strain,1.962
Q8YB52,positive,cluster,percent_identity/num_strain,1.0
Q8YIN3,positive,cluster,percent_identity/num_strain,1.322
A0AB36PUJ2,positive,cluster,percent_identity/num_strain,2.0
P94340,positive,cluster,percent_identity/num_strain,2.0
Q8YIC4,positive,cluster,percent_identity/num_strain,2.0
A0AB36PYP7,positive,cluster,percent_identity/num_strain,2.0
Q8YJ58,positive,cluster,percent_identity/num_strain,2.0
Q8YD01,positive,cluster,percent_identity/num_strain,2.0
Q8YH36,positive,cluster,percent_identity/num_strain,2.0
Q8YE98,positive,cluster,percent_identity/num_strain,2.0
Q8YEG7,positive,cluster,percent_identity/num_strain,2.0
P0A3N8,positive,cluster,percent_identity/num_strain,2.0
Q8YIR2,positive,cluster,percent_identity/num_strain,2.0
Q8YCK9,positive,cluster,percent_identity/num_strain,2.0
A0A1S6ZGG9,positive,cluster,percent_identity/num_strain,2.0
Q8YE05,positive,cluster,percent_identity/num_strain,2.0
F8WJX4,positive,cluster,percent_identity/num_strain,2.0
Q8YDV1,positive,cluster,percent_identity/num_strain,2.0
Q8YG32,positive,cluster,percent_identity/num_strain,2.0
Q8YDU2,positive,cluster,percent_identity/num_strain,2.0
Q8YH80,positive,cluster,percent_identity/num_strain,2.0
Q8YCN1,positive,cluster,percent_identity/num_strain,2.0
Q8YEI8,positive,cluster,percent_identity/num_strain,2.0
D3XDZ9,positive,cluster,percent_identity/num_strain,2.0
P0A3U8,positive,cluster,percent_identity/num_strain,2.0
P0A4Q1,positive,cluster,percent_identity/num_strain,2.0
Q8YHB8,positive,cluster,percent_identity/num_strain,2.0
Q8YHE6,positive,cluster,percent_identity/num_strain,2.0
D3XDZ5,positive,cluster,percent_identity/num_strain,2.0
Q8YAX1,positive,cluster,percent_identity/num_strain,2.0
A0AB36PUF9,positive,cluster,percent_identity/num_strain,2.0
Q8YHJ3,positive,cluster,percent_identity/num_strain,2.0
Q8YBL4,positive,cluster,percent_identity/num_strain,2.0
Q8YDL6,positive,cluster,percent_identity/num_strain,2.0
Q8YC51,positive,cluster,percent_identity/num_strain,2.0
Q8YIW5,positive,cluster,percent_identity/num_strain,1.9969999999999999
Q8YAZ0,positive,cluster,percent_identity/num_strain,2.0
Q8YGS6,positive,cluster,percent_identity/num_strain,2.0
Q8YEF7,positive,cluster,percent_identity/num_strain,1.0
Q8YEF7,positive,cluster,percent_identity/num_strain,1.0
A0AB36PX32,positive,cluster,percent_identity/num_strain,2.0
Q8YJL3,positive,cluster,percent_identity/num_strain,2.0
Q8YHL1,positive,cluster,percent_identity/num_strain,2.0
Q8YD39,positive,cluster,percent_identity/num_strain,2.0
Q8YC30,positive,cluster,percent_identity/num_strain,2.0
Q8YBI3,positive,cluster,percent_identity/num_strain,2.0
Q8YIE1,positive,cluster,percent_identity/num_strain,2.0
Q8YHH0,positive,cluster,percent_identity/num_strain,1.0
Q8YEH8,positive,cluster,percent_identity/num_strain,1.998
Q8YHJ7,positive,cluster,percent_identity/num_strain,2.0
Q8YH31,positive,cluster,percent_identity/num_strain,2.0
Q8YBT0,positive,cluster,percent_identity/num_strain,2.0
Q8YFY2,positive,cluster,percent_identity/num_strain,2.0
Q8YE93,positive,cluster,percent_identity/num_strain,2.0
Q8YIS5,positive,cluster,percent_identity/num_strain,2.0
Q8YGU7,positive,cluster,percent_identity/num_strain,2.0
Q8YGB6,positive,cluster,percent_identity/num_strain,2.0
Q8YB97,positive,cluster,percent_identity/num_strain,2.0
Q8YH57,positive,cluster,percent_identity/num_strain,1.0
Q8YH57,positive,cluster,percent_identity/num_strain,1.0
Q8YFL8,positive,cluster,percent_identity/num_strain,2.0
Q8YB85,positive,cluster,percent_identity/num_strain,2.0
Q93TG4,positive,cluster,percent_identity/num_strain,2.0
P49944,positive,cluster,percent_identity/num_strain,2.0
A0AB36Q019,positive,cluster,percent_identity/num_strain,2.0
Q8YIW1,positive,cluster,percent_identity/num_strain,2.0
Q8YJJ7,positive,cluster,percent_identity/num_strain,2.0
Q8YGX2,positive,cluster,percent_identity/num_strain,1.995
Q8YEC4,positive,cluster,percent_identity/num_strain,2.0
Q8YGR4,positive,cluster,percent_identity/num_strain,1.0
Q8YGR4,positive,cluster,percent_identity/num_strain,1.0
Q8YD23,positive,cluster,percent_identity/num_strain,2.0
Q8YDY8,positive,cluster,percent_identity/num_strain,2.0
Q8YHI8,positive,cluster,percent_identity/num_strain,2.0
Q8YFY0,positive,cluster,percent_identity/num_strain,2.0
C0RMP1,positive,cluster,percent_identity/num_strain,2.0
Q8YC14,positive,cluster,percent_identity/num_strain,2.0
Q8YC01,positive,cluster,percent_identity/num_strain,2.0
Q8YI58,positive,cluster,percent_identity/num_strain,2.0
Q8YGH4,positive,cluster,percent_identity/num_strain,2.0
Q8YG65,positive,cluster,percent_identity/num_strain,2.0
