accession,label,feature,subfeature,value
P64203,random,mhci,score,0.32688260952380954
P64203,random,mhci,percentile,0.8949619047619047
P64203,random,mhci,num_peptides,105
P64203,random,mhci,num_strong_binders,33
P64203,random,mhci,num_weak_binders,72
P0A3U4,random,mhci,score,0.33664897026022306
P0A3U4,random,mhci,percentile,0.9054460966542751
P0A3U4,random,mhci,num_peptides,269
P0A3U4,random,mhci,num_strong_binders,82
P0A3U4,random,mhci,num_weak_binders,187
C0RE23,random,mhci,score,0.3222103845410628
C0RE23,random,mhci,percentile,0.9488541062801933
C0RE23,random,mhci,num_peptides,1035
C0RE23,random,mhci,num_strong_binders,308
C0RE23,random,mhci,num_weak_binders,727
Q8YC59,random,mhci,score,0.2925918134328358
Q8YC59,random,mhci,percentile,0.997731343283582
Q8YC59,random,mhci,num_peptides,268
Q8YC59,random,mhci,num_strong_binders,67
Q8YC59,random,mhci,num_weak_binders,201
Q8YG99,random,mhci,score,0.300723275
Q8YG99,random,mhci,percentile,0.9970958333333333
Q8YG99,random,mhci,num_peptides,480
Q8YG99,random,mhci,num_strong_binders,120
Q8YG99,random,mhci,num_weak_binders,360
Q7CNT2,random,mhci,score,0.3360990791366906
Q7CNT2,random,mhci,percentile,0.8995251798561151
Q7CNT2,random,mhci,num_peptides,139
Q7CNT2,random,mhci,num_strong_binders,45
Q7CNT2,random,mhci,num_weak_binders,94
P65955,random,mhci,score,0.3262331700680272
P65955,random,mhci,percentile,0.892860544217687
P65955,random,mhci,num_peptides,294
P65955,random,mhci,num_strong_binders,102
P65955,random,mhci,num_weak_binders,192
P67173,random,mhci,score,0.29499714159292034
P67173,random,mhci,percentile,1.0146814159292035
P67173,random,mhci,num_peptides,226
P67173,random,mhci,num_strong_binders,53
P67173,random,mhci,num_weak_binders,173
C0RMH8,random,mhci,score,0.34417839488636365
C0RMH8,random,mhci,percentile,0.8696960227272728
C0RMH8,random,mhci,num_peptides,704
C0RMH8,random,mhci,num_strong_binders,240
C0RMH8,random,mhci,num_weak_binders,464
Q8YGX8,random,mhci,score,0.31999552193784275
Q8YGX8,random,mhci,percentile,0.9552020109689214
Q8YGX8,random,mhci,num_peptides,1094
Q8YGX8,random,mhci,num_strong_binders,309
Q8YGX8,random,mhci,num_weak_binders,785
C0RIP1,random,mhci,score,0.30599847328244273
C0RIP1,random,mhci,percentile,0.9679083969465649
C0RIP1,random,mhci,num_peptides,131
C0RIP1,random,mhci,num_strong_binders,37
C0RIP1,random,mhci,num_weak_binders,94
Q8YHT9,random,mhci,score,0.3214921365979381
Q8YHT9,random,mhci,percentile,0.9554690721649485
Q8YHT9,random,mhci,num_peptides,388
Q8YHT9,random,mhci,num_strong_binders,123
Q8YHT9,random,mhci,num_weak_binders,265
Q8YE76,random,mhci,score,0.34142139417177914
Q8YE76,random,mhci,percentile,0.9212546012269939
Q8YE76,random,mhci,num_peptides,652
Q8YE76,random,mhci,num_strong_binders,199
Q8YE76,random,mhci,num_weak_binders,453
C0RFS0,random,mhci,score,0.3643161498127341
C0RFS0,random,mhci,percentile,0.8656591760299626
