accession,label,feature,subfeature,value
F8WJX2,positive,mhcii,score,0.3734355172413793
F8WJX2,positive,mhcii,percentile,2.6347586206896554
F8WJX2,positive,mhcii,num_peptides,145
F8WJX2,positive,mhcii,num_strong_binders,28
F8WJX2,positive,mhcii,num_weak_binders,117
Q8YHE5,positive,mhcii,score,0.3834512012195122
Q8YHE5,positive,mhcii,percentile,2.4567682926829266
Q8YHE5,positive,mhcii,num_peptides,164
Q8YHE5,positive,mhcii,num_strong_binders,36
Q8YHE5,positive,mhcii,num_weak_binders,128
Q8YHE6,positive,mhcii,score,0.3686233537735849
Q8YHE6,positive,mhcii,percentile,2.5036792452830188
Q8YHE6,positive,mhcii,num_peptides,212
Q8YHE6,positive,mhcii,num_strong_binders,51
Q8YHE6,positive,mhcii,num_weak_binders,161
Q8YCN1,positive,mhcii,score,0.37081084353741495
Q8YCN1,positive,mhcii,percentile,2.4748979591836733
Q8YCN1,positive,mhcii,num_peptides,294
Q8YCN1,positive,mhcii,num_strong_binders,60
Q8YCN1,positive,mhcii,num_weak_binders,234
Q8YD21,positive,mhcii,score,0.3663325458167331
Q8YD21,positive,mhcii,percentile,2.509203187250996
Q8YD21,positive,mhcii,num_peptides,251
Q8YD21,positive,mhcii,num_strong_binders,43
Q8YD21,positive,mhcii,num_weak_binders,208
Q8YEC4,positive,mhcii,score,0.45054595614035087
Q8YEC4,positive,mhcii,percentile,2.0231578947368423
Q8YEC4,positive,mhcii,num_peptides,114
Q8YEC4,positive,mhcii,num_strong_binders,39
Q8YEC4,positive,mhcii,num_weak_binders,75
Q8YEE4,positive,mhcii,score,0.30854323921568627
Q8YEE4,positive,mhcii,percentile,2.8079607843137255
Q8YEE4,positive,mhcii,num_peptides,255
Q8YEE4,positive,mhcii,num_strong_binders,31
Q8YEE4,positive,mhcii,num_weak_binders,224
Q8YE05,positive,mhcii,score,0.4349525025906736
Q8YE05,positive,mhcii,percentile,2.019481865284974
Q8YE05,positive,mhcii,num_peptides,193
Q8YE05,positive,mhcii,num_strong_binders,61
Q8YE05,positive,mhcii,num_weak_binders,132
Q8YFD9,positive,mhcii,score,0.3488010205128205
Q8YFD9,positive,mhcii,percentile,2.5404615384615385
Q8YFD9,positive,mhcii,num_peptides,195
Q8YFD9,positive,mhcii,num_strong_binders,35
Q8YFD9,positive,mhcii,num_weak_binders,160
Q8YEH8,positive,mhcii,score,0.36990100606060605
Q8YEH8,positive,mhcii,percentile,2.6178181818181816
Q8YEH8,positive,mhcii,num_peptides,165
Q8YEH8,positive,mhcii,num_strong_binders,36
Q8YEH8,positive,mhcii,num_weak_binders,129
Q8YHV6,positive,mhcii,score,0.3540648823529412
Q8YHV6,positive,mhcii,percentile,2.584812834224599
Q8YHV6,positive,mhcii,num_peptides,187
Q8YHV6,positive,mhcii,num_strong_binders,31
Q8YHV6,positive,mhcii,num_weak_binders,156
Q8YHI8,positive,mhcii,score,0.4346339718309859
Q8YHI8,positive,mhcii,percentile,2.2459154929577463
Q8YHI8,positive,mhcii,num_peptides,71
Q8YHI8,positive,mhcii,num_strong_binders,20
Q8YHI8,positive,mhcii,num_weak_binders,51
Q8YHL1,positive,mhcii,score,0.3557136206896552
Q8YHL1,positive,mhcii,percentile,2.5613793103448277
Q8YHL1,positive,mhcii,num_peptides,87
Q8YHL1,positive,mhcii,num_strong_binders,19
Q8YHL1,positive,mhcii,num_weak_binders,68
Q8YC78,positive,mhcii,score,0.3207111052631579
Q8YC78,positive,mhcii,percentile,2.887763157894737
Q8YC78,positive,mhcii,num_peptides,76
Q8YC78,positive,mhcii,num_strong_binders,5
Q8YC78,positive,mhcii,num_weak_binders,71
Q8YIS5,positive,mhcii,score,0.31511266037735847
Q8YIS5,positive,mhcii,percentile,2.7447169811320755
Q8YIS5,positive,mhcii,num_peptides,53
Q8YIS5,positive,mhcii,num_strong_binders,6
Q8YIS5,positive,mhcii,num_weak_binders,47
Q8YIW5,positive,mhcii,score,0.4068526036036036
Q8YIW5,positive,mhcii,percentile,2.3563963963963963
Q8YIW5,positive,mhcii,num_peptides,111
Q8YIW5,positive,mhcii,num_strong_binders,21
Q8YIW5,positive,mhcii,num_weak_binders,90
Q8YJ54,positive,mhcii,score,0.32821933720930235
Q8YJ54,positive,mhcii,percentile,2.641046511627907
Q8YJ54,positive,mhcii,num_peptides,86
Q8YJ54,positive,mhcii,num_strong_binders,6
Q8YJ54,positive,mhcii,num_weak_binders,80
Q8YH36,positive,mhcii,score,0.37174044623655916
Q8YH36,positive,mhcii,percentile,2.5721505376344087
Q8YH36,positive,mhcii,num_peptides,186
Q8YH36,positive,mhcii,num_strong_binders,34
Q8YH36,positive,mhcii,num_weak_binders,152
Q8YG32,positive,mhcii,score,0.39918786376811594
Q8YG32,positive,mhcii,percentile,2.3585797101449275
Q8YG32,positive,mhcii,num_peptides,345
Q8YG32,positive,mhcii,num_strong_binders,83
Q8YG32,positive,mhcii,num_weak_binders,262
Q8YH57,positive,mhcii,score,0.38891628095238095
Q8YH57,positive,mhcii,percentile,2.398309523809524
Q8YH57,positive,mhcii,num_peptides,420
Q8YH57,positive,mhcii,num_strong_binders,94
Q8YH57,positive,mhcii,num_weak_binders,326
Q8YDZ3,positive,mhcii,score,0.33586759523809523
Q8YDZ3,positive,mhcii,percentile,2.7313095238095237
Q8YDZ3,positive,mhcii,num_peptides,84
Q8YDZ3,positive,mhcii,num_strong_binders,11
Q8YDZ3,positive,mhcii,num_weak_binders,73
F8WJX4,positive,mhcii,score,0.3641466529411765
F8WJX4,positive,mhcii,percentile,2.5761764705882353
F8WJX4,positive,mhcii,num_peptides,170
F8WJX4,positive,mhcii,num_strong_binders,28
F8WJX4,positive,mhcii,num_weak_binders,142
Q8YG65,positive,mhcii,score,0.35114455033557046
Q8YG65,positive,mhcii,percentile,2.643489932885906
Q8YG65,positive,mhcii,num_peptides,298
Q8YG65,positive,mhcii,num_strong_binders,55
Q8YG65,positive,mhcii,num_weak_binders,243
Q8YJ58,positive,mhcii,score,0.41121022727272727
Q8YJ58,positive,mhcii,percentile,2.1961363636363638
Q8YJ58,positive,mhcii,num_peptides,88
Q8YJ58,positive,mhcii,num_strong_binders,22
Q8YJ58,positive,mhcii,num_weak_binders,66
Q8YJJ7,positive,mhcii,score,0.3771109441340782
Q8YJJ7,positive,mhcii,percentile,2.58
Q8YJJ7,positive,mhcii,num_peptides,179
Q8YJJ7,positive,mhcii,num_strong_binders,34
Q8YJJ7,positive,mhcii,num_weak_binders,145
Q8YC14,positive,mhcii,score,0.3893607816901408
Q8YC14,positive,mhcii,percentile,2.441478873239437
Q8YC14,positive,mhcii,num_peptides,142
Q8YC14,positive,mhcii,num_strong_binders,30
Q8YC14,positive,mhcii,num_weak_binders,112
Q8YHH0,positive,mhcii,score,0.4297607711340206
Q8YHH0,positive,mhcii,percentile,2.171422680412371
Q8YHH0,positive,mhcii,num_peptides,485
Q8YHH0,positive,mhcii,num_strong_binders,137
Q8YHH0,positive,mhcii,num_weak_binders,348
Q8YD39,positive,mhcii,score,0.38835881818181817
Q8YD39,positive,mhcii,percentile,2.2792424242424243
Q8YD39,positive,mhcii,num_peptides,132
Q8YD39,positive,mhcii,num_strong_binders,30
Q8YD39,positive,mhcii,num_weak_binders,102
Q8YIC4,positive,mhcii,score,0.38749284513274335
Q8YIC4,positive,mhcii,percentile,2.3725221238938055
Q8YIC4,positive,mhcii,num_peptides,226
Q8YIC4,positive,mhcii,num_strong_binders,51
Q8YIC4,positive,mhcii,num_weak_binders,175
Q8YDU2,positive,mhcii,score,0.3832595555555556
Q8YDU2,positive,mhcii,percentile,2.5909876543209878
Q8YDU2,positive,mhcii,num_peptides,81
Q8YDU2,positive,mhcii,num_strong_binders,13
Q8YDU2,positive,mhcii,num_weak_binders,68
Q8YEI3,positive,mhcii,score,0.42569167359050447
Q8YEI3,positive,mhcii,percentile,2.229228486646884
Q8YEI3,positive,mhcii,num_peptides,337
Q8YEI3,positive,mhcii,num_strong_binders,93
Q8YEI3,positive,mhcii,num_weak_binders,244
Q8YGX6,positive,mhcii,score,0.39247169565217394
Q8YGX6,positive,mhcii,percentile,2.6600869565217393
Q8YGX6,positive,mhcii,num_peptides,230
Q8YGX6,positive,mhcii,num_strong_binders,48
Q8YGX6,positive,mhcii,num_weak_binders,182
Q8YG27,positive,mhcii,score,0.4787590555555556
Q8YG27,positive,mhcii,percentile,2.318888888888889
Q8YG27,positive,mhcii,num_peptides,18
Q8YG27,positive,mhcii,num_strong_binders,5
Q8YG27,positive,mhcii,num_weak_binders,13
Q8YJD9,positive,mhcii,score,0.40156281379310343
Q8YJD9,positive,mhcii,percentile,2.474896551724138
Q8YJD9,positive,mhcii,num_peptides,145
Q8YJD9,positive,mhcii,num_strong_binders,31
Q8YJD9,positive,mhcii,num_weak_binders,114
Q8YCK9,positive,mhcii,score,0.3710986272727273
Q8YCK9,positive,mhcii,percentile,2.5177272727272726
Q8YCK9,positive,mhcii,num_peptides,110
Q8YCK9,positive,mhcii,num_strong_binders,21
Q8YCK9,positive,mhcii,num_weak_binders,89
P49944,positive,mhcii,score,0.3949586379310345
P49944,positive,mhcii,percentile,2.5474137931034484
P49944,positive,mhcii,num_peptides,58
P49944,positive,mhcii,num_strong_binders,7
P49944,positive,mhcii,num_weak_binders,51
Q8YAX1,positive,mhcii,score,0.40041444444444446
Q8YAX1,positive,mhcii,percentile,2.2285185185185186
Q8YAX1,positive,mhcii,num_peptides,108
Q8YAX1,positive,mhcii,num_strong_binders,27
Q8YAX1,positive,mhcii,num_weak_binders,81
Q8YDF1,positive,mhcii,score,0.38196434868421053
Q8YDF1,positive,mhcii,percentile,2.467565789473684
Q8YDF1,positive,mhcii,num_peptides,152
Q8YDF1,positive,mhcii,num_strong_binders,38
Q8YDF1,positive,mhcii,num_weak_binders,114
Q8YDH0,positive,mhcii,score,0.3921817175572519
Q8YDH0,positive,mhcii,percentile,2.383893129770992
Q8YDH0,positive,mhcii,num_peptides,131
Q8YDH0,positive,mhcii,num_strong_binders,31
Q8YDH0,positive,mhcii,num_weak_binders,100
Q8YIE1,positive,mhcii,score,0.35650112727272726
Q8YIE1,positive,mhcii,percentile,2.590181818181818
Q8YIE1,positive,mhcii,num_peptides,55
Q8YIE1,positive,mhcii,num_strong_binders,9
Q8YIE1,positive,mhcii,num_weak_binders,46
Q8YIN3,positive,mhcii,score,0.353442814516129
Q8YIN3,positive,mhcii,percentile,2.7619354838709675
Q8YIN3,positive,mhcii,num_peptides,124
Q8YIN3,positive,mhcii,num_strong_binders,15
Q8YIN3,positive,mhcii,num_weak_binders,109
Q8YIR2,positive,mhcii,score,0.3716903692307692
Q8YIR2,positive,mhcii,percentile,2.6083846153846153
Q8YIR2,positive,mhcii,num_peptides,130
Q8YIR2,positive,mhcii,num_strong_binders,23
Q8YIR2,positive,mhcii,num_weak_binders,107
Q8YB55,positive,mhcii,score,0.38817911926605503
Q8YB55,positive,mhcii,percentile,2.460091743119266
Q8YB55,positive,mhcii,num_peptides,109
Q8YB55,positive,mhcii,num_strong_binders,23
Q8YB55,positive,mhcii,num_weak_binders,86
Q8YD17,positive,mhcii,score,0.42117314285714286
Q8YD17,positive,mhcii,percentile,2.3562244897959186
