accession,label,feature,subfeature,value
Q8YD64,positive,targetp,prob_noTP,0.999918
Q8YD64,positive,targetp,prob_SP,7.1e-05
Q8YD64,positive,targetp,prob_mTP,1.1e-05
Q8YDF1,positive,targetp,prob_noTP,0.99971
Q8YDF1,positive,targetp,prob_SP,0.000123
Q8YDF1,positive,targetp,prob_mTP,0.000166
A0AB36PYP7,positive,targetp,prob_noTP,0.673874
A0AB36PYP7,positive,targetp,prob_SP,0.295865
A0AB36PYP7,positive,targetp,prob_mTP,0.030261
Q8YJL3,positive,targetp,prob_noTP,0.975536
Q8YJL3,positive,targetp,prob_SP,0.015476
Q8YJL3,positive,targetp,prob_mTP,0.008987
A0A1S6ZGC7,positive,targetp,prob_noTP,0.999746
A0A1S6ZGC7,positive,targetp,prob_SP,0.000135
A0A1S6ZGC7,positive,targetp,prob_mTP,0.000119
Q8YGR4,positive,targetp,prob_noTP,0.996376
Q8YGR4,positive,targetp,prob_SP,0.002963
Q8YGR4,positive,targetp,prob_mTP,0.000661
Q8YDL6,positive,targetp,prob_noTP,0.57394
Q8YDL6,positive,targetp,prob_SP,0.011802
Q8YDL6,positive,targetp,prob_mTP,0.414257
Q8YB97,positive,targetp,prob_noTP,0.994603
Q8YB97,positive,targetp,prob_SP,3.5e-05
Q8YB97,positive,targetp,prob_mTP,0.005362
F8WJX4,positive,targetp,prob_noTP,0.41748
F8WJX4,positive,targetp,prob_SP,0.134085
F8WJX4,positive,targetp,prob_mTP,0.448435
Q8YEI8,positive,targetp,prob_noTP,0.244511
Q8YEI8,positive,targetp,prob_SP,0.676017
Q8YEI8,positive,targetp,prob_mTP,0.079472
Q8YFK3,positive,targetp,prob_noTP,0.999983
Q8YFK3,positive,targetp,prob_SP,1.4e-05
Q8YFK3,positive,targetp,prob_mTP,4e-06
Q8YH80,positive,targetp,prob_noTP,0.999435
Q8YH80,positive,targetp,prob_SP,0.000262
Q8YH80,positive,targetp,prob_mTP,0.000302
Q8YIS5,positive,targetp,prob_noTP,0.999923
Q8YIS5,positive,targetp,prob_SP,2e-05
Q8YIS5,positive,targetp,prob_mTP,5.6e-05
Q8YJQ8,positive,targetp,prob_noTP,0.993186
Q8YJQ8,positive,targetp,prob_SP,0.000902
Q8YJQ8,positive,targetp,prob_mTP,0.005912
Q8YHR8,positive,targetp,prob_noTP,0.994554
Q8YHR8,positive,targetp,prob_SP,0.000549
Q8YHR8,positive,targetp,prob_mTP,0.004897
A0AB36Q019,positive,targetp,prob_noTP,0.999768
A0AB36Q019,positive,targetp,prob_SP,0.000115
A0AB36Q019,positive,targetp,prob_mTP,0.000117
Q8YC30,positive,targetp,prob_noTP,0.000344
Q8YC30,positive,targetp,prob_SP,0.99961
Q8YC30,positive,targetp,prob_mTP,4.7e-05
