# SignalP-5.0	Organism: euk	Timestamp: 20250821122030
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_54|Q9A0C0|Gram-positive|NZ_CP035427.1|tpos:231847-232854	OTHER	0.431395	0.568605	
antigen_0|P0C0D1|DNA|NZ_CP035427.1|tpos:576113-576480	OTHER	0.001237	0.998763	
antigen_5|Q7DAL7|Protein|NZ_CP035427.1|tpos:271922-271956	OTHER	0.064781	0.935219	
antigen_75|Q99XS1|Probable|NZ_CP035427.1|tpos:540105-540603	SP(Sec/SPI)	0.943667	0.056333	CS pos: 25-26. SYA-CT. Pr: 0.7430
antigen_51|Q9A1S2|Pilin|NZ_CP035427.1|tpos:37804-37952	OTHER	0.001241	0.998759	
antigen_13|Q99ZH4|Lipoprotein|NZ_CP035427.1|tpos:46971-47316	SP(Sec/SPI)	0.945717	0.054283	CS pos: 21-22. GGC-TN. Pr: 0.4610
antigen_39|B1NWV1|Collagen-like|NZ_CP035427.1|tpos:271455-271956	SP(Sec/SPI)	0.730353	0.269647	CS pos: 31-32. VSA-VR. Pr: 0.4410
antigen_111|Q9A1W2|Large|NZ_CP035427.1|tpos:22624-22803	OTHER	0.000523	0.999477	
antigen_112|P66634|Small|NZ_CP035427.1|tpos:22914-23045	OTHER	0.000853	0.999147	
antigen_113|P66058|Large|NZ_CP035427.1|tpos:131412-131552	OTHER	0.001246	0.998754	
antigen_114|Q9A066|Ribosomal|NZ_CP035427.1|tpos:251793-252193	OTHER	0.000387	0.999613	
antigen_77|Q9A1X8|Acyltransferase|NZ_CP035427.1|tpos:18178-18768	OTHER	0.041163	0.958837	
antigen_96|Q99XG9|Serine|NZ_CP035427.1|tpos:580318-580724	OTHER	0.226686	0.773314	
antigen_99|P66063|Large|NZ_CP035427.1|tpos:278282-278402	OTHER	0.000635	0.999365	
antigen_29|A0A0H3BYZ6|Metal|NZ_CP035427.1|tpos:193877-194151	OTHER	0.001821	0.998179	
antigen_80|P69887|Triosephosphate|NZ_CP035427.1|tpos:171794-172045	OTHER	0.000591	0.999409	
antigen_33|A0A0H3BVP3|Sugar|NZ_CP035427.1|tpos:81122-81560	SP(Sec/SPI)	0.956127	0.043873	CS pos: 22-23. AAC-GG. Pr: 0.2602
antigen_36|A2T8Y9|Cpa|NZ_CP035427.1|tpos:37493-37973	OTHER	0.000506	0.999494	
antigen_82|Q9A0C5|RND|NZ_CP035427.1|tpos:229763-230185	OTHER	0.006668	0.993332	
antigen_62|P0A4G4|Iron|NZ_CP035427.1|tpos:193838-194151	SP(Sec/SPI)	0.997532	0.002468	CS pos: 22-23. TQA-KQ. Pr: 0.9546
antigen_6|Q99XU9|M|NZ_CP035427.1|tpos:47827-48032	OTHER	0.002802	0.997198	
antigen_16|Q9A0B0|Fructose-specific|NZ_CP035427.1|tpos:162168-162484	OTHER	0.001114	0.998886	
antigen_93|Q99XU2|ATP-binding|NZ_CP035427.1|tpos:229770-230162	OTHER	0.055326	0.944674	
antigen_35|A2T8Z5|PrtF2|NZ_CP035427.1|tpos:37251-37503	SP(Sec/SPI)	0.984990	0.015010	CS pos: 23-24. AFG-AE. Pr: 0.4067
antigen_7|Q99XV0|M|NZ_CP035427.1|tpos:271917-271956	OTHER	0.029919	0.970081	
antigen_118|Q7DAM9|Signal|NZ_CP035427.1|tpos:104682-105181	OTHER	0.017068	0.982932	
antigen_91|Q99XY4|Proline--tRNA|NZ_CP035427.1|tpos:147936-148068	OTHER	0.000819	0.999181	
antigen_71|Q9A0L9|Zinc-binding|NZ_CP035427.1|tpos:193837-194351	SP(Sec/SPI)	0.996641	0.003359	CS pos: 23-24. TQA-KQ. Pr: 0.9523
antigen_123|Q99YQ3|ABC|NZ_CP035427.1|tpos:81124-81381	SP(Sec/SPI)	0.988617	0.011383	CS pos: 20-21. AAC-GG. Pr: 0.2840
antigen_98|P69952|Elongation|NZ_CP035427.1|tpos:171326-171723	OTHER	0.000711	0.999289	
antigen_57|Q7DAL3|Collagen-like|NZ_CP035427.1|tpos:271455-271956	SP(Sec/SPI)	0.730353	0.269647	CS pos: 31-32. VSA-VR. Pr: 0.4410
antigen_59|Q9A1P7|ABC|NZ_CP035427.1|tpos:46976-47317	SP(Sec/SPI)	0.505637	0.494363	CS pos: 16-17. GGC-TN. Pr: 0.1240
antigen_116|Q99Y65|Formate|NZ_CP035427.1|tpos:478976-479750	OTHER	0.000611	0.999389	
antigen_40|A0A5S4TFJ9|M-related|NZ_CP035427.1|tpos:271897-271955	OTHER	0.002991	0.997009	
antigen_84|Q99ZA4|ABC|NZ_CP035427.1|tpos:248656-248907	OTHER	0.002224	0.997776	
antigen_3|P0C0E3|Lantibiotic|NZ_CP035427.1|tpos:203597-203818	OTHER	0.000672	0.999328	
antigen_31|P0DD26|Probable|NZ_CP035427.1|tpos:540105-540603	SP(Sec/SPI)	0.943667	0.056333	CS pos: 25-26. SYA-CT. Pr: 0.7430
antigen_25|A0A0H3BWS8|Oligopeptide|NZ_CP035427.1|tpos:93631-94286	SP(Sec/SPI)	0.993631	0.006369	CS pos: 21-22. ALA-AC. Pr: 0.7169
