# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250922134016
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_6|O25571|Outer|CP175939.1|tpos:414075-414301	noTP	0.999479	0.000112	0.000410	
antigen_7|O25578|Uncharacterized|CP175939.1|tpos:119225-119453	noTP	0.999999	0.000000	0.000001	
antigen_12|P56105|DNA|CP175939.1|tpos:462558-463454	noTP	0.980726	0.003314	0.015960	
antigen_16|A0A060PRJ6|Outer|CP175939.1|tpos:413633-413987	SP	0.001898	0.997971	0.000131	CS pos: 20-21. LNA-ED. Pr: 0.8016
antigen_17|A0A238GT21|Outer|CP175939.1|tpos:413671-414002	noTP	0.997659	0.002066	0.000275	
antigen_19|A0A060CUG4|Cag|CP175939.1|tpos:84447-84886	SP	0.010251	0.989514	0.000235	CS pos: 25-26. LNA-VA. Pr: 0.4759
antigen_14|A0A1Q9J9W6|Outer|CP175939.1|tpos:175658-175961	SP	0.480532	0.512237	0.007231	CS pos: 16-17. LHA-ER. Pr: 0.4118
antigen_24|J0IQC3|Outer|CP175939.1|tpos:413671-414301	noTP	0.997659	0.002066	0.000275	
antigen_25|P0A0R3|Co-chaperonin|CP175939.1|tpos:412919-413036	noTP	0.998342	0.000870	0.000788	
antigen_26|Q6DT22|Adhesin|CP175939.1|tpos:413780-413968	noTP	0.999085	0.000092	0.000823	
antigen_27|Q9AI97|BabB|CP175939.1|tpos:413794-413933	noTP	0.980543	0.002426	0.017031	
antigen_28|Q7X2K0|SabA|CP175939.1|tpos:413635-413722	SP	0.000294	0.999680	0.000026	CS pos: 18-19. LNA-ED. Pr: 0.8846
antigen_29|Q75X90|Cag|CP175939.1|tpos:478129-478399	noTP	0.999930	0.000049	0.000021	
