# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019204105
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_16|A0A060PRJ6|Outer|UFG19456.1|tpos:1-388	SP	0.006380	0.993610	0.000011	CS pos: 21-22. LHA-ED. Pr: 0.9265
antigen_17|A0A238GT21|Outer|UFG20207.1|tpos:37-401	noTP	0.991788	0.007916	0.000297	
antigen_18|A0A238GVV7|KatA|UFG19588.1|tpos:1-291	noTP	0.872292	0.122598	0.005110	
antigen_2|O25249|Plasminogen-binding|UFG20662.1|tpos:1-449	SP	0.005462	0.994187	0.000351	CS pos: 19-20. QSA-SW. Pr: 0.4484
antigen_20|P43313|DNA|UFG20440.1|tpos:1-144	noTP	0.997374	0.000848	0.001778	
antigen_21|A0A060PT92|LPP20|UFG20130.1|tpos:1-175	SP	0.196103	0.723548	0.080349	CS pos: 22-23. VGC-SH. Pr: 0.5602
antigen_22|G1UIZ3|Neutrophil-activating|UFG20440.1|tpos:1-144	noTP	0.997374	0.000848	0.001778	
antigen_23|Q70NT5|Heat|UFG20208.1|tpos:94-273	noTP	0.986587	0.000333	0.013080	
antigen_24|J0IQC3|Outer|UFG20207.1|tpos:37-700	noTP	0.991788	0.007916	0.000297	
antigen_7|O25578|Uncharacterized|UFG19624.1|tpos:1-229	noTP	0.999999	0.000000	0.000001	
antigen_9|O25617|GTPase|UFG19663.1|tpos:429-777	noTP	0.999958	0.000024	0.000018	
antigen_13|P56130|Putative|UFG20477.1|tpos:1-418	noTP	0.999079	0.000366	0.000555	
antigen_6|O25571|Outer|UFG19619.1|tpos:1-528	noTP	0.592203	0.402751	0.005046	
antigen_30|Q9ZHT1|Vacuolating|UFG19598.1|tpos:1-1303	SP	0.129451	0.866139	0.004410	CS pos: 33-34. SHA-AF. Pr: 0.9075
antigen_1|O25233|Potassium|UFG20648.1|tpos:1-378	noTP	0.999661	0.000022	0.000317	
antigen_14|A0A1Q9J9W6|Outer|UFG19384.1|tpos:1-304	SP	0.016893	0.982413	0.000694	CS pos: 17-18. LHA-ER. Pr: 0.7573
antigen_29|Q75X90|Cag|UFG20687.1|tpos:1-330	noTP	0.999918	0.000040	0.000043	
antigen_25|P0A0R3|Co-chaperonin|UFG20209.1|tpos:1-118	noTP	0.998749	0.000711	0.000540	
antigen_26|Q6DT22|Adhesin|UFG20207.1|tpos:149-366	noTP	0.999820	0.000109	0.000071	
antigen_27|Q9AI97|BabB|UFG20220.1|tpos:170-317	noTP	0.998973	0.000467	0.000560	
antigen_15|A0A219MBY0|DupA|UFG20215.1|tpos:177-787	noTP	0.998962	0.000221	0.000818	
antigen_0|O25204|Competence|UFG20401.1|tpos:1-87	noTP	0.998607	0.000870	0.000523	
antigen_8|O25606|Conserved|UFG19653.1|tpos:1-218	noTP	0.999976	0.000015	0.000009	
antigen_10|O25658|7-alpha-hydroxysteroid|UFG20613.1|tpos:1-262	noTP	0.930892	0.000569	0.068540	
antigen_11|O25794|tRNA(Ile)-lysidine/2-thiocytidine|UFG19825.1|tpos:1-253	noTP	0.999889	0.000060	0.000051	
antigen_12|P56105|DNA|UFG20116.1|tpos:1-893	noTP	0.996056	0.001377	0.002567	
antigen_3|O25522|Conserved|UFG19568.1|tpos:1-226	noTP	0.999948	0.000021	0.000031	
antigen_4|O25532|Urease|UFG19576.1|tpos:1-242	noTP	0.944991	0.049961	0.005049	
antigen_5|O25537|Lipid-A-disaccharide|UFG19582.1|tpos:1-360	noTP	0.998954	0.000649	0.000397	
antigen_28|Q7X2K0|SabA|UFG19459.1|tpos:1-99	SP	0.000282	0.999680	0.000038	CS pos: 20-21. AEA-NG. Pr: 0.6065
