# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019204103
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_14|A0A1Q9J9W6|Outer|WP_245051681.1|tpos:1-304	SP	0.016572	0.982829	0.000598	CS pos: 17-18. LHA-ER. Pr: 0.7296
antigen_27|Q9AI97|BabB|WP_245052580.1|tpos:164-334	noTP	0.998813	0.000670	0.000517	
antigen_28|Q7X2K0|SabA|WP_245051693.1|tpos:1-99	SP	0.000641	0.999245	0.000114	CS pos: 18-19. LCA-ED. Pr: 0.4273
antigen_29|Q75X90|Cag|WP_000133871.1|tpos:1-330	noTP	0.999912	0.000043	0.000045	
antigen_9|O25617|GTPase|WP_245052806.1|tpos:428-766	noTP	0.999924	0.000029	0.000047	
antigen_10|O25658|7-alpha-hydroxysteroid|WP_001065844.1|tpos:1-262	noTP	0.933337	0.000562	0.066101	
antigen_11|O25794|tRNA(Ile)-lysidine/2-thiocytidine|WP_245052631.1|tpos:1-253	noTP	0.999890	0.000059	0.000051	
antigen_3|O25522|Conserved|WP_245051813.1|tpos:1-226	noTP	0.999945	0.000026	0.000030	
antigen_4|O25532|Urease|WP_245051820.1|tpos:1-242	noTP	0.929893	0.066317	0.003789	
antigen_5|O25537|Lipid-A-disaccharide|WP_245051823.1|tpos:1-360	noTP	0.998854	0.000732	0.000414	
antigen_12|P56105|DNA|WP_245052391.1|tpos:1-887	noTP	0.997867	0.000834	0.001298	
antigen_22|G1UIZ3|Neutrophil-activating|WP_245051983.1|tpos:1-144	noTP	0.997576	0.000888	0.001537	
antigen_23|Q70NT5|Heat|WP_001040316.1|tpos:94-273	noTP	0.986587	0.000333	0.013080	
antigen_24|J0IQC3|Outer|WP_245052580.1|tpos:36-706	noTP	0.997176	0.002679	0.000145	
antigen_15|A0A219MBY0|DupA|WP_245052286.1|tpos:211-843	noTP	0.999502	0.000099	0.000399	
antigen_0|O25204|Competence|WP_001177712.1|tpos:1-87	noTP	0.998510	0.000938	0.000552	
antigen_25|P0A0R3|Co-chaperonin|WP_029567689.1|tpos:1-118	noTP	0.998647	0.000762	0.000591	
antigen_16|A0A060PRJ6|Outer|WP_245052639.1|tpos:1-386	SP	0.004570	0.995395	0.000035	CS pos: 21-22. LHA-ED. Pr: 0.8787
antigen_17|A0A238GT21|Outer|WP_245052877.1|tpos:39-433	noTP	0.996030	0.002390	0.001579	
antigen_18|A0A238GVV7|KatA|WP_231254578.1|tpos:1-291	noTP	0.861380	0.132734	0.005886	
antigen_6|O25571|Outer|WP_245052856.1|tpos:1-528	noTP	0.592237	0.403559	0.004204	
antigen_7|O25578|Uncharacterized|WP_001240238.1|tpos:1-229	noTP	0.999998	0.000000	0.000002	
antigen_8|O25606|Conserved|WP_245052817.1|tpos:1-217	noTP	0.999977	0.000016	0.000007	
antigen_19|A0A060CUG4|Cag|WP_245052334.1|tpos:43-412	noTP	0.999820	0.000074	0.000106	
antigen_20|P43313|DNA|WP_245051983.1|tpos:1-144	noTP	0.997576	0.000888	0.001537	
antigen_1|O25233|Potassium|WP_154437110.1|tpos:1-378	noTP	0.999906	0.000007	0.000087	
antigen_2|O25249|Plasminogen-binding|WP_245052913.1|tpos:1-435	SP	0.005416	0.994233	0.000351	CS pos: 19-20. QSA-SW. Pr: 0.4484
antigen_26|Q6DT22|Adhesin|WP_245052877.1|tpos:152-404	noTP	0.996670	0.002911	0.000419	
antigen_30|Q9ZHT1|Vacuolating|WP_245052885.1|tpos:1-1328	SP	0.077833	0.920338	0.001829	CS pos: 33-34. SHA-AF. Pr: 0.9458
antigen_13|P56130|Putative|WP_245051933.1|tpos:1-418	noTP	0.999140	0.000345	0.000516	
antigen_21|A0A060PT92|LPP20|WP_000795976.1|tpos:1-175	SP	0.196103	0.723548	0.080349	CS pos: 22-23. VGC-SH. Pr: 0.5602
