# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250922134016
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_24|J0IQC3|Outer|CP078986.1|tpos:422403-423058	noTP	0.996792	0.002848	0.000360	
antigen_30|Q9ZHT1|Vacuolating|CP078986.1|tpos:283000-283096	SP	0.021845	0.975892	0.002264	CS pos: 33-34. SHA-AF. Pr: 0.6955
antigen_13|P56130|Putative|CP078986.1|tpos:91195-91612	noTP	0.999114	0.000349	0.000537	
antigen_14|A0A1Q9J9W6|Outer|CP078986.1|tpos:202521-202827	SP	0.016863	0.982893	0.000244	CS pos: 17-18. LHA-ER. Pr: 0.7032
antigen_16|A0A060PRJ6|Outer|CP078986.1|tpos:422365-422754	SP	0.000415	0.999581	0.000004	CS pos: 19-20. SRA-ED. Pr: 0.9668
antigen_17|A0A238GT21|Outer|CP078986.1|tpos:422403-422758	noTP	0.996792	0.002848	0.000360	
antigen_3|O25522|Conserved|CP078986.1|tpos:272800-273026	noTP	0.999977	0.000009	0.000014	
antigen_6|O25571|Outer|CP078986.1|tpos:231979-232161	noTP	0.999691	0.000067	0.000242	
antigen_28|Q7X2K0|SabA|CP078986.1|tpos:231524-231624	SP	0.000490	0.999467	0.000043	CS pos: 20-21. LHA-ED. Pr: 0.8106
antigen_29|Q75X90|Cag|CP078986.1|tpos:476214-476484	noTP	0.999929	0.000051	0.000020	
