# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250922134016
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_2|O25249|Plasminogen-binding|NZ_CP094172.1|tpos:191014-191448	SP	0.005462	0.994187	0.000351	CS pos: 19-20. QSA-SW. Pr: 0.4484
antigen_26|Q6DT22|Adhesin|NZ_CP094172.1|tpos:179831-180083	noTP	0.999289	0.000543	0.000168	
antigen_27|Q9AI97|BabB|NZ_CP094172.1|tpos:179846-180040	noTP	0.994815	0.002466	0.002719	
antigen_6|O25571|Outer|NZ_CP094172.1|tpos:180211-180422	noTP	0.993113	0.000228	0.006660	
antigen_10|O25658|7-alpha-hydroxysteroid|NZ_CP094172.1|tpos:337373-337634	noTP	0.934691	0.000526	0.064782	
antigen_12|P56105|DNA|NZ_CP094172.1|tpos:20162-21054	noTP	0.996546	0.000928	0.002525	
antigen_24|J0IQC3|Outer|NZ_CP094172.1|tpos:179718-180420	noTP	0.995365	0.002801	0.001834	
antigen_14|A0A1Q9J9W6|Outer|NZ_CP094172.1|tpos:249871-250176	SP	0.017760	0.981714	0.000526	CS pos: 17-18. LHA-ER. Pr: 0.7250
antigen_16|A0A060PRJ6|Outer|NZ_CP094172.1|tpos:179691-180088	noTP	0.990000	0.009887	0.000112	
antigen_17|A0A238GT21|Outer|NZ_CP094172.1|tpos:179718-180107	noTP	0.995365	0.002801	0.001834	
antigen_21|A0A060PT92|LPP20|NZ_CP094172.1|tpos:25478-25652	SP	0.196103	0.723548	0.080349	CS pos: 22-23. VGC-SH. Pr: 0.5602
antigen_28|Q7X2K0|SabA|NZ_CP094172.1|tpos:400183-400252	SP	0.101214	0.897942	0.000844	CS pos: 16-17. LLA-ED. Pr: 0.8700
