# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019204108
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_13|P56130|Putative|WP_245098773.1|tpos:1-418	noTP	0.999077	0.000386	0.000538	
antigen_28|Q7X2K0|SabA|WP_245099584.1|tpos:5-61	SP	0.000115	0.999871	0.000014	CS pos: 17-18. LHA-ED. Pr: 0.9253
antigen_29|Q75X90|Cag|WP_000133871.1|tpos:1-330	noTP	0.999912	0.000043	0.000045	
antigen_0|O25204|Competence|WP_000584973.1|tpos:1-87	noTP	0.998363	0.000394	0.001243	
antigen_16|A0A060PRJ6|Outer|WP_245099584.1|tpos:1-388	SP	0.009405	0.990577	0.000019	CS pos: 21-22. LHA-ED. Pr: 0.9145
antigen_17|A0A238GT21|Outer|WP_245099532.1|tpos:23-381	noTP	0.996683	0.002646	0.000671	
antigen_14|A0A1Q9J9W6|Outer|WP_021302586.1|tpos:1-304	SP	0.015968	0.983684	0.000349	CS pos: 17-18. LHA-ER. Pr: 0.7290
antigen_18|A0A238GVV7|KatA|WP_245099860.1|tpos:1-291	noTP	0.860788	0.133344	0.005869	
antigen_1|O25233|Potassium|WP_245098508.1|tpos:1-378	noTP	0.999906	0.000007	0.000087	
antigen_2|O25249|Plasminogen-binding|WP_245098486.1|tpos:1-437	SP	0.005439	0.994228	0.000333	CS pos: 18-19. QSA-SW. Pr: 0.4696
antigen_3|O25522|Conserved|WP_245099880.1|tpos:1-226	noTP	0.999948	0.000023	0.000029	
antigen_30|Q9ZHT1|Vacuolating|WP_245099839.1|tpos:1-1301	SP	0.046442	0.952197	0.001361	CS pos: 33-34. SHA-AF. Pr: 0.9447
antigen_21|A0A060PT92|LPP20|WP_000795976.1|tpos:1-175	SP	0.196103	0.723548	0.080349	CS pos: 22-23. VGC-SH. Pr: 0.5602
antigen_22|G1UIZ3|Neutrophil-activating|WP_245098843.1|tpos:1-144	noTP	0.997906	0.000695	0.001398	
antigen_23|Q70NT5|Heat|WP_245099145.1|tpos:94-273	noTP	0.986587	0.000333	0.013080	
antigen_24|J0IQC3|Outer|WP_245099532.1|tpos:23-684	noTP	0.996683	0.002646	0.000671	
antigen_27|Q9AI97|BabB|WP_245099532.1|tpos:153-306	noTP	0.990696	0.001671	0.007633	
antigen_11|O25794|tRNA(Ile)-lysidine/2-thiocytidine|WP_000312894.1|tpos:1-253	noTP	0.999889	0.000060	0.000051	
antigen_15|A0A219MBY0|DupA|WP_245099626.1|tpos:206-832	noTP	0.999983	0.000016	0.000001	
antigen_25|P0A0R3|Co-chaperonin|WP_245050947.1|tpos:1-120	noTP	0.999440	0.000385	0.000176	
antigen_26|Q6DT22|Adhesin|WP_245099832.1|tpos:152-403	noTP	0.999331	0.000452	0.000216	
antigen_20|P43313|DNA|WP_245098843.1|tpos:1-144	noTP	0.997906	0.000695	0.001398	
antigen_19|A0A060CUG4|Cag|WP_245099602.1|tpos:1-461	SP	0.011461	0.987965	0.000574	CS pos: 25-26. LNA-VA. Pr: 0.5041
antigen_8|O25606|Conserved|WP_245099774.1|tpos:1-218	noTP	0.999978	0.000015	0.000007	
antigen_9|O25617|GTPase|WP_245099758.1|tpos:426-765	noTP	0.999942	0.000020	0.000038	
antigen_10|O25658|7-alpha-hydroxysteroid|WP_140565105.1|tpos:1-262	noTP	0.941033	0.000496	0.058470	
antigen_4|O25532|Urease|WP_245099870.1|tpos:1-244	noTP	0.931877	0.057515	0.010608	
antigen_5|O25537|Lipid-A-disaccharide|WP_245099866.1|tpos:1-360	noTP	0.999086	0.000665	0.000248	
antigen_12|P56105|DNA|WP_245099364.1|tpos:1-893	noTP	0.998207	0.000698	0.001096	
antigen_6|O25571|Outer|WP_245099813.1|tpos:1-528	noTP	0.620023	0.375922	0.004054	
antigen_7|O25578|Uncharacterized|WP_001240253.1|tpos:1-229	noTP	0.999995	0.000000	0.000005	
