# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251104192515
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_14|A0A656IJ70||WP_000245788.1|tpos:1-593	noTP	0.999359	0.000249	0.000392	
antigen_12|A0A725QUL8|PhoP/PhoQ|WP_000714547.1|tpos:1-47	SP	0.015617	0.984383	0.000000	CS pos: 23-24. AQV-FN. Pr: 0.3201
antigen_23|A0A5X1B012||WP_001020583.1|tpos:1-128	noTP	0.993699	0.000959	0.005342	
antigen_20|A0A656I9Z7||WP_000161704.1|tpos:87-240	noTP	0.997802	0.000895	0.001303	
antigen_21|A0A5T7KX54||WP_001576330.1|tpos:1-292	noTP	0.968656	0.002379	0.028965	
antigen_26|A0A6Y0SRF9||WP_000197547.1|tpos:1-140	noTP	0.999891	0.000029	0.000080	
antigen_10|A0A894I0U4||WP_001120085.1|tpos:88-371	noTP	0.999358	0.000172	0.000470	
antigen_13|A0A614WAI4|Virulence|WP_001031687.1|tpos:1-487	noTP	0.833369	0.161316	0.005315	
antigen_6|A0A5T7KR29|LPS-assembly|WP_001269950.1|tpos:1-196	SP	0.004059	0.991657	0.004284	CS pos: 17-18. VTA-GC. Pr: 0.3213
antigen_16|A0A1R2XWH4||WP_000932249.1|tpos:1-343	noTP	0.999359	0.000127	0.000515	
antigen_1|A0A403FE84|Flagellin|WP_000079833.1|tpos:1-505	noTP	0.953467	0.000522	0.046011	
antigen_19|A0A6Y4G8B6|Pathogenicity|WP_001145541.1|tpos:291-317	noTP	0.705169	0.014188	0.280643	
antigen_5|A0A726EJ39||WP_000769037.1|tpos:8-362	SP	0.461826	0.534634	0.003540	CS pos: 14-15. VNA-AE. Pr: 0.5952
antigen_3|A0A3V9CGI1||WP_000865521.1|tpos:1-378	SP	0.000096	0.999901	0.000003	CS pos: 21-22. ANA-AE. Pr: 0.7700
antigen_2|A0A1R2H6T8||WP_000758335.1|tpos:1-372	SP	0.000138	0.999850	0.000012	CS pos: 22-23. ANA-AE. Pr: 0.6672
antigen_0|A0A1R2YP51||WP_000192118.1|tpos:1-459	noTP	0.999909	0.000005	0.000087	
antigen_7|A0A2R4NA08||WP_000927219.1|tpos:110-185	SP	0.040649	0.956503	0.002848	CS pos: 23-24. TKG-SE. Pr: 0.8184
antigen_4|A0A894I4B0||WP_000977709.1|tpos:15-349	noTP	0.986899	0.012792	0.000309	
antigen_15|A0A1R2MVB1||WP_000909019.1|tpos:1-409	noTP	0.996825	0.000974	0.002200	
antigen_17|A0A5C2D151||WP_001005424.1|tpos:109-265	noTP	0.738471	0.250963	0.010566	
antigen_8|A0A3R0QC43||WP_000715097.1|tpos:1-147	SP	0.007942	0.991872	0.000186	CS pos: 26-27. SVS-KP. Pr: 0.3717
antigen_25|Q8VQB5|Cell|WP_000258819.1|tpos:1-685	noTP	0.987240	0.003046	0.009715	
antigen_18|A0A403FM66|Inositol|WP_001166949.1|tpos:1-561	noTP	0.940410	0.000436	0.059154	
antigen_22|A0A1X8WHE7|E3|WP_001676053.1|tpos:408-788	noTP	0.746038	0.098600	0.155362	
antigen_9|A0A1X8W5A6||WP_000450198.1|tpos:1-392	noTP	0.995471	0.003375	0.001153	
