Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen48|Q936F2|BA000018.3|mhci|seq1,0.374,0,0,0.374,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq2,0.39,0,0,0.39,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq3,0.42,0,0,0.42,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq4,0.321,0,0,0.321,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq5,0.423,0,0,0.423,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq6,0.45,0,0,0.45,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq7,0.425,0,0,0.425,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq8,0.386,0,0,0.386,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq9,0.448,0,0,0.448,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq10,0.373,0,0,0.373,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq11,0.352,0,0,0.352,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq12,0.368,0,0,0.368,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq13,0.321,0,0,0.321,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq14,0.336,0,0,0.336,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq15,0.345,0,0,0.345,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq16,0.326,0,0,0.326,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq17,0.377,0,0,0.377,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq18,0.377,0,0,0.377,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq19,0.365,0,0,0.365,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq20,0.372,0,0,0.372,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq21,0.412,0,0,0.412,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq22,0.387,0,0,0.387,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq23,0.337,0,0,0.337,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq24,0.351,0,0,0.351,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq26,0.311,0,0,0.311,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq27,0.374,0,0,0.374,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq28,0.398,0,0,0.398,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq37,0.373,0,0,0.373,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq38,0.368,0,0,0.368,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq39,0.389,0,0,0.389,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq40,0.403,0,0,0.403,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq41,0.357,0,0,0.357,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq42,0.424,0,0,0.424,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq43,0.461,0,0,0.461,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq44,0.49,0,0,0.49,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq45,0.381,0,0,0.381,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq46,0.407,0,0,0.407,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq47,0.42,0,0,0.42,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq48,0.438,0,0,0.438,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq49,0.348,0,0,0.348,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq50,0.321,0,0,0.321,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq51,0.365,0,0,0.365,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq52,0.357,0,0,0.357,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq53,0.307,0,0,0.307,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq54,0.308,0,0,0.308,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq55,0.312,0,0,0.312,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq56,0.316,0,0,0.316,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq57,0.301,0,0,0.301,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq58,0.302,0,0,0.302,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq59,0.332,0,0,0.332,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq60,0.331,0,0,0.331,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq61,0.306,0,0,0.306,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq62,0.322,0,0,0.322,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq63,0.314,0,0,0.314,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq65,0.348,0,0,0.348,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq66,0.357,0,0,0.357,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq67,0.361,0,0,0.361,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq68,0.338,0,0,0.338,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq69,0.335,0,0,0.335,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq70,0.326,0,0,0.326,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq71,0.334,0,0,0.334,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq72,0.325,0,0,0.325,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq73,0.313,0,0,0.313,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq74,0.314,0,0,0.314,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq76,0.358,0,0,0.358,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq77,0.339,0,0,0.339,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq78,0.301,0,0,0.301,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq79,0.312,0,0,0.312,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq80,0.311,0,0,0.311,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq81,0.31,0,0,0.31,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq82,0.304,0,0,0.304,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq90,0.383,0,0,0.383,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq91,0.381,0,0,0.381,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq92,0.381,0,0,0.381,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq97,0.374,0,0,0.374,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq98,0.392,0,0,0.392,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq99,0.417,0,0,0.417,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq100,0.436,0,0,0.436,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq101,0.347,0,0,0.347,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq102,0.322,0,0,0.322,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq103,0.318,0,0,0.318,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq104,0.325,0,0,0.325,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq105,0.342,0,0,0.342,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq106,0.345,0,0,0.345,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq107,0.352,0,0,0.352,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq108,0.35,0,0,0.35,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq110,0.345,0,0,0.345,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq111,0.356,0,0,0.356,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq112,0.346,0,0,0.346,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq113,0.459,0,0,0.459,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq114,0.457,0,0,0.457,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq115,0.457,0,0,0.457,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq116,0.395,0,0,0.395,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq117,0.365,0,0,0.365,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq118,0.366,0,0,0.366,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq119,0.332,0,0,0.332,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq120,0.317,0,0,0.317,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq123,0.309,0,0,0.309,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq124,0.325,0,0,0.325,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq129,0.311,0,0,0.311,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq130,0.335,0,0,0.335,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq135,0.303,0,0,0.303,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq136,0.336,0,0,0.336,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq141,0.306,0,0,0.306,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq145,0.334,0,0,0.334,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq146,0.348,0,0,0.348,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq147,0.386,0,0,0.386,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq148,0.359,0,0,0.359,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq153,0.329,0,0,0.329,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq154,0.332,0,0,0.332,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq155,0.331,0,0,0.331,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq156,0.334,0,0,0.334,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq157,0.333,0,0,0.333,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq158,0.325,0,0,0.325,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq159,0.326,0,0,0.326,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq160,0.323,0,0,0.323,Allergen
antigen48|Q936F2|BA000018.3|mhci|seq161,0.315,0,0,0.315,Allergen
