Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen180|P99070|CP002114.3|mhcii|seq1,0.36,0,0,0.36,Allergen
antigen180|P99070|CP002114.3|mhcii|seq2,0.322,0,0,0.322,Allergen
antigen180|P99070|CP002114.3|mhcii|seq3,0.347,0,0,0.347,Allergen
antigen180|P99070|CP002114.3|mhcii|seq4,0.351,0,0,0.351,Allergen
antigen180|P99070|CP002114.3|mhcii|seq5,0.321,0,0,0.321,Allergen
antigen180|P99070|CP002114.3|mhcii|seq6,0.315,0,0,0.315,Allergen
antigen180|P99070|CP002114.3|mhcii|seq7,0.307,0,0,0.307,Allergen
antigen180|P99070|CP002114.3|mhcii|seq8,0.316,0,0,0.316,Allergen
antigen180|P99070|CP002114.3|mhcii|seq9,0.335,0,0,0.335,Allergen
antigen180|P99070|CP002114.3|mhcii|seq10,0.333,0,0,0.333,Allergen
antigen180|P99070|CP002114.3|mhcii|seq11,0.317,0,0,0.317,Allergen
antigen180|P99070|CP002114.3|mhcii|seq12,0.328,0,0,0.328,Allergen
antigen180|P99070|CP002114.3|mhcii|seq13,0.357,0,0,0.357,Allergen
antigen180|P99070|CP002114.3|mhcii|seq14,0.328,0,0,0.328,Allergen
antigen180|P99070|CP002114.3|mhcii|seq15,0.347,0,0,0.347,Allergen
antigen180|P99070|CP002114.3|mhcii|seq16,0.461,0,0,0.461,Allergen
antigen180|P99070|CP002114.3|mhcii|seq17,0.484,0,0,0.484,Allergen
antigen180|P99070|CP002114.3|mhcii|seq18,0.428,0,0,0.428,Allergen
antigen180|P99070|CP002114.3|mhcii|seq19,0.44,0,0,0.44,Allergen
antigen180|P99070|CP002114.3|mhcii|seq20,0.349,0,0,0.349,Allergen
antigen180|P99070|CP002114.3|mhcii|seq21,0.35,0,0,0.35,Allergen
antigen180|P99070|CP002114.3|mhcii|seq23,0.341,0,0,0.341,Allergen
antigen180|P99070|CP002114.3|mhcii|seq24,0.322,0,0,0.322,Allergen
antigen180|P99070|CP002114.3|mhcii|seq25,0.328,0,0,0.328,Allergen
antigen180|P99070|CP002114.3|mhcii|seq26,0.326,0,0,0.326,Allergen
antigen180|P99070|CP002114.3|mhcii|seq27,0.301,0,0,0.301,Allergen
antigen180|P99070|CP002114.3|mhcii|seq28,0.304,0,0,0.304,Allergen
antigen180|P99070|CP002114.3|mhcii|seq29,0.321,0,0,0.321,Allergen
antigen180|P99070|CP002114.3|mhcii|seq30,0.31,0,0,0.31,Allergen
antigen180|P99070|CP002114.3|mhcii|seq31,0.358,0,0,0.358,Allergen
antigen180|P99070|CP002114.3|mhcii|seq32,0.397,0,0,0.397,Allergen
antigen180|P99070|CP002114.3|mhcii|seq33,0.416,0,0,0.416,Allergen
