Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen192|P30329|BX571856.1|mhcii|seq1,0.453,0,0,0.453,Allergen
antigen192|P30329|BX571856.1|mhcii|seq2,0.449,0,0,0.449,Allergen
antigen192|P30329|BX571856.1|mhcii|seq3,0.381,0,0,0.381,Allergen
antigen192|P30329|BX571856.1|mhcii|seq4,0.401,0,0,0.401,Allergen
antigen192|P30329|BX571856.1|mhcii|seq5,0.426,0,0,0.426,Allergen
antigen192|P30329|BX571856.1|mhcii|seq6,0.376,0,0,0.376,Allergen
antigen192|P30329|BX571856.1|mhcii|seq7,0.398,0,0,0.398,Allergen
antigen192|P30329|BX571856.1|mhcii|seq8,0.374,0,0,0.374,Allergen
antigen192|P30329|BX571856.1|mhcii|seq9,0.391,0,0,0.391,Allergen
antigen192|P30329|BX571856.1|mhcii|seq31,0.372,0,0,0.372,Allergen
antigen192|P30329|BX571856.1|mhcii|seq41,0.305,0,0,0.305,Allergen
antigen192|P30329|BX571856.1|mhcii|seq42,0.31,0,0,0.31,Allergen
antigen192|P30329|BX571856.1|mhcii|seq46,0.354,0,0,0.354,Allergen
antigen192|P30329|BX571856.1|mhcii|seq47,0.362,0,0,0.362,Allergen
antigen192|P30329|BX571856.1|mhcii|seq48,0.369,0,0,0.369,Allergen
antigen192|P30329|BX571856.1|mhcii|seq49,0.385,0,0,0.385,Allergen
antigen192|P30329|BX571856.1|mhcii|seq50,0.382,0,0,0.382,Allergen
antigen192|P30329|BX571856.1|mhcii|seq51,0.349,0,0,0.349,Allergen
antigen192|P30329|BX571856.1|mhcii|seq52,0.349,0,0,0.349,Allergen
antigen192|P30329|BX571856.1|mhcii|seq53,0.341,0,0,0.341,Allergen
antigen192|P30329|BX571856.1|mhcii|seq54,0.362,0,0,0.362,Allergen
antigen192|P30329|BX571856.1|mhcii|seq55,0.364,0,0,0.364,Allergen
antigen192|P30329|BX571856.1|mhcii|seq56,0.365,0,0,0.365,Allergen
antigen192|P30329|BX571856.1|mhcii|seq57,0.371,0,0,0.371,Allergen
antigen192|P30329|BX571856.1|mhcii|seq58,0.376,0,0,0.376,Allergen
antigen192|P30329|BX571856.1|mhcii|seq59,0.334,0,0,0.334,Allergen
antigen192|P30329|BX571856.1|mhcii|seq60,0.344,0,0,0.344,Allergen
antigen192|P30329|BX571856.1|mhcii|seq61,0.392,0,0,0.392,Allergen
antigen192|P30329|BX571856.1|mhcii|seq62,0.381,0,0,0.381,Allergen
antigen192|P30329|BX571856.1|mhcii|seq63,0.411,0,0,0.411,Allergen
antigen192|P30329|BX571856.1|mhcii|seq64,0.341,0,0,0.341,Allergen
antigen192|P30329|BX571856.1|mhcii|seq68,0.302,0,0,0.302,Allergen
antigen192|P30329|BX571856.1|mhcii|seq69,0.314,0,0,0.314,Allergen
antigen192|P30329|BX571856.1|mhcii|seq76,0.435,0,0,0.435,Allergen
antigen192|P30329|BX571856.1|mhcii|seq77,0.358,0,0,0.358,Allergen
antigen192|P30329|BX571856.1|mhcii|seq78,0.382,0,0,0.382,Allergen
antigen192|P30329|BX571856.1|mhcii|seq79,0.418,0,0,0.418,Allergen
antigen192|P30329|BX571856.1|mhcii|seq80,0.37,0,0,0.37,Allergen
antigen192|P30329|BX571856.1|mhcii|seq81,0.368,0,0,0.368,Allergen
antigen192|P30329|BX571856.1|mhcii|seq82,0.374,0,0,0.374,Allergen
antigen192|P30329|BX571856.1|mhcii|seq83,0.374,0,0,0.374,Allergen
antigen192|P30329|BX571856.1|mhcii|seq94,0.312,0,0,0.312,Allergen
antigen192|P30329|BX571856.1|mhcii|seq96,0.304,0,0,0.304,Allergen
antigen192|P30329|BX571856.1|mhcii|seq97,0.301,0,0,0.301,Allergen
antigen192|P30329|BX571856.1|mhcii|seq98,0.329,0,0,0.329,Allergen
antigen192|P30329|BX571856.1|mhcii|seq99,0.346,0,0,0.346,Allergen
antigen192|P30329|BX571856.1|mhcii|seq100,0.337,0,0,0.337,Allergen
antigen192|P30329|BX571856.1|mhcii|seq101,0.326,0,0,0.326,Allergen
antigen192|P30329|BX571856.1|mhcii|seq102,0.322,0,0,0.322,Allergen
antigen192|P30329|BX571856.1|mhcii|seq103,0.341,0,0,0.341,Allergen
antigen192|P30329|BX571856.1|mhcii|seq104,0.381,0,0,0.381,Allergen
antigen192|P30329|BX571856.1|mhcii|seq105,0.325,0,0,0.325,Allergen
antigen192|P30329|BX571856.1|mhcii|seq121,0.316,0,0,0.316,Allergen
antigen192|P30329|BX571856.1|mhcii|seq122,0.343,0,0,0.343,Allergen
antigen192|P30329|BX571856.1|mhcii|seq125,0.316,0,0,0.316,Allergen
antigen192|P30329|BX571856.1|mhcii|seq126,0.302,0,0,0.302,Allergen
antigen192|P30329|BX571856.1|mhcii|seq127,0.311,0,0,0.311,Allergen
antigen192|P30329|BX571856.1|mhcii|seq128,0.311,0,0,0.311,Allergen
antigen192|P30329|BX571856.1|mhcii|seq129,0.319,0,0,0.319,Allergen
antigen192|P30329|BX571856.1|mhcii|seq130,0.347,0,0,0.347,Allergen
antigen192|P30329|BX571856.1|mhcii|seq131,0.347,0,0,0.347,Allergen
antigen192|P30329|BX571856.1|mhcii|seq132,0.354,0,0,0.354,Allergen
antigen192|P30329|BX571856.1|mhcii|seq133,0.348,0,0,0.348,Allergen
antigen192|P30329|BX571856.1|mhcii|seq134,0.346,0,0,0.346,Allergen
antigen192|P30329|BX571856.1|mhcii|seq135,0.326,0,0,0.326,Allergen
antigen192|P30329|BX571856.1|mhcii|seq136,0.406,0,0,0.406,Allergen
antigen192|P30329|BX571856.1|mhcii|seq137,0.41,0,0,0.41,Allergen
antigen192|P30329|BX571856.1|mhcii|seq138,0.399,0,0,0.399,Allergen
antigen192|P30329|BX571856.1|mhcii|seq139,0.395,0,0,0.395,Allergen
antigen192|P30329|BX571856.1|mhcii|seq140,0.362,0,0,0.362,Allergen
antigen192|P30329|BX571856.1|mhcii|seq141,0.365,0,0,0.365,Allergen
antigen192|P30329|BX571856.1|mhcii|seq143,0.301,0,0,0.301,Allergen
antigen192|P30329|BX571856.1|mhcii|seq144,0.323,0,0,0.323,Allergen
antigen192|P30329|BX571856.1|mhcii|seq145,0.332,0,0,0.332,Allergen
antigen192|P30329|BX571856.1|mhcii|seq146,0.319,0,0,0.319,Allergen
antigen192|P30329|BX571856.1|mhcii|seq147,0.311,0,0,0.311,Allergen
antigen192|P30329|BX571856.1|mhcii|seq149,0.315,0,0,0.315,Allergen
antigen192|P30329|BX571856.1|mhcii|seq150,0.303,0,0,0.303,Allergen
antigen192|P30329|BX571856.1|mhcii|seq151,0.37,0,0,0.37,Allergen
antigen192|P30329|BX571856.1|mhcii|seq152,0.385,0,0,0.385,Allergen
antigen192|P30329|BX571856.1|mhcii|seq153,0.365,0,0,0.365,Allergen
antigen192|P30329|BX571856.1|mhcii|seq154,0.367,0,0,0.367,Allergen
antigen192|P30329|BX571856.1|mhcii|seq157,0.33,0,0,0.33,Allergen
antigen192|P30329|BX571856.1|mhcii|seq158,0.338,0,0,0.338,Allergen
