Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen95|Q7A7B2|CP000253.1|mhcii|seq1,0.438,0.0,0.0,0.438,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq2,0.445,0.0,0.0,0.445,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq3,0.446,0.0,0.0,0.446,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq4,0.444,0.0,0.0,0.444,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq5,0.437,0.0,0.0,0.437,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq6,0.439,0.0,0.0,0.439,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq7,0.467,0.0,0.0,0.467,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq8,0.5,0.0,0.0,0.5,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq9,0.513,0.0,0.0,0.513,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq10,0.542,0.0,0.0,0.542,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq11,0.468,0.0,0.0,0.468,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq12,0.497,0.0,0.0,0.497,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq13,0.466,0.0,0.0,0.466,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq14,0.477,0.0,0.0,0.477,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq15,0.457,0.0,0.0,0.457,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq16,0.507,0.0,0.0,0.507,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq17,0.468,0.0,0.0,0.468,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq18,0.458,0.0,0.0,0.458,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq19,0.527,0.0,0.0,0.527,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq20,0.565,0.0,0.0,0.565,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq21,0.564,0.0,0.0,0.564,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq22,0.573,0.0,0.0,0.573,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq23,0.466,0.0,0.0,0.466,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq24,0.471,0.0,0.0,0.471,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq25,0.454,0.0,0.0,0.454,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq26,0.491,0.0,0.0,0.491,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq27,0.497,0.0,0.0,0.497,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq28,0.438,0.0,0.0,0.438,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq29,0.437,0.0,0.0,0.437,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq30,0.416,0.0,0.0,0.416,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq31,0.351,0.0,0.0,0.351,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq32,0.366,0.0,0.0,0.366,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq33,0.339,0.0,0.0,0.339,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq34,0.361,0.0,0.0,0.361,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq35,0.348,0.0,0.0,0.348,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq36,0.336,0.0,0.0,0.336,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq37,0.329,0.0,0.0,0.329,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq38,0.33,0.0,0.0,0.33,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq39,0.352,0.0,0.0,0.352,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq40,0.345,0.0,0.0,0.345,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq41,0.355,0.0,0.0,0.355,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq42,0.36,0.0,0.0,0.36,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq43,0.37,0.0,0.0,0.37,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq44,0.369,0.0,0.0,0.369,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq45,0.356,0.0,0.0,0.356,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq46,0.569,0.0,0.0,0.569,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq47,0.538,0.0,0.0,0.538,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq48,0.534,0.0,0.0,0.534,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq49,0.649,0.0,0.0,0.649,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq50,0.635,0.0,0.0,0.635,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq51,0.631,0.0,0.0,0.631,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq52,0.611,0.0,0.0,0.611,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq53,0.592,0.0,0.0,0.592,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq54,0.634,0.0,0.0,0.634,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq55,0.506,0.0,0.0,0.506,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq56,0.526,0.0,0.0,0.526,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq57,0.538,0.0,0.0,0.538,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq58,0.468,0.0,0.0,0.468,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq59,0.525,0.0,0.0,0.525,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq60,0.521,0.0,0.0,0.521,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq61,0.384,0.0,0.0,0.384,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq62,0.393,0.0,0.0,0.393,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq63,0.363,0.0,0.0,0.363,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq64,0.409,0.0,0.0,0.409,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq65,0.428,0.0,0.0,0.428,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq66,0.396,0.0,0.0,0.396,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq67,0.406,0.0,0.0,0.406,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq68,0.452,0.0,0.0,0.452,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq69,0.435,0.0,0.0,0.435,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq70,0.411,0.0,0.0,0.411,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq71,0.406,0.0,0.0,0.406,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq72,0.417,0.0,0.0,0.417,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq73,0.419,0.0,0.0,0.419,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq74,0.408,0.0,0.0,0.408,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq75,0.426,0.0,0.0,0.426,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq76,0.448,0.0,0.0,0.448,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq77,0.445,0.0,0.0,0.445,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq78,0.345,0.0,0.0,0.345,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq79,0.367,0.0,0.0,0.367,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq80,0.388,0.0,0.0,0.388,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq81,0.37,0.0,0.0,0.37,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq82,0.391,0.0,0.0,0.391,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq83,0.384,0.0,0.0,0.384,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq84,0.39,0.0,0.0,0.39,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq85,0.399,0.0,0.0,0.399,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq86,0.349,0.0,0.0,0.349,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq87,0.355,0.0,0.0,0.355,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq88,0.364,0.0,0.0,0.364,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq89,0.333,0.0,0.0,0.333,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq90,0.333,0.0,0.0,0.333,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq91,0.417,0.0,0.0,0.417,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq92,0.421,0.0,0.0,0.421,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq93,0.427,0.0,0.0,0.427,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq94,0.41,0.0,0.0,0.41,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq95,0.405,0.0,0.0,0.405,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq96,0.392,0.0,0.0,0.392,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq97,0.393,0.0,0.0,0.393,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq98,0.384,0.0,0.0,0.384,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq99,0.384,0.0,0.0,0.384,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq100,0.394,0.0,0.0,0.394,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq101,0.392,0.0,0.0,0.392,Allergen
antigen95|Q7A7B2|CP000253.1|mhcii|seq102,0.401,0.0,0.0,0.401,Allergen
