Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen132|Q2YV11|CP002114.3|mhci|seq1,0.429,0,0,0.429,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq2,0.453,0,0,0.453,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq3,0.36,0,0,0.36,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq4,0.408,0,0,0.408,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq5,0.398,0,0,0.398,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq6,0.374,0,0,0.374,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq7,0.364,0,0,0.364,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq8,0.392,0,0,0.392,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq9,0.338,0,0,0.338,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq10,0.341,0,0,0.341,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq11,0.341,0,0,0.341,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq12,0.39,0,0,0.39,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq13,0.393,0,0,0.393,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq14,0.486,0,0,0.486,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq15,0.48,0,0,0.48,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq16,0.504,0,0,0.504,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq17,0.444,0,0,0.444,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq18,0.556,0,0,0.556,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq19,0.57,0,0,0.57,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq20,0.462,0,0,0.462,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq21,0.381,0,0,0.381,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq22,0.369,0,0,0.369,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq23,0.365,0,0,0.365,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq24,0.381,0,0,0.381,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq25,0.369,0,0,0.369,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq26,0.384,0,0,0.384,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq27,0.391,0,0,0.391,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq28,0.416,0,0,0.416,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq29,0.455,0,0,0.455,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq30,0.467,0,0,0.467,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq31,0.455,0,0,0.455,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq32,0.469,0,0,0.469,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq33,0.429,0,0,0.429,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq34,0.365,0,0,0.365,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq35,0.406,0,0,0.406,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq36,0.408,0,0,0.408,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq37,0.409,0,0,0.409,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq38,0.388,0,0,0.388,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq39,0.378,0,0,0.378,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq40,0.374,0,0,0.374,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq41,0.44,0,0,0.44,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq42,0.406,0,0,0.406,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq43,0.426,0,0,0.426,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq44,0.464,0,0,0.464,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq45,0.461,0,0,0.461,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq46,0.475,0,0,0.475,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq47,0.433,0,0,0.433,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq48,0.437,0,0,0.437,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq49,0.463,0,0,0.463,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq50,0.454,0,0,0.454,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq51,0.532,0,0,0.532,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq52,0.463,0,0,0.463,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq53,0.369,0,0,0.369,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq54,0.384,0,0,0.384,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq55,0.379,0,0,0.379,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq56,0.383,0,0,0.383,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq61,0.426,0,0,0.426,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq62,0.407,0,0,0.407,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq63,0.421,0,0,0.421,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq64,0.443,0,0,0.443,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq65,0.311,0,0,0.311,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq66,0.323,0,0,0.323,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq67,0.346,0,0,0.346,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq68,0.319,0,0,0.319,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq69,0.425,0,0,0.425,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq70,0.445,0,0,0.445,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq71,0.431,0,0,0.431,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq72,0.431,0,0,0.431,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq74,0.34,0,0,0.34,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq75,0.344,0,0,0.344,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq76,0.342,0,0,0.342,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq77,0.489,0,0,0.489,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq78,0.447,0,0,0.447,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq79,0.425,0,0,0.425,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq80,0.445,0,0,0.445,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq81,0.444,0,0,0.444,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq82,0.505,0,0,0.505,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq83,0.422,0,0,0.422,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq84,0.462,0,0,0.462,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq85,0.373,0,0,0.373,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq86,0.347,0,0,0.347,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq87,0.34,0,0,0.34,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq88,0.368,0,0,0.368,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq89,0.337,0,0,0.337,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq90,0.363,0,0,0.363,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq91,0.384,0,0,0.384,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq92,0.419,0,0,0.419,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq93,0.331,0,0,0.331,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq94,0.371,0,0,0.371,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq95,0.341,0,0,0.341,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq96,0.413,0,0,0.413,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq97,0.389,0,0,0.389,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq98,0.393,0,0,0.393,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq99,0.404,0,0,0.404,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq100,0.426,0,0,0.426,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq101,0.358,0,0,0.358,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq102,0.311,0,0,0.311,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq103,0.319,0,0,0.319,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq105,0.354,0,0,0.354,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq107,0.352,0,0,0.352,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq108,0.365,0,0,0.365,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq109,0.374,0,0,0.374,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq110,0.365,0,0,0.365,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq111,0.374,0,0,0.374,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq112,0.364,0,0,0.364,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq113,0.341,0,0,0.341,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq114,0.347,0,0,0.347,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq115,0.35,0,0,0.35,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq116,0.357,0,0,0.357,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq118,0.304,0,0,0.304,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq119,0.326,0,0,0.326,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq120,0.344,0,0,0.344,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq121,0.447,0,0,0.447,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq122,0.46,0,0,0.46,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq123,0.453,0,0,0.453,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq124,0.448,0,0,0.448,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq125,0.346,0,0,0.346,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq126,0.347,0,0,0.347,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq127,0.395,0,0,0.395,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq128,0.42,0,0,0.42,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq129,0.318,0,0,0.318,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq130,0.316,0,0,0.316,Allergen
antigen132|Q2YV11|CP002114.3|mhci|seq134,0.318,0,0,0.318,Allergen
