Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen99|Q2YT14|CP002114.3|mhcii|seq1,0.316,0,0,0.316,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq2,0.353,0,0,0.353,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq3,0.35,0,0,0.35,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq4,0.405,0,0,0.405,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq5,0.34,0,0,0.34,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq6,0.314,0,0,0.314,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq16,0.38,0,0,0.38,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq17,0.366,0,0,0.366,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq18,0.417,0,0,0.417,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq19,0.434,0,0,0.434,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq20,0.383,0,0,0.383,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq21,0.388,0,0,0.388,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq22,0.374,0,0,0.374,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq23,0.383,0,0,0.383,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq24,0.38,0,0,0.38,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq25,0.385,0,0,0.385,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq26,0.39,0,0,0.39,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq27,0.369,0,0,0.369,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq28,0.352,0,0,0.352,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq29,0.343,0,0,0.343,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq30,0.343,0,0,0.343,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq31,0.515,0,0,0.515,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq32,0.527,0,0,0.527,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq33,0.352,0,0,0.352,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq34,0.374,0,0,0.374,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq35,0.35,0,0,0.35,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq36,0.348,0,0,0.348,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq37,0.473,0,0,0.473,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq38,0.433,0,0,0.433,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq39,0.434,0,0,0.434,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq40,0.419,0,0,0.419,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq41,0.403,0,0,0.403,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq42,0.403,0,0,0.403,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq43,0.4,0,0,0.4,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq44,0.402,0,0,0.402,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq45,0.375,0,0,0.375,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq49,0.367,0,0,0.367,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq50,0.364,0,0,0.364,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq51,0.356,0,0,0.356,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq52,0.314,0,0,0.314,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq53,0.341,0,0,0.341,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq55,0.328,0,0,0.328,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq56,0.345,0,0,0.345,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq57,0.495,0,0,0.495,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq58,0.429,0,0,0.429,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq59,0.484,0,0,0.484,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq60,0.466,0,0,0.466,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq61,0.345,0,0,0.345,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq62,0.339,0,0,0.339,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq63,0.319,0,0,0.319,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq64,0.333,0,0,0.333,Allergen
antigen99|Q2YT14|CP002114.3|mhcii|seq65,0.342,0,0,0.342,Allergen
