Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen82|A7X4V7|BX571857.1|mhci|seq1,0.584,0.0,0,0.584,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq2,0.599,0.0,0,0.599,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq3,0.501,0.0,0,0.501,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq4,0.474,0.0,0,0.474,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq5,0.382,0.0,0,0.382,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq6,0.367,0.0,0,0.367,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq7,0.377,0.0,0,0.377,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq8,0.398,0.0,0,0.398,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq9,0.501,0.0,0,0.501,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq10,0.407,0.0,0,0.407,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq11,0.391,0.0,0,0.391,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq12,0.407,0.0,0,0.407,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq13,0.387,0.0,0,0.387,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq14,0.426,0.0,0,0.426,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq15,0.407,0.0,0,0.407,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq16,0.43,0.0,0,0.43,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq17,0.381,0.0,0,0.381,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq18,0.412,0.0,0,0.412,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq19,0.42,0.0,0,0.42,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq20,0.427,0.0,0,0.427,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq25,0.367,0.0,0,0.367,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq26,0.362,0.0,0,0.362,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq27,0.359,0.0,0,0.359,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq28,0.316,0.0,0,0.316,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq29,0.352,0.0,0,0.352,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq30,0.351,0.0,0,0.351,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq31,0.338,0.0,0,0.338,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq32,0.352,0.0,0,0.352,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq33,0.372,0.0,0,0.372,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq34,0.389,0.0,0,0.389,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq35,0.372,0.0,0,0.372,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq36,0.407,0.0,0,0.407,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq37,0.375,0.0,0,0.375,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq38,0.388,0.0,0,0.388,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq39,0.383,0.0,0,0.383,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq40,0.379,0.0,0,0.379,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq41,0.375,0.0,0,0.375,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq42,0.361,0.0,0,0.361,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq43,0.345,0.0,0,0.345,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq44,0.437,0.0,0,0.437,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq45,0.433,0.0,0,0.433,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq46,0.504,0.0,0,0.504,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq47,0.486,0.0,0,0.486,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq48,0.37,0.0,0,0.37,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq49,0.387,0.0,0,0.387,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq50,0.368,0.0,0,0.368,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq51,0.371,0.0,0,0.371,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq52,0.396,0.0,0,0.396,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq53,0.411,0.0,0,0.411,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq54,0.397,0.0,0,0.397,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq55,0.49,0.0,0,0.49,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq56,0.327,0.0,0,0.327,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq57,0.329,0.0,0,0.329,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq58,0.333,0.0,0,0.333,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq59,0.35,0.0,0,0.35,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq60,0.378,0.0,0,0.378,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq61,0.32,0.0,0,0.32,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq62,0.339,0.0,0,0.339,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq63,0.367,0.0,0,0.367,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq64,0.367,0.0,0,0.367,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq65,0.353,0.0,0,0.353,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq66,0.368,0.0,0,0.368,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq67,0.355,0.0,0,0.355,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq68,0.456,0.0,0,0.456,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq69,0.439,0.0,0,0.439,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq70,0.435,0.0,0,0.435,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq71,0.444,0.0,0,0.444,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq72,0.375,0.0,0,0.375,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq73,0.4,0.0,0,0.4,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq74,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq75,0.343,0.0,0,0.343,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq77,0.337,0.0,0,0.337,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq78,0.347,0.0,0,0.347,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq80,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq81,0.359,0.0,0,0.359,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq82,0.361,0.0,0,0.361,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq83,0.383,0.0,0,0.383,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq84,0.325,0.0,0,0.325,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq85,0.432,0.0,0,0.432,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq86,0.461,0.0,0,0.461,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq87,0.477,0.0,0,0.477,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq88,0.514,0.0,0,0.514,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq89,0.379,0.0,0,0.379,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq90,0.329,0.0,0,0.329,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq91,0.333,0.0,0,0.333,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq92,0.339,0.0,0,0.339,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq93,0.406,0.0,0,0.406,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq94,0.359,0.0,0,0.359,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq95,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq96,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq100,0.315,0.0,0,0.315,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq101,0.306,0.0,0,0.306,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq102,0.305,0.0,0,0.305,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq105,0.358,0.0,0,0.358,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq106,0.359,0.0,0,0.359,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq107,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq108,0.42,0.0,0,0.42,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq109,0.36,0.0,0,0.36,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq110,0.413,0.0,0,0.413,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq111,0.4,0.0,0,0.4,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq112,0.408,0.0,0,0.408,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq113,0.429,0.0,0,0.429,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq114,0.365,0.0,0,0.365,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq115,0.424,0.0,0,0.424,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq116,0.434,0.0,0,0.434,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq117,0.409,0.0,0,0.409,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq118,0.411,0.0,0,0.411,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq119,0.416,0.0,0,0.416,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq120,0.393,0.0,0,0.393,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq121,0.419,0.0,0,0.419,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq122,0.398,0.0,0,0.398,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq123,0.326,0.0,0,0.326,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq124,0.301,0.0,0,0.301,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq125,0.395,0.0,0,0.395,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq126,0.404,0.0,0,0.404,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq127,0.439,0.0,0,0.439,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq128,0.386,0.0,0,0.386,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq133,0.356,0.0,0,0.356,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq134,0.356,0.0,0,0.356,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq135,0.394,0.0,0,0.394,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq136,0.4,0.0,0,0.4,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq137,0.416,0.0,0,0.416,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq138,0.402,0.0,0,0.402,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq139,0.37,0.0,0,0.37,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq141,0.34,0.0,0,0.34,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq142,0.37,0.0,0,0.37,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq143,0.37,0.0,0,0.37,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq144,0.385,0.0,0,0.385,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq145,0.386,0.0,0,0.386,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq146,0.402,0.0,0,0.402,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq147,0.438,0.0,0,0.438,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq148,0.398,0.0,0,0.398,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq149,0.39,0.0,0,0.39,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq150,0.397,0.0,0,0.397,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq151,0.391,0.0,0,0.391,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq152,0.426,0.0,0,0.426,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq153,0.352,0.0,0,0.352,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq154,0.348,0.0,0,0.348,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq155,0.372,0.0,0,0.372,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq156,0.409,0.0,0,0.409,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq157,0.411,0.0,0,0.411,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq158,0.361,0.0,0,0.361,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq159,0.427,0.0,0,0.427,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq160,0.47,0.0,0,0.47,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq161,0.363,0.0,0,0.363,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq162,0.352,0.0,0,0.352,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq163,0.38,0.0,0,0.38,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq164,0.393,0.0,0,0.393,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq165,0.393,0.0,0,0.393,Allergen
antigen82|A7X4V7|BX571857.1|mhci|seq166,0.389,0.0,0,0.389,Allergen
