Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen128|Q7A0H9|CP002114.3|mhcii|seq1,0.426,0,0,0.426,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq2,0.43,0,0,0.43,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq3,0.487,0,0,0.487,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq4,0.454,0,0,0.454,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq5,0.465,0,0,0.465,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq6,0.514,0,0,0.514,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq7,0.537,0,0,0.537,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq8,0.518,0,0,0.518,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq9,0.514,0,0,0.514,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq10,0.583,0,0,0.583,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq11,0.571,0,0,0.571,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq12,0.475,0,0,0.475,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq13,0.335,0,0,0.335,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq14,0.323,0,0,0.323,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq15,0.338,0,0,0.338,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq16,0.314,0,0,0.314,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq17,0.355,0,0,0.355,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq18,0.336,0,0,0.336,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq19,0.348,0,0,0.348,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq20,0.34,0,0,0.34,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq21,0.301,0,0,0.301,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq23,0.301,0,0,0.301,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq24,0.333,0,0,0.333,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq27,0.309,0,0,0.309,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq28,0.306,0,0,0.306,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq31,0.393,0,0,0.393,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq32,0.426,0,0,0.426,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq33,0.404,0,0,0.404,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq34,0.41,0,0,0.41,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq35,0.405,0,0,0.405,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq36,0.382,0,0,0.382,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq37,0.364,0,0,0.364,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq38,0.359,0,0,0.359,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq39,0.344,0,0,0.344,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq40,0.395,0,0,0.395,Allergen
antigen128|Q7A0H9|CP002114.3|mhcii|seq41,0.383,0,0,0.383,Allergen
